,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
14,Georgia,Brooks,15457,23,31,7.2,28,21,16,32,442.7,38,20,19.0,6.0,26.0,43,39,25,11.0,85,57,3.4,35,6.4,527.0,7.7,9.8,80.0,No,17,80,36,21.6,20.0,34.7,1.1,0.2,0.4,6.2,56.3,1,74,67,,13.0,99,34.0,39554,2.5,2.6,88.0,20,42,4.0,17,12,17,16,74.2
15,Georgia,Bryan,39627,17,40,8.0,29,85,19,27,437.1,20,13,73.0,35.0,86.0,42,44,16,8.0,92,71,3.0,10,4.7,258.0,8.7,9.3,73.0,No,16,84,64,29.4,10.7,14.5,2.3,0.2,0.6,7.6,72.2,1,70,87,16.0,17.0,34,16.0,79296,3.2,3.4,88.0,13,36,6.0,11,9,13,12,76.3
16,Georgia,Bulloch,79608,20,37,7.4,20,31,17,23,853.6,15,16,53.0,39.0,93.0,44,50,22,10.0,87,69,3.7,21,5.1,185.0,6.6,9.5,52.0,Yes,22,81,27,19.8,11.6,29.1,1.3,0.1,0.5,4.2,63.3,0,54,77,12.0,10.0,59,33.0,48788,2.9,3.0,85.0,16,39,3.0,16,12,16,14,77.5
17,Georgia,Burke,22383,24,39,7.1,32,47,14,40,688.2,36,14,36.0,13.0,54.0,44,32,26,12.0,80,45,5.1,36,5.4,620.0,7.6,10.0,104.0,No,13,87,45,25.7,16.0,46.3,0.6,0.1,0.5,3.5,47.8,1,71,72,23.0,16.0,100,22.0,42632,2.7,2.6,89.0,14,44,5.0,17,21,17,16,74.0
18,Georgia,Butts,24936,24,38,7.5,27,64,16,21,378.2,38,16,21.0,16.0,68.0,38,45,25,10.0,81,37,3.4,21,4.4,305.0,8.7,10.3,109.0,No,13,87,51,20.5,15.8,28.4,0.7,0.0,0.4,3.6,65.7,1,70,70,16.0,18.0,89,33.0,47410,2.7,2.6,81.0,16,41,3.0,16,14,17,16,74.3
19,Georgia,Calhoun,6189,27,35,6.7,40,0,14,14,557.7,39,18,16.0,32.0,16.0,43,29,31,10.0,73,36,3.6,39,4.8,1499.0,11.0,9.2,72.0,No,16,79,39,16.9,16.6,60.0,0.9,0.3,0.6,5.1,32.7,2,66,63,,,82,18.0,34960,2.5,2.4,,18,45,6.0,18,11,17,18,77.7
20,Georgia,Camden,54666,19,37,7.3,29,61,18,25,431.7,27,14,28.0,31.0,117.0,46,44,18,8.0,91,60,3.6,20,4.2,320.0,8.2,8.2,57.0,Yes,13,83,34,24.1,14.2,18.5,1.5,0.2,0.7,7.1,69.3,0,63,84,9.0,14.0,47,20.0,58552,3.3,3.3,93.0,14,38,14.0,12,12,14,12,78.2
21,Georgia,Candler,10803,26,54,6.9,28,59,15,17,342.7,42,22,28.0,9.0,56.0,34,33,28,12.0,77,39,3.0,34,5.9,,7.4,9.3,96.0,No,21,81,30,25.0,18.6,24.4,1.1,0.1,0.3,12.3,61.2,2,58,63,,20.0,85,14.0,41665,2.5,2.8,29.0,22,40,2.0,19,15,18,18,74.5
22,Georgia,Carroll,119992,21,36,7.2,35,49,17,20,595.9,28,15,47.0,30.0,145.0,37,45,21,8.0,85,57,3.4,22,4.3,311.0,9.7,10.1,83.0,No,15,81,41,23.6,13.8,19.1,1.0,0.1,0.5,7.2,70.4,2,67,82,13.0,17.0,59,26.0,59193,3.1,3.2,91.0,15,41,11.0,14,18,16,14,75.3
23,Georgia,Catoosa,67580,19,32,7.8,27,75,19,29,321.6,28,14,50.0,19.0,124.0,41,50,17,8.0,87,61,3.0,15,4.0,260.0,7.7,10.2,72.0,No,11,86,33,22.6,18.2,2.8,1.4,0.2,0.4,3.2,90.5,0,74,83,14.0,19.0,48,21.0,60753,2.7,3.1,88.0,14,37,11.0,10,17,14,12,78.3
24,Georgia,Charlton,13392,25,36,6.8,34,73,16,33,511.2,39,18,31.0,7.0,22.0,41,39,26,9.0,74,32,3.8,38,4.5,189.0,3.1,7.9,88.0,Yes,12,87,55,18.3,15.8,29.5,0.8,0.1,2.6,5.4,60.2,5,71,65,22.0,22.0,69,29.0,42891,2.6,2.8,88.0,18,41,8.0,17,14,17,16,76.7
25,Georgia,Chatham,289430,17,30,7.5,24,90,21,21,884.0,23,16,90.0,70.0,159.0,46,48,19,10.0,90,70,3.3,22,4.7,448.0,11.3,8.3,77.0,Yes,19,77,27,20.8,16.0,40.3,2.9,0.1,0.4,6.7,47.8,1,55,85,22.0,18.0,65,41.0,57122,2.6,2.7,87.0,16,39,7.0,13,11,13,12,78.2
26,Georgia,Chattahoochee,10907,19,43,4.6,28,84,17,27,628.4,44,10,75.0,706.0,,22,33,20,7.0,94,73,4.6,24,4.2,0.0,0.0,10.6,44.0,No,19,48,15,22.6,4.9,18.2,2.9,1.2,1.4,16.9,57.0,0,25,78,18.0,22.0,68,22.0,46106,3.0,3.1,83.0,10,39,37.0,15,11,14,13,79.0
27,Georgia,Chattooga,24789,26,34,7.6,24,41,17,26,411.8,56,18,8.0,40.0,32.0,36,44,25,8.0,74,36,5.0,23,4.4,136.0,9.3,9.9,98.0,No,16,85,40,22.4,17.6,9.5,0.6,0.3,0.5,5.5,82.5,2,68,70,17.0,16.0,72,24.0,41561,3.0,3.0,86.0,18,41,3.0,15,14,18,17,73.5
28,Georgia,Cherokee,258773,15,28,8.6,21,91,19,16,271.0,11,14,41.0,49.0,92.0,40,51,14,7.0,92,74,2.7,8,3.9,93.0,7.5,10.5,56.0,No,13,80,59,23.9,14.5,7.0,2.1,0.1,0.5,11.1,77.8,3,77,92,11.0,16.0,29,27.0,88635,3.3,3.2,87.0,14,35,7.0,8,11,12,10,80.3
29,Georgia,Clarke,128331,19,25,5.7,22,82,16,21,650.9,12,18,68.0,54.0,271.0,47,53,21,10.0,88,73,3.6,27,6.2,405.0,10.7,8.3,51.0,No,26,73,17,17.1,11.3,27.7,4.1,0.1,0.4,11.0,55.2,3,39,82,13.0,13.0,92,27.0,41036,2.7,2.5,80.0,18,38,21.0,16,7,15,14,79.0
30,Georgia,Clay,2834,27,41,1.0,43,29,12,0,573.9,26,17,35.0,0.0,,29,35,32,11.0,80,42,6.9,42,5.1,200.0,10.4,8.8,94.0,No,18,79,40,19.3,27.3,60.2,0.6,0.1,0.4,1.7,36.3,0,73,67,,,100,,24732,2.0,2.3,,17,47,57.0,24,13,19,19,75.5
