,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
24,24,West Virginia,McDowell,17624,35,45,6.3,36,32,12,36,65.0,55,11,27,23.0,34,27,26,37,11,69,24,9.2,44,4.4,428.0,5.5,8.4,202,Yes,10,85,45,20.4,22.8,8.1,0.2,0.0,0.2,1.4,88.7,0,79,66,39.0,39.0,69,62.0,29106,2.3,2.6,92,11,47,1,23,17,25,23,69.0,120,120,120,120,120
25,25,West Virginia,Marion,56072,25,37,7.9,27,63,14,31,239.6,23,7,50,55.0,98,42,42,25,10,89,60,5.1,19,4.5,296.0,16.0,7.4,89,Yes,10,83,35,20.0,19.8,3.2,0.6,0.0,0.3,1.4,92.9,0,75,82,17.0,16.0,50,44.0,51300,2.9,3.0,94,7,42,5,13,15,19,16,76.1,120,120,120,120,120
26,26,West Virginia,Marshall,30531,26,41,7.6,29,62,17,24,189.2,29,7,36,46.0,23,38,48,22,9,92,54,6.3,19,5.0,241.0,13.0,9.1,83,Yes,8,89,34,19.1,23.0,0.8,0.4,0.0,0.3,1.0,96.6,0,80,72,14.0,23.0,44,74.0,53145,2.8,3.0,96,7,43,9,12,15,19,16,76.7,120,120,120,120,120
27,27,West Virginia,Mason,26516,28,42,7.3,34,40,14,33,164.2,39,7,45,26.0,23,34,47,26,10,86,51,6.0,22,4.5,120.0,13.1,8.8,120,No,12,87,37,20.7,21.6,0.9,0.3,0.1,0.2,0.8,96.6,0,79,70,19.0,17.0,50,63.0,47753,2.6,2.9,92,7,43,8,14,18,20,17,73.4,120,120,120,120,120
28,28,West Virginia,Mercer,58758,26,40,6.8,32,60,12,20,108.8,45,9,63,46.0,138,38,40,27,11,83,53,5.7,26,4.5,461.0,13.4,7.8,149,Yes,13,85,24,20.7,22.4,5.9,0.6,0.0,0.3,1.2,90.3,1,70,71,25.0,24.0,57,53.0,41794,2.6,2.7,90,9,44,9,16,16,20,18,72.7,120,120,120,120,120
29,29,West Virginia,Mineral,26868,25,36,7.8,26,61,15,13,143.3,27,7,33,37.0,86,49,42,22,8,92,54,5.7,19,4.0,242.0,13.4,7.2,99,No,7,85,37,19.8,22.1,2.9,0.6,0.0,0.2,1.0,93.7,1,76,79,17.0,24.0,45,55.0,49704,2.6,2.9,95,7,42,5,13,14,18,15,76.5,120,120,120,120,120
30,30,West Virginia,Mingo,23424,34,42,6.6,46,53,13,40,62.2,59,9,17,38.0,145,29,35,33,12,76,39,6.8,34,5.5,282.0,8.0,8.7,140,Yes,10,85,44,22.4,19.8,1.9,0.3,0.0,0.1,0.9,95.6,0,74,72,13.0,16.0,62,66.0,34698,2.7,3.0,97,9,49,2,20,22,23,21,70.7,120,120,120,120,120
31,31,West Virginia,Monongalia,105612,21,30,8.0,19,82,17,23,381.8,10,7,137,129.0,274,46,48,20,8,92,73,3.6,14,6.2,250.0,9.8,7.4,62,Yes,18,76,22,16.3,13.2,3.8,3.4,0.1,0.2,2.2,88.3,0,57,86,9.0,11.0,40,31.0,55652,3.2,3.2,90,7,41,7,11,9,17,14,79.6,120,120,120,120,120
32,32,West Virginia,Monroe,13275,28,32,7.6,28,39,15,21,37.3,36,10,38,15.0,60,42,27,25,7,85,42,4.4,23,4.2,108.0,8.3,7.4,120,No,10,77,50,19.4,25.4,0.8,0.2,0.0,0.4,1.0,96.2,0,79,68,21.0,18.0,50,34.0,44655,2.3,2.7,98,10,40,5,14,16,19,17,77.0,120,120,120,120,120
33,33,West Virginia,Morgan,17884,25,39,8.4,26,68,16,33,147.0,21,8,51,28.0,56,35,43,21,9,86,49,3.9,16,3.9,407.0,13.5,7.8,154,Yes,15,80,52,17.7,23.8,0.9,0.4,0.0,0.4,1.7,95.1,0,83,77,32.0,31.0,47,22.0,50660,2.5,2.6,98,8,41,7,9,15,18,15,75.4,120,120,120,120,120
34,34,West Virginia,Nicholas,24496,28,41,7.8,31,51,14,19,59.9,38,8,93,41.0,61,36,34,25,10,87,50,6.3,25,4.4,725.0,11.3,7.5,141,Yes,9,85,39,20.6,22.9,0.6,0.4,0.0,0.4,0.8,96.7,0,79,77,28.0,27.0,52,39.0,40023,2.7,2.8,93,8,43,3,14,13,20,17,74.6,120,120,120,120,120
35,35,West Virginia,Ohio,41411,22,32,7.9,24,86,16,40,271.2,22,6,168,111.0,319,43,48,20,9,93,70,4.5,18,5.4,678.0,20.1,8.2,111,Yes,10,82,21,19.2,22.2,3.5,0.8,0.0,0.2,1.3,92.0,0,70,72,13.0,20.0,43,46.0,50390,3.0,3.1,96,6,40,8,11,13,17,14,75.8,120,120,120,120,120
36,36,West Virginia,Pendleton,6969,28,37,6.8,30,88,14,33,85.8,43,10,43,100.0,72,42,36,25,8,81,44,3.8,19,3.9,,10.0,6.5,139,No,11,73,42,18.2,28.2,2.0,0.2,0.1,0.3,1.5,94.8,0,80,59,,,55,32.0,43451,2.6,2.8,93,10,43,18,12,16,20,17,77.7,120,120,120,120,120
37,37,West Virginia,Pleasants,7460,27,31,8.0,23,66,15,0,159.7,38,6,13,54.0,67,39,45,24,7,89,44,6.8,15,4.3,135.0,14.7,8.1,82,No,10,90,42,18.5,19.6,1.6,0.2,0.0,0.3,0.9,95.6,0,83,76,,,40,40.0,54972,3.2,3.1,93,6,44,3,13,15,19,16,76.5,120,120,120,120,120
38,38,West Virginia,Pocahontas,8247,27,33,6.4,21,93,14,29,94.6,35,8,48,36.0,61,37,32,26,7,83,43,5.7,24,4.9,306.0,9.5,6.6,99,Yes,6,76,34,17.3,26.2,1.3,0.2,0.0,0.3,1.7,95.1,0,82,70,,,54,,39454,2.7,2.7,88,8,43,18,14,15,20,17,75.5,120,120,120,120,120
39,39,West Virginia,Preston,33432,25,37,7.8,31,34,15,42,98.0,25,8,41,27.0,21,42,47,24,10,87,48,4.6,18,4.9,230.0,8.3,7.1,87,Yes,10,80,51,19.1,20.9,1.1,0.2,0.0,0.2,1.6,95.9,1,83,76,13.0,17.0,47,30.0,50821,2.8,2.7,86,8,43,8,12,17,19,16,77.1,120,120,120,120,120
40,40,West Virginia,Putnam,56450,22,40,8.6,23,67,16,26,114.5,16,6,108,44.0,81,39,50,19,7,92,66,4.3,11,4.2,371.0,10.4,8.7,110,No,9,87,39,21.9,18.9,1.2,0.8,0.0,0.3,1.3,95.2,0,82,77,12.0,17.0,45,41.0,66991,3.2,3.3,97,6,40,6,9,13,16,14,76.5,120,120,120,120,120
41,41,West Virginia,Raleigh,73361,27,38,6.9,30,55,14,17,213.3,42,7,85,72.0,176,41,41,24,10,87,55,4.7,23,5.1,478.0,10.1,7.9,165,No,10,81,27,20.7,21.2,7.8,0.9,0.0,0.3,1.7,87.5,1,73,76,22.0,27.0,57,48.0,45386,2.8,2.9,85,7,45,13,14,17,19,16,72.4,120,120,120,120,120
42,42,West Virginia,Randolph,28695,28,34,7.8,30,81,16,15,163.3,40,9,73,42.0,122,42,38,26,8,85,39,6.0,22,5.0,474.0,10.1,6.7,87,Yes,11,81,26,18.9,22.2,1.6,0.5,0.0,0.3,1.1,95.5,0,72,70,19.0,23.0,48,52.0,46285,2.7,2.8,93,9,44,4,14,12,20,18,76.8,120,120,120,120,120
43,43,West Virginia,Ritchie,9554,28,44,7.8,26,36,15,36,92.1,36,9,21,10.0,42,36,37,25,8,85,37,5.7,26,4.2,83.0,10.3,7.8,110,Yes,7,85,40,19.6,23.0,0.5,0.2,0.0,0.2,0.9,97.3,0,80,71,29.0,25.0,54,29.0,46131,3.0,2.9,93,9,44,5,13,14,20,17,76.9,120,120,120,120,120
44,44,West Virginia,Roane,13688,30,41,6.7,25,48,14,22,64.1,41,9,50,29.0,73,37,27,29,10,79,49,9.5,27,4.7,264.0,5.0,8.0,134,Yes,9,76,41,20.3,22.8,0.3,0.4,0.0,0.3,1.3,96.7,0,79,68,31.0,24.0,53,29.0,41671,2.6,2.7,88,9,45,8,17,15,21,19,72.5,120,120,120,120,120
45,45,West Virginia,Summers,12573,28,41,6.9,38,52,14,30,46.2,36,8,31,16.0,119,34,30,28,10,85,47,5.5,32,4.4,181.0,8.6,7.5,130,No,12,83,41,16.1,26.1,4.2,0.3,0.0,0.4,1.8,91.7,0,76,64,23.0,23.0,58,24.0,37000,2.4,2.7,88,8,46,5,17,16,21,19,74.7,120,120,120,120,120
46,46,West Virginia,Taylor,16695,26,41,8.2,32,72,15,75,141.8,29,7,36,30.0,60,40,37,23,11,89,45,4.8,20,4.6,,11.3,7.2,71,No,7,86,42,19.8,21.0,1.1,0.5,0.0,0.3,1.0,96.0,0,78,80,12.0,17.0,49,13.0,48294,2.9,2.9,93,7,42,1,13,13,19,16,77.6,120,120,120,120,120
47,47,West Virginia,Tucker,6839,26,29,8.2,21,99,16,25,101.2,35,8,43,58.0,88,44,27,23,9,88,48,5.2,22,4.0,,5.8,6.6,84,No,8,80,41,14.7,26.8,0.4,0.3,0.0,0.3,0.9,97.2,0,79,75,,,53,20.0,47222,2.6,2.6,98,8,43,1,13,19,18,16,77.2,120,120,120,120,120
48,48,West Virginia,Tyler,8591,26,35,7.8,28,79,15,33,147.8,29,6,46,12.0,23,45,36,23,10,89,47,7.8,21,4.9,229.0,16.0,7.9,120,Yes,9,85,50,19.3,23.4,0.3,0.5,0.0,0.3,0.8,97.1,0,83,70,,,44,,48345,2.8,2.8,98,6,42,4,13,14,19,16,76.3,120,120,120,120,120
49,49,West Virginia,Upshur,24176,28,35,8.0,25,64,14,12,200.3,30,8,49,41.0,83,43,43,27,7,85,46,6.0,23,5.0,57.0,11.5,7.1,80,Yes,11,81,35,20.3,21.0,1.0,0.5,0.0,0.3,1.4,95.6,0,74,73,10.0,16.0,51,37.0,45074,2.8,2.7,86,8,42,3,13,16,20,18,77.5,120,120,120,120,120
50,50,West Virginia,Wayne,39402,29,43,7.1,34,39,13,19,67.2,30,9,55,30.0,168,37,46,27,10,80,53,5.4,25,6.4,186.0,7.3,9.1,164,Yes,11,85,32,20.1,21.7,0.6,0.3,0.0,0.3,0.7,97.1,0,73,65,15.0,15.0,52,57.0,42095,3.0,3.0,88,9,47,4,17,19,21,19,74.3,120,120,120,120,120
51,51,West Virginia,Webster,8114,31,37,7.4,34,45,14,38,119.4,44,8,36,49.0,25,43,24,29,10,79,37,6.3,34,5.1,,7.2,6.8,142,No,12,80,35,19.4,24.0,0.5,0.2,0.0,0.1,0.7,97.1,0,73,68,31.0,,67,,34385,2.0,2.1,98,8,44,1,17,16,21,19,74.1,120,120,120,120,120
52,52,West Virginia,Wetzel,15065,28,38,6.0,27,57,15,40,200.8,37,8,52,46.0,93,39,39,26,9,86,39,7.2,23,4.6,89.0,16.4,7.8,105,Yes,9,85,38,19.7,23.2,0.5,0.3,0.0,0.1,1.1,96.9,0,79,71,14.0,17.0,54,43.0,46824,2.9,2.8,98,8,42,20,15,19,20,18,74.9,120,120,120,120,120
53,53,West Virginia,Wirt,5821,29,35,7.8,26,45,14,20,,31,8,17,17.0,69,33,39,27,10,83,52,7.9,25,3.8,246.0,5.1,7.9,72,No,8,85,69,21.3,20.8,0.4,0.3,0.0,0.2,0.9,96.9,0,84,70,,,52,,48627,2.7,2.7,88,8,45,0,15,15,21,19,76.9,120,120,120,120,120
54,54,West Virginia,Wood,83518,25,40,7.6,31,68,15,26,189.2,38,7,86,63.0,145,47,49,23,9,90,63,5.1,19,5.0,300.0,17.9,7.9,103,Yes,10,82,20,20.9,20.9,1.2,0.6,0.0,0.2,1.2,95.1,0,71,80,13.0,19.0,48,37.0,49209,2.9,3.1,89,7,41,7,13,18,18,16,75.2,120,120,120,120,120
55,55,West Virginia,Wyoming,20394,29,36,6.9,40,62,14,18,56.6,38,9,29,20.0,49,27,30,28,13,80,37,6.9,30,4.6,626.0,7.7,8.1,153,Yes,11,84,49,20.4,22.0,0.7,0.2,0.0,0.2,0.7,97.0,0,84,75,20.0,27.0,50,22.0,42761,2.8,3.1,92,9,44,4,18,16,21,18,72.2,120,120,120,120,120
