,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
54,54,Indiana,Montgomery,38338,24,29,7.9,29,64,18,13,347.8,38,10,39.0,52.0,107.0,51,58,19,7,90,58,3.1,16,3.8,837.0,11.2,8.9,72,No,10,82,30,22.7,18.3,1.0,0.9,0.0,0.4,4.9,91.6,1,72,82,12.0,16.0,49,32.0,54366,3.1,2.9,96.0,10,36,7.0,12,13,15,13,77.2,99.5,99.5,99.5,99.5,99.5
55,55,Indiana,Morgan,70489,25,38,8.1,28,54,17,30,298.4,22,9,44.0,47.0,58.0,45,55,19,8,88,56,3.1,13,3.7,,10.6,9.3,92,Yes,11,85,53,22.4,17.3,0.5,0.7,0.0,0.4,1.7,95.7,0,77,82,13.0,20.0,45,40.0,63414,3.3,3.1,95.0,9,39,4.0,12,15,16,13,76.4,99.5,99.5,99.5,99.5,99.5
56,56,Indiana,Newton,13984,27,33,7.8,34,46,18,27,162.8,23,13,7.0,14.0,7.0,35,43,21,7,86,52,4.1,13,3.6,22.0,6.4,8.6,103,No,8,82,46,20.9,20.2,0.8,0.7,0.1,0.6,6.9,90.4,1,78,81,,,56,49.0,61457,3.3,3.2,93.0,13,38,5.0,13,17,17,14,76.4,99.5,99.5,99.5,99.5,99.5
57,57,Indiana,Noble,47744,24,37,8.6,27,64,19,22,292.9,29,11,27.0,27.0,94.0,41,51,19,7,84,50,3.1,11,3.6,158.0,11.2,9.4,68,No,10,83,33,24.3,16.5,1.0,0.5,0.1,0.4,10.5,86.6,2,77,80,12.0,13.0,49,25.0,60980,3.2,3.0,90.0,11,37,2.0,10,11,16,13,76.8,99.5,99.5,99.5,99.5,99.5
58,58,Indiana,Ohio,5875,23,28,,27,63,20,33,154.4,25,7,17.0,34.0,,36,53,17,8,88,61,3.5,15,4.0,,10.3,8.9,88,No,8,84,46,19.7,22.4,0.6,0.4,0.0,0.3,1.7,96.1,0,76,75,,,42,14.0,58294,2.8,3.1,,7,36,,10,9,15,12,78.7,99.5,99.5,99.5,99.5,99.5
59,59,Indiana,Orange,19646,27,34,7.3,27,83,17,23,308.9,38,10,46.0,36.0,61.0,35,41,23,7,83,41,3.5,21,4.2,,14.4,8.4,94,No,12,82,31,22.7,19.8,1.6,0.4,0.0,0.4,1.8,94.5,0,74,70,16.0,18.0,53,66.0,47931,3.2,3.1,97.0,10,38,5.0,15,13,17,15,75.9,99.5,99.5,99.5,99.5,99.5
60,60,Indiana,Owen,20799,27,32,7.9,25,50,18,10,259.1,30,11,10.0,14.0,96.0,37,49,21,8,85,47,4.0,18,3.8,,7.7,8.4,96,No,11,82,49,20.7,19.9,0.5,0.6,0.0,0.4,1.3,95.9,0,79,73,17.0,23.0,53,18.0,53387,2.8,2.8,93.0,11,37,0.0,15,17,17,14,76.1,99.5,99.5,99.5,99.5,99.5
61,61,Indiana,Parke,16937,26,35,7.5,35,34,17,21,574.4,22,12,24.0,18.0,59.0,35,50,21,6,86,47,3.8,22,4.0,64.0,14.8,8.7,59,Yes,12,80,45,21.6,20.0,2.6,0.2,0.0,0.5,1.8,94.2,1,79,69,,17.0,56,36.0,51554,3.4,3.1,93.0,12,38,6.0,14,10,17,14,79.7,99.5,99.5,99.5,99.5,99.5
62,62,Indiana,Perry,19169,25,39,7.5,28,76,18,42,162.5,38,8,52.0,31.0,73.0,38,41,20,9,90,58,3.3,15,4.1,,8.9,9.1,79,No,9,84,29,21.0,19.0,3.0,0.5,0.1,0.3,1.4,93.8,0,78,74,13.0,19.0,47,26.0,53908,3.3,3.3,95.0,8,37,9.0,13,10,16,14,77.6,99.5,99.5,99.5,99.5,99.5
63,63,Indiana,Pike,12389,25,42,8.2,31,76,18,0,129.4,30,9,8.0,8.0,40.0,39,36,20,9,87,56,3.3,12,3.7,58.0,17.7,9.1,80,No,5,88,39,21.8,20.5,0.6,0.7,0.1,0.4,1.6,96.1,0,82,67,21.0,26.0,42,38.0,52378,3.1,2.9,93.0,9,37,2.0,12,14,16,13,77.5,99.5,99.5,99.5,99.5,99.5
64,64,Indiana,Porter,170389,21,33,8.0,23,80,21,18,288.6,14,8,63.0,57.0,174.0,39,50,17,7,94,68,3.7,9,4.0,97.0,9.6,7.7,74,No,13,86,41,21.8,16.9,4.1,1.6,0.0,0.4,10.4,82.3,1,75,84,12.0,17.0,37,30.0,74064,3.6,3.5,93.0,8,34,8.0,11,11,14,12,78.3,99.5,99.5,99.5,99.5,99.5
65,65,Indiana,Posey,25427,22,34,8.2,33,30,19,20,195.4,18,6,31.0,28.0,12.0,53,63,17,8,93,70,2.7,10,4.1,305.0,10.6,9.2,67,Yes,9,88,34,21.7,19.7,1.0,0.7,0.0,0.3,1.2,95.7,0,82,79,14.0,16.0,38,48.0,68435,3.6,3.4,95.0,6,37,6.0,11,13,15,12,79.1,99.5,99.5,99.5,99.5,99.5
66,66,Indiana,Pulaski,12353,25,35,8.1,24,36,18,13,351.0,23,10,40.0,24.0,65.0,34,31,20,8,88,54,3.1,16,4.0,,20.9,8.7,95,No,13,79,33,22.2,20.1,1.0,0.7,0.0,0.5,3.1,93.6,0,76,76,19.0,19.0,51,20.0,52432,3.4,3.1,91.0,10,37,1.0,13,10,16,14,74.6,99.5,99.5,99.5,99.5,99.5
67,67,Indiana,Putnam,37576,23,31,8.2,29,59,19,21,236.1,17,8,32.0,43.0,80.0,41,48,19,7,89,50,3.5,14,3.6,,12.7,8.8,62,No,11,81,37,19.3,17.1,3.7,1.2,0.0,0.4,2.0,91.4,1,72,79,11.0,21.0,47,43.0,64098,3.5,3.3,96.0,8,38,2.0,13,16,15,13,78.2,99.5,99.5,99.5,99.5,99.5
68,68,Indiana,Randolph,24665,26,33,7.4,28,49,18,6,240.8,32,10,20.0,28.0,36.0,39,40,21,9,88,54,3.7,19,4.1,,14.5,9.0,109,No,11,81,34,22.5,20.8,0.6,0.4,0.1,0.5,3.7,93.7,1,76,74,10.0,14.0,62,41.0,50496,3.2,3.0,91.0,10,38,7.0,14,13,16,14,75.0,99.5,99.5,99.5,99.5,99.5
69,69,Indiana,Ripley,28324,23,31,8.4,35,52,18,33,207.4,28,9,4.0,11.0,60.0,45,51,18,7,89,57,3.3,12,3.9,30.0,14.4,8.9,90,No,12,84,41,23.4,18.3,0.5,0.9,0.0,0.4,1.9,95.5,0,76,75,11.0,18.0,45,31.0,61219,3.4,3.3,98.0,9,36,1.0,12,13,16,13,76.9,99.5,99.5,99.5,99.5,99.5
70,70,Indiana,Rush,16581,26,30,8.0,25,44,18,33,264.3,31,10,36.0,42.0,96.0,44,54,21,7,87,47,2.7,15,4.0,,18.0,9.0,103,Yes,12,89,43,22.6,18.7,1.0,0.4,0.0,0.4,1.8,95.4,1,71,68,12.0,29.0,54,64.0,54371,3.4,3.2,98.0,10,38,1.0,14,8,17,14,76.7,99.5,99.5,99.5,99.5,99.5
71,71,Indiana,St. Joseph,271826,21,35,7.3,26,84,17,19,688.2,25,10,93.0,59.0,237.0,40,53,19,9,89,65,3.6,22,4.6,426.0,11.2,9.8,73,Yes,12,81,23,23.4,16.2,13.3,2.7,0.1,0.6,9.1,71.8,1,68,78,14.0,15.0,53,44.0,53881,3.0,2.9,87.0,10,36,10.0,13,11,15,13,76.9,99.5,99.5,99.5,99.5,99.5
72,72,Indiana,Scott,23873,27,34,7.8,28,52,17,10,301.6,42,9,46.0,25.0,46.0,38,48,22,9,83,45,3.6,19,4.4,194.0,10.1,8.6,120,No,10,85,40,22.5,17.1,0.4,0.9,0.1,0.4,2.5,95.1,0,72,66,14.0,13.0,60,21.0,50571,3.2,3.0,86.0,9,39,1.0,15,12,17,15,71.9,99.5,99.5,99.5,99.5,99.5
73,73,Indiana,Shelby,44729,24,37,8.2,29,54,17,4,265.8,27,8,34.0,38.0,96.0,45,40,19,7,87,55,2.9,13,3.9,535.0,11.9,9.4,82,No,11,86,37,22.6,17.5,1.3,0.8,0.1,0.3,4.4,92.1,1,73,77,13.0,18.0,47,35.0,59798,3.5,3.1,90.0,8,37,4.0,12,17,16,13,76.3,99.5,99.5,99.5,99.5,99.5
74,74,Indiana,Spencer,20277,24,36,8.6,28,46,19,3,274.6,24,9,34.0,30.0,25.0,44,53,18,5,90,57,3.1,10,3.9,,13.8,8.5,57,No,7,86,40,21.6,20.0,0.8,0.3,0.0,0.3,3.0,94.6,0,82,71,11.0,12.0,37,20.0,59183,4.1,3.7,96.0,9,39,0.0,11,11,15,13,78.6,99.5,99.5,99.5,99.5,99.5
75,75,Indiana,Starke,22995,27,33,7.9,28,56,18,41,117.9,32,10,17.0,22.0,30.0,27,36,22,7,85,49,4.3,19,3.9,97.0,9.2,8.9,112,No,10,84,43,22.5,19.0,0.4,0.2,0.0,0.5,4.1,93.8,1,80,74,14.0,20.0,56,48.0,54001,3.1,2.9,94.0,10,38,3.0,13,17,17,15,74.8,99.5,99.5,99.5,99.5,99.5
76,76,Indiana,Steuben,34594,23,30,7.9,27,61,19,14,336.4,28,10,26.0,46.0,81.0,41,51,18,7,91,58,2.7,12,3.4,70.0,13.6,9.1,63,Yes,8,82,27,20.2,21.0,0.7,0.7,0.1,0.4,3.7,93.4,1,78,80,9.0,16.0,45,35.0,59444,3.0,2.9,88.0,10,38,8.0,12,10,15,12,80.1,99.5,99.5,99.5,99.5,99.5
77,77,Indiana,Sullivan,20669,26,37,7.8,28,50,19,20,269.9,35,10,39.0,24.0,39.0,29,49,21,8,89,48,4.3,19,4.4,128.0,11.6,8.9,74,No,14,86,37,19.0,18.5,4.8,0.3,0.0,0.3,1.8,91.6,0,74,70,13.0,16.0,53,33.0,53375,3.5,3.4,92.0,10,40,2.0,14,15,16,14,76.5,99.5,99.5,99.5,99.5,99.5
78,78,Indiana,Switzerland,10751,28,41,7.6,38,48,18,13,158.9,29,11,,9.0,28.0,35,54,23,9,84,47,3.3,24,4.1,,3.7,8.8,100,No,16,82,54,24.6,17.4,1.3,0.4,0.0,0.3,1.9,95.2,0,75,72,,,58,12.0,52482,2.8,3.0,93.0,11,39,2.0,16,21,18,15,75.3,99.5,99.5,99.5,99.5,99.5
79,79,Indiana,Tippecanoe,195732,20,30,7.6,24,79,17,19,607.1,15,10,69.0,48.0,147.0,45,57,17,7,92,73,2.9,14,4.8,243.0,10.0,7.7,57,No,17,76,14,20.6,11.9,5.6,8.8,0.1,0.4,8.7,74.8,2,55,84,10.0,12.0,45,33.0,51228,3.4,3.3,86.0,10,39,7.0,13,9,14,12,79.4,99.5,99.5,99.5,99.5,99.5
80,80,Indiana,Tipton,15148,22,37,8.4,21,52,19,21,198.3,21,9,33.0,53.0,59.0,40,59,18,8,89,55,2.7,10,3.7,132.0,15.2,9.1,80,No,6,85,35,20.4,21.4,0.6,0.6,0.0,0.4,2.9,94.6,1,82,77,22.0,24.0,41,19.0,69960,3.3,3.2,93.0,9,36,3.0,11,16,15,12,78.4,99.5,99.5,99.5,99.5,99.5
81,81,Indiana,Union,7054,25,28,,23,70,18,0,152.8,28,9,14.0,,,36,54,19,7,87,49,3.3,13,3.4,,5.7,8.8,120,No,11,85,35,20.8,19.7,0.9,0.4,0.0,0.3,1.8,95.1,0,72,70,,,48,40.0,53866,3.5,3.5,93.0,9,37,,12,8,16,13,76.1,99.5,99.5,99.5,99.5,99.5
82,82,Indiana,Vanderburgh,181451,23,34,7.6,29,88,20,14,718.0,28,10,86.0,74.0,219.0,49,58,19,9,90,67,3.1,19,4.5,409.0,15.2,9.1,93,No,15,86,19,21.5,17.4,9.7,1.4,0.2,0.3,2.8,83.1,1,65,81,17.0,20.0,56,43.0,51603,3.1,3.0,82.0,10,37,4.0,15,11,16,13,76.3,99.5,99.5,99.5,99.5,99.5
83,83,Indiana,Vermillion,15498,25,36,7.3,29,52,19,9,270.9,32,8,39.0,32.0,77.0,31,44,19,8,91,60,5.2,16,4.0,,11.0,8.8,72,Yes,9,83,34,22.0,20.3,0.5,0.3,0.0,0.3,1.3,96.3,0,73,80,,13.0,54,19.0,50723,3.3,3.2,94.0,8,38,5.0,15,15,16,13,75.1,99.5,99.5,99.5,99.5,99.5
84,84,Indiana,Vigo,107038,25,34,6.5,30,85,17,15,595.3,29,10,88.0,51.0,162.0,34,54,20,9,88,62,4.3,25,4.9,233.0,13.9,9.9,67,No,16,81,19,20.4,16.7,7.3,2.1,0.0,0.4,2.8,85.2,0,62,81,11.0,21.0,52,34.0,48082,3.2,3.2,84.0,10,37,14.0,16,11,16,14,75.8,99.5,99.5,99.5,99.5,99.5
85,85,Indiana,Wabash,30996,24,34,7.9,26,69,18,25,248.1,22,9,42.0,42.0,265.0,45,43,19,8,89,52,3.1,15,3.6,51.0,17.6,9.0,83,No,11,86,24,20.6,21.3,0.7,0.6,0.0,0.8,2.7,94.1,0,74,75,7.0,8.0,51,22.0,59874,3.1,3.0,91.0,9,37,5.0,13,12,16,13,76.0,99.5,99.5,99.5,99.5,99.5
86,86,Indiana,Warren,8265,23,38,8.4,31,34,19,27,243.9,20,7,,12.0,,31,43,17,5,92,62,3.0,14,3.7,,9.7,8.3,61,No,8,82,39,22.2,20.6,0.4,0.6,0.1,0.3,2.2,95.3,0,84,82,,,42,38.0,64109,2.9,2.9,98.0,7,36,2.0,12,16,15,12,80.8,99.5,99.5,99.5,99.5,99.5
87,87,Indiana,Warrick,62998,20,36,8.4,29,86,18,25,275.1,18,7,158.0,41.0,57.0,51,60,15,8,93,74,2.9,8,3.9,223.0,11.3,9.5,61,No,9,87,29,23.4,17.9,1.7,2.7,0.0,0.3,2.0,92.0,0,79,85,12.0,15.0,31,34.0,79644,3.6,3.5,90.0,7,35,5.0,10,14,14,11,78.3,99.5,99.5,99.5,99.5,99.5
88,88,Indiana,Washington,28036,26,38,7.8,35,47,18,15,273.1,32,10,25.0,18.0,39.0,42,46,20,7,85,48,3.3,18,4.5,,6.4,8.6,103,Yes,11,83,52,23.0,17.3,0.5,0.3,0.0,0.3,1.4,96.7,0,78,68,27.0,25.0,51,41.0,51948,3.4,3.1,93.0,10,38,4.0,14,12,17,14,75.1,99.5,99.5,99.5,99.5,99.5
89,89,Indiana,Wayne,65884,25,36,7.3,33,72,19,18,444.2,33,11,58.0,58.0,483.0,38,48,21,8,86,57,3.6,23,4.1,,14.3,9.0,134,No,13,82,21,22.0,19.5,4.8,1.1,0.1,0.4,3.2,87.8,1,67,74,19.0,21.0,58,46.0,47885,3.1,3.1,87.0,11,39,7.0,15,17,16,14,73.3,99.5,99.5,99.5,99.5,99.5
90,90,Indiana,Wells,28296,23,32,8.4,30,44,18,21,218.0,25,8,57.0,39.0,53.0,48,49,18,7,92,60,2.7,10,3.8,18.0,17.0,9.1,74,No,8,88,34,24.6,18.6,0.8,0.7,0.0,0.3,3.3,93.9,0,79,79,8.0,13.0,38,18.0,61636,3.3,3.2,97.0,8,36,4.0,11,12,15,13,77.6,99.5,99.5,99.5,99.5,99.5
91,91,Indiana,White,24102,23,30,8.3,33,46,19,12,363.9,33,12,33.0,29.0,41.0,46,53,19,7,89,58,2.7,13,3.5,62.0,10.8,9.1,88,No,8,79,36,23.2,20.3,0.5,0.6,0.1,0.7,8.8,88.8,2,78,81,9.0,17.0,53,43.0,58295,3.2,3.1,92.0,12,36,4.0,11,15,15,13,76.5,99.5,99.5,99.5,99.5,99.5
92,92,Indiana,Whitley,33964,21,31,8.6,30,58,19,8,198.5,22,8,59.0,44.0,100.0,44,53,16,8,92,60,2.9,9,3.5,,13.2,8.0,58,No,7,87,35,22.9,18.5,0.4,0.5,0.0,0.4,2.2,95.3,0,82,81,8.0,11.0,32,27.0,67347,3.2,3.1,91.0,8,34,2.0,11,13,15,12,79.4,99.5,99.5,99.5,99.5,99.5
