,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
42,42,South Dakota,Lyman,3781,26,38,4.9,29,30,21,17.0,947.7,64.0,17,26.0,0.0,53.0,54,34,20,8.0,90,60,4.8,30,3.6,,0.0,4.6,150.0,No,12,71,14,29.4,16.2,0.6,0.4,0.1,40.4,2.6,54.7,0,67,73,,62.0,51.0,92.0,47813,3.0,2.9,,17,34,37,13,14,14,14,75.4,153,153,153,153,153
43,43,South Dakota,McCook,5586,19,35,8.2,23,28,23,20.0,109.1,17.0,12,18.0,18.0,,49,53,13,5.0,89,62,2.9,11,3.4,27.0,16.2,5.8,68.0,Yes,5,76,46,27.8,18.9,0.7,0.2,0.1,1.5,4.3,92.9,1,76,81,,,26.0,18.0,62535,3.3,3.5,,12,30,10,9,12,11,10,76.7,153,153,153,153,153
44,44,South Dakota,McPherson,2379,21,27,5.9,28,46,23,0.0,,,12,83.0,42.0,,63,50,16,10.0,82,77,4.3,25,5.4,41.0,20.8,4.8,91.0,No,9,70,19,24.8,28.3,0.6,0.4,0.1,0.3,1.6,96.0,0,77,65,,,47.0,,43243,3.1,3.1,,12,31,27,13,15,12,11,80.4,153,153,153,153,153
45,45,South Dakota,Marshall,4935,18,27,7.4,22,2,25,40.0,83.3,21.0,16,20.0,20.0,,52,21,14,5.0,92,79,3.8,19,3.6,209.0,21.5,5.0,61.0,Yes,10,77,19,24.0,21.2,0.5,0.2,0.0,9.5,8.0,83.1,1,74,74,,,37.0,,59103,3.0,3.4,,16,31,19,9,13,10,10,84.8,153,153,153,153,153
46,46,South Dakota,Meade,28332,18,29,8.3,21,67,20,35.0,289.1,16.0,9,64.0,71.0,244.0,49,45,13,8.0,94,74,3.6,11,4.0,124.0,8.5,4.9,63.0,Yes,12,79,24,22.4,16.0,1.9,1.0,0.1,3.2,4.4,87.2,0,74,83,14.0,19.0,31.0,26.0,59981,3.0,3.1,83.0,9,32,9,9,8,10,10,78.8,153,153,153,153,153
47,47,South Dakota,Mellette,2061,33,40,1.4,30,0,17,50.0,814.2,60.0,19,,0.0,,36,18,30,5.0,82,38,5.7,42,9.0,191.0,0.0,3.9,155.0,No,22,72,44,30.8,14.8,0.5,0.2,0.0,55.2,3.5,36.6,0,69,44,,,99.0,,36489,2.5,2.3,,19,35,56,22,13,18,19,67.0,153,153,153,153,153
48,48,South Dakota,Miner,2216,20,30,8.2,20,52,25,33.0,,,10,45.0,271.0,,50,22,14,7.0,90,51,3.1,15,3.6,22.0,22.6,5.4,107.0,No,13,71,30,24.0,21.0,0.8,0.5,0.0,0.8,3.2,93.8,0,77,76,,,22.0,,52230,3.2,3.4,,10,30,10,9,9,11,10,77.5,153,153,153,153,153
49,49,South Dakota,Minnehaha,193134,17,31,8.5,21,92,23,33.0,585.8,23.0,10,94.0,55.0,193.0,53,60,13,7.0,92,72,2.9,9,3.8,403.0,14.3,6.8,70.0,No,12,84,12,25.2,13.5,6.0,2.1,0.1,2.8,5.1,82.0,2,63,85,10.0,19.0,38.0,43.0,63162,3.1,3.1,87.0,10,30,5,10,9,10,9,78.6,153,153,153,153,153
50,50,South Dakota,Moody,6576,21,39,6.0,28,56,22,17.0,228.0,16.0,15,30.0,30.0,106.0,50,37,15,6.0,90,62,3.6,11,3.6,242.0,13.7,5.6,58.0,No,11,76,37,26.5,19.2,1.3,2.1,0.0,13.8,4.6,76.6,1,71,82,,,40.0,52.0,61029,3.0,3.1,70.0,15,31,31,11,11,11,11,80.4,153,153,153,153,153
51,51,South Dakota,Oglala Lakota,14177,41,40,0.0,26,29,19,67.0,849.9,71.0,17,35.0,28.0,99.0,23,11,35,8.0,74,38,9.7,44,6.9,0.0,2.1,3.6,250.0,No,47,67,21,36.8,7.4,0.4,0.1,0.1,92.4,4.1,4.7,2,50,45,18.0,59.0,99.0,23.0,34078,1.5,1.5,36.0,17,36,62,27,19,19,23,64.4,153,153,153,153,153
