,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
53,Pennsylvania,Potter,16526,24,33,7.7,24,42,21,29,160.7,33,7,42.0,42.0,24,45,25,20,7,88,49,5.9,21,4.1,222,19.3,6.9,100,No,13,79,33,20.2,24.5,0.6,0.4,0.0,0.4,1.5,96.3,1,76,76,19.0,21.0,44,34.0,49054,3.0,3.1,89.0,7,41,7,13,12,17,14,78.0
54,Pennsylvania,Schuylkill,141359,23,37,8.3,24,75,21,23,244.8,22,6,53.0,45.0,83,39,53,20,8,89,53,5.4,16,4.4,319,13.2,10.2,105,Yes,11,83,35,19.7,20.7,3.0,0.6,0.0,0.4,5.2,90.1,0,76,77,16.0,25.0,56,40.0,55951,3.0,3.1,88.0,6,41,3,12,14,16,14,75.7
55,Pennsylvania,Snyder,40372,23,35,8.7,24,68,21,36,223.0,14,9,42.0,52.0,59,57,58,19,6,87,50,5.4,15,3.9,188,15.0,9.6,70,Yes,12,78,30,20.7,19.5,1.1,0.7,0.1,0.2,2.2,94.9,0,72,75,7.0,12.0,37,29.0,56873,3.4,3.3,90.0,9,39,3,9,12,17,13,81.1
56,Pennsylvania,Somerset,73447,24,40,8.0,31,71,21,32,150.3,20,8,37.0,44.0,108,43,36,20,7,88,46,5.3,20,4.0,115,21.5,8.9,100,Yes,10,82,30,17.7,23.0,3.0,0.5,0.0,0.2,1.6,94.1,0,78,71,11.0,17.0,48,43.0,49082,3.4,3.3,94.0,8,41,6,11,13,16,14,77.8
57,Pennsylvania,Sullivan,6066,23,28,7.5,26,37,21,25,574.8,21,9,,16.0,16,48,49,19,5,90,44,5.2,16,4.5,79,18.1,7.8,85,No,10,77,57,10.5,29.0,3.6,0.4,0.0,0.6,1.8,92.6,1,82,73,,,37,,51718,3.4,3.3,,9,40,11,12,14,16,13,77.5
58,Pennsylvania,Susquehanna,40328,23,37,8.5,31,40,21,36,85.4,19,8,37.0,20.0,69,42,43,19,8,90,51,4.3,18,4.2,126,11.6,7.9,99,Yes,13,83,44,18.4,24.3,0.6,0.4,0.1,0.2,1.8,96.1,0,77,81,16.0,21.0,46,20.0,60235,3.0,3.1,94.0,8,41,2,11,13,16,13,78.1
59,Pennsylvania,Tioga,40591,23,35,8.0,24,57,21,19,179.0,20,7,47.0,54.0,116,52,44,19,5,90,52,5.3,19,4.3,120,15.5,7.1,73,Yes,12,81,33,19.9,22.6,0.7,0.6,0.0,0.3,1.3,96.1,0,73,77,13.0,19.0,53,18.0,51324,2.9,3.0,89.0,7,40,5,12,12,17,13,78.7
60,Pennsylvania,Union,44923,20,30,7.7,20,69,21,45,213.0,10,8,96.0,58.0,140,57,58,18,5,87,52,4.0,12,4.4,67,14.1,9.4,52,No,12,74,28,17.6,18.6,6.4,1.7,0.1,0.6,6.1,84.2,1,72,74,7.0,12.0,33,42.0,61306,3.4,3.4,95.0,8,38,13,10,9,15,12,82.6
61,Pennsylvania,Venango,50668,24,36,8.1,27,74,22,31,270.5,26,7,53.0,39.0,158,44,53,19,8,90,51,4.9,18,4.1,135,20.1,9.0,85,Yes,10,81,27,19.1,23.1,1.1,0.5,0.0,0.2,1.1,95.9,0,75,77,14.0,21.0,64,30.0,53619,3.0,3.1,93.0,7,40,3,12,15,17,14,77.4
62,Pennsylvania,Warren,39191,22,34,8.1,21,81,21,34,184.1,22,6,48.0,46.0,117,41,49,18,8,93,60,4.5,23,3.9,186,16.0,7.7,72,Yes,10,81,22,19.3,23.5,0.5,0.5,0.1,0.3,1.1,96.6,0,77,77,11.0,15.0,52,18.0,52592,2.8,3.0,88.0,6,40,5,11,10,16,13,78.7
63,Pennsylvania,Washington,206865,19,38,8.3,22,74,22,30,308.3,13,5,78.0,68.0,116,41,47,16,7,93,70,4.5,12,4.6,176,14.1,9.6,107,Yes,10,82,41,19.4,21.0,3.2,1.2,0.0,0.2,1.8,91.9,0,76,82,14.0,19.0,39,41.0,65558,3.5,3.5,94.0,5,39,7,10,13,15,11,77.0
64,Pennsylvania,Wayne,51361,21,30,8.5,26,58,22,35,158.2,14,7,51.0,55.0,90,42,48,18,7,90,52,4.7,17,4.0,111,10.5,8.0,107,Yes,15,82,40,16.3,24.6,3.3,0.7,0.0,0.3,4.9,89.9,0,81,79,23.0,30.0,50,38.0,56265,3.7,3.3,90.0,7,40,1,11,12,15,12,78.6
65,Pennsylvania,Westmoreland,348899,20,30,8.2,23,86,22,34,213.8,12,5,76.0,68.0,165,43,49,15,7,94,70,4.5,14,4.5,169,14.2,10.6,111,Yes,10,84,37,18.2,23.3,2.5,1.0,0.0,0.1,1.3,93.7,0,77,80,12.0,18.0,38,44.0,59407,3.5,3.4,93.0,5,40,8,10,12,15,11,77.9
66,Pennsylvania,Wyoming,26794,23,31,8.8,31,65,22,26,172.0,18,6,44.0,45.0,60,42,50,17,7,92,54,4.9,15,4.1,136,8.1,8.3,103,Yes,12,82,39,19.4,21.9,0.9,0.5,0.0,0.3,2.0,95.4,0,77,83,15.0,23.0,58,19.0,60419,3.0,3.2,93.0,6,40,1,10,12,16,12,74.9
67,Pennsylvania,York,449058,21,31,8.6,21,72,18,33,401.7,19,6,70.0,56.0,123,48,59,17,8,90,60,3.8,13,3.9,220,12.3,9.8,89,Yes,13,85,38,22.0,18.0,5.8,1.5,0.1,0.4,8.1,82.6,2,75,82,13.0,18.0,42,44.0,69101,3.1,3.1,88.0,6,39,5,9,13,15,12,79.0
