,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
56,56,Florida,St. Lucie,328297,20,31,7.0,29,78,19,26,414.3,19,18,37.0,40.0,160.0,42,45,21,8,86,56,3.9,16,4.2,299,5.3,6.8,81,Yes,19,80,41,19.5,24.7,20.3,2.0,0.1,0.6,19.9,55.9,4,73,85,13.0,16.0,59,31,57292,3.1,3.0,92,18,40,13,13,12,16,14,80.5,133.9,133.9,133.9,133.9,133.9
57,57,Florida,Santa Rosa,184313,21,31,7.5,29,77,23,21,277.2,21,12,59.0,30.0,69.0,41,39,18,8,91,69,3.0,12,3.9,145,7.5,8.7,73,No,13,81,49,21.8,16.3,6.2,2.2,0.2,0.9,5.9,82.0,1,76,89,15.0,20.0,42,20,66139,3.5,3.4,89,12,39,11,12,12,15,13,77.7,133.9,133.9,133.9,133.9,133.9
58,58,Florida,Sarasota,433742,18,21,8.0,23,92,26,29,275.8,17,17,74.0,74.0,176.0,52,54,16,7,93,61,3.1,12,4.3,239,8.6,6.5,95,Yes,16,81,33,14.0,37.3,4.3,1.8,0.1,0.3,9.6,82.8,2,75,85,14.0,23.0,47,38,66258,3.5,3.5,90,17,35,7,11,10,14,12,82.0,133.9,133.9,133.9,133.9,133.9
59,59,Florida,Seminole,471826,16,26,8.1,22,91,21,18,428.2,12,13,76.0,61.0,163.0,34,47,17,8,94,78,2.9,12,4.4,357,6.8,6.0,66,Yes,16,81,43,20.8,16.0,11.5,5.0,0.1,0.5,22.5,58.9,3,65,90,10.0,13.0,48,25,69954,3.5,3.4,92,13,38,7,11,10,13,11,80.7,133.9,133.9,133.9,133.9,133.9
60,60,Florida,Sumter,132420,19,29,8.0,23,82,23,13,187.0,41,12,37.0,29.0,40.0,54,50,17,9,92,41,4.6,22,3.7,212,4.9,8.3,123,Yes,11,75,34,7.1,58.2,6.9,1.0,0.1,0.4,5.9,85.1,1,90,86,11.0,17.0,47,45,63464,3.4,3.4,88,12,39,4,12,17,14,12,80.4,133.9,133.9,133.9,133.9,133.9
61,61,Florida,Suwannee,44417,25,39,7.0,36,49,18,30,534.1,39,18,14.0,18.0,59.0,40,35,24,10,82,44,3.4,26,4.0,514,9.5,8.2,98,Yes,15,78,46,21.0,21.7,12.2,0.6,0.1,0.7,9.9,75.3,2,74,78,19.0,22.0,58,38,49453,3.3,3.2,96,18,41,9,15,15,17,16,75.9,133.9,133.9,133.9,133.9,133.9
62,62,Florida,Taylor,21569,27,36,6.5,35,68,16,32,421.4,45,14,32.0,28.0,28.0,37,33,28,10,79,37,3.6,27,4.0,916,13.4,7.6,111,Yes,11,84,24,19.7,21.0,19.6,0.9,0.0,1.0,4.2,72.3,1,77,69,25.0,20.0,60,47,42987,3.3,3.1,93,14,41,12,16,14,18,17,75.7,133.9,133.9,133.9,133.9,133.9
63,63,Florida,Union,15237,29,37,6.9,32,22,18,40,534.9,42,14,27.0,20.0,92.0,42,42,28,10,77,32,3.0,20,4.4,273,4.0,7.7,110,No,16,80,40,19.8,15.2,21.9,0.6,0.0,0.5,5.6,69.8,0,66,67,17.0,24.0,71,16,50893,3.5,3.4,83,14,45,10,16,14,18,17,68.3,133.9,133.9,133.9,133.9,133.9
64,64,Florida,Volusia,553284,21,32,7.0,29,89,23,22,387.8,21,16,67.0,48.0,143.0,45,45,19,9,91,61,3.4,20,4.3,428,7.4,5.6,100,Yes,17,81,36,17.5,24.9,10.5,2.0,0.1,0.5,15.0,70.6,1,70,80,16.0,23.0,64,38,53554,3.2,3.2,80,16,40,13,14,13,16,14,76.8,133.9,133.9,133.9,133.9,133.9
65,65,Florida,Wakulla,33739,22,40,8.4,30,84,24,45,417.2,26,12,34.0,12.0,50.0,34,38,19,8,88,49,2.9,17,3.7,219,9.9,7.8,95,Yes,11,84,59,20.7,15.9,13.6,0.7,0.1,0.7,3.9,79.2,0,82,79,19.0,19.0,42,7,58640,3.3,3.3,90,12,39,0,12,9,16,14,76.9,133.9,133.9,133.9,133.9,133.9
66,66,Florida,Walton,74071,22,32,7.7,31,66,20,32,378.8,32,17,55.0,46.0,73.0,38,41,19,8,89,60,2.8,18,4.6,362,10.4,8.4,76,Yes,18,77,41,20.4,20.2,5.0,1.4,0.2,0.8,6.5,84.0,1,75,82,14.0,19.0,51,31,62600,3.4,3.4,87,17,40,6,13,13,16,14,78.9,133.9,133.9,133.9,133.9,133.9
67,67,Florida,Washington,25473,29,38,5.5,35,33,18,15,366.3,38,16,24.0,31.0,24.0,28,28,27,8,81,45,3.4,29,4.3,190,10.5,8.4,102,Yes,12,88,52,19.9,17.2,14.8,0.6,0.4,1.3,3.8,77.1,1,78,75,16.0,23.0,61,21,42518,3.5,3.4,80,16,43,22,17,14,19,17,72.5,133.9,133.9,133.9,133.9,133.9
