,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
14,Illinois,Clinton,37562,20,31,8.7,21,64,22,11,316.4,15,6,40.0,32.0,51.0,48,41,16,7,90,69,3.1,9,3.9,146.0,12.0,9.1,61,No,9,84,41,21.1,18.0,3.5,0.6,0.1,0.4,3.2,91.2,0,80,77,6.0,10.0,35,29.0,67201,3.3,3.4,89.0,6,35,5.0,9,7,14,11,79.9
15,Illinois,Coles,50621,22,33,7.6,25,77,20,30,617.6,16,7,69.0,53.0,354.0,44,44,19,8,91,68,4.0,18,5.2,278.0,14.1,8.7,57,No,14,77,18,17.9,17.5,3.9,1.1,0.1,0.3,2.7,90.7,0,61,79,7.0,9.0,53,42.0,50467,2.6,2.8,94.0,7,34,6.0,13,13,15,13,78.9
16,Illinois,Cook,5150233,16,28,8.7,21,99,22,28,830.3,22,10,95.0,95.0,290.0,41,48,18,9,87,71,3.8,18,5.5,620.0,7.3,10.0,64,Yes,22,61,53,21.6,15.1,23.0,7.9,0.1,0.7,25.6,42.0,7,57,81,15.0,9.0,61,51.0,69375,2.8,3.0,84.0,10,36,2.0,10,10,12,11,79.7
17,Illinois,Crawford,18667,22,28,8.3,32,62,23,25,152.9,28,6,53.0,37.0,204.0,44,41,17,8,85,62,4.3,16,4.9,289.0,16.0,8.9,74,No,11,85,15,19.8,19.4,5.1,0.7,0.0,0.4,2.3,90.5,1,78,78,,14.0,44,25.0,50352,2.8,2.8,90.0,6,34,4.0,11,11,14,12,78.4
18,Illinois,Cumberland,10766,23,25,,25,1,22,19,220.0,20,6,,9.0,37.0,41,40,18,8,91,57,3.4,14,4.0,115.0,9.3,8.7,48,No,9,85,33,22.2,20.4,0.5,0.6,0.1,0.2,1.1,96.6,0,79,76,,,25,37.0,53991,2.7,2.7,89.0,6,35,,11,11,15,13,80.0
19,Illinois,DeKalb,104897,19,33,7.7,20,84,20,37,589.1,9,7,29.0,65.0,259.0,39,54,16,7,92,73,4.1,12,4.9,276.0,10.0,9.3,57,No,18,81,38,21.4,12.9,8.0,2.7,0.1,0.5,11.7,75.8,2,57,88,8.0,14.0,41,41.0,64676,2.9,2.8,90.0,7,34,13.0,10,7,14,12,79.4
20,Illinois,De Witt,15638,21,28,8.8,26,77,22,15,313.6,23,6,32.0,32.0,38.0,40,42,17,6,92,63,4.3,17,4.0,188.0,14.0,8.4,86,No,8,86,36,21.1,19.8,0.9,0.5,0.1,0.3,2.8,94.5,0,79,79,,14.0,48,21.0,59521,3.3,3.4,87.0,6,34,1.0,10,19,14,12,75.9
21,Illinois,Douglas,19465,22,26,8.7,22,71,21,24,222.8,18,10,26.0,62.0,15.0,47,41,19,6,83,56,3.6,11,4.4,223.0,15.4,8.5,75,No,12,75,36,24.7,18.3,0.5,0.7,0.0,0.4,7.3,90.0,1,74,74,,13.0,43,39.0,64283,2.9,3.1,97.0,10,35,3.0,9,11,15,13,78.8
22,Illinois,DuPage,922921,14,26,9.3,16,100,21,27,273.6,8,6,134.0,111.0,317.0,45,56,12,7,93,79,2.9,7,4.2,89.0,9.5,7.8,42,Yes,16,76,42,22.5,16.1,5.0,12.7,0.1,0.4,14.6,66.0,3,73,91,4.0,10.0,29,31.0,96354,3.3,3.3,94.0,6,31,4.0,6,7,11,9,82.5
23,Illinois,Edgar,17161,22,31,7.3,31,53,23,6,271.2,27,6,35.0,29.0,105.0,36,35,17,8,90,66,4.2,21,4.1,294.0,15.0,8.6,80,Yes,13,84,26,20.2,22.5,0.6,0.4,0.0,0.2,1.3,96.6,0,77,78,,23.0,50,,51333,2.9,3.0,,6,35,15.0,11,11,15,12,77.0
24,Illinois,Edwards,6395,21,30,8.2,25,42,23,0,123.3,29,6,,16.0,63.0,43,36,16,8,92,69,4.1,15,4.1,,23.5,8.8,77,No,7,83,30,22.5,21.9,0.5,0.4,0.0,0.5,1.4,96.4,1,80,78,,,38,,54930,3.4,3.4,98.0,6,34,8.0,10,8,14,12,77.6
25,Illinois,Effingham,34008,20,29,8.6,21,58,23,17,243.2,26,6,79.0,141.0,188.0,54,34,16,7,93,67,3.3,12,4.2,181.0,15.2,8.9,78,Yes,7,85,16,23.9,17.9,0.6,0.7,0.0,0.2,2.3,95.6,1,75,81,11.0,18.0,35,49.0,58943,3.0,3.3,92.0,6,34,5.0,9,13,14,12,78.2
26,Illinois,Fayette,21336,25,30,7.0,26,53,21,19,169.8,34,8,14.0,42.0,94.0,43,42,21,7,84,53,4.4,22,4.6,135.0,16.3,8.8,79,Yes,12,85,30,20.8,19.4,4.4,0.4,0.0,0.3,1.8,92.1,1,80,72,10.0,19.0,56,43.0,48913,2.8,2.9,86.0,8,36,14.0,13,10,16,14,79.1
27,Illinois,Ford,12961,22,29,7.8,29,65,22,29,248.5,23,6,75.0,39.0,486.0,45,33,18,7,90,64,4.3,14,4.4,252.0,16.6,8.4,70,Yes,12,77,35,22.6,19.3,0.9,0.6,0.1,0.4,3.7,93.1,0,72,79,,18.0,45,27.0,55369,3.2,3.2,89.0,6,35,7.0,12,6,15,13,76.6
28,Illinois,Franklin,38469,25,33,7.5,30,60,20,26,343.2,44,7,34.0,42.0,668.0,41,37,20,8,89,64,5.4,23,5.0,160.0,15.8,9.1,113,Yes,13,83,36,22.0,20.9,0.6,0.4,0.0,0.4,1.7,95.7,0,74,73,13.0,21.0,55,32.0,43695,2.6,2.9,84.0,7,36,4.0,15,15,16,14,75.8
29,Illinois,Fulton,34340,23,25,7.8,26,57,21,43,199.4,30,7,34.0,17.0,55.0,42,36,19,8,89,60,5.6,18,4.4,115.0,16.4,8.6,84,No,11,85,38,19.4,21.2,3.9,0.3,0.0,0.7,3.1,91.5,0,78,78,12.0,19.0,51,37.0,50461,2.8,2.8,89.0,7,36,7.0,13,8,15,13,76.3
30,Illinois,Gallatin,4828,25,26,5.3,23,37,21,20,137.8,35,6,20.0,,,41,31,21,7,87,53,4.9,26,5.6,180.0,19.8,8.7,86,No,7,85,41,19.9,24.4,0.7,0.2,0.0,0.5,1.6,95.3,0,77,66,,,62,3.0,46515,2.7,2.5,,6,36,29.0,15,9,17,15,73.0
31,Illinois,Greene,12969,23,25,7.9,23,56,22,31,174.6,24,7,15.0,31.0,,42,35,18,8,91,52,4.3,19,4.2,203.0,13.8,8.5,105,Yes,9,84,46,21.4,20.0,1.3,0.2,0.0,0.3,1.3,96.1,0,78,73,,,60,,52116,2.9,3.0,,7,35,6.0,12,8,15,13,76.9
32,Illinois,Grundy,51054,18,32,8.8,23,88,22,37,239.2,14,5,31.0,41.0,161.0,43,49,15,7,93,66,4.5,7,3.7,101.0,9.4,8.9,62,Yes,13,88,45,25.0,14.6,1.6,0.8,0.1,0.4,10.5,85.8,1,71,86,7.0,15.0,25,34.0,83135,3.0,3.1,94.0,5,33,5.0,8,10,13,11,78.2
33,Illinois,Hamilton,8116,21,29,8.4,27,12,23,40,122.0,27,6,37.0,12.0,25.0,40,37,17,8,87,71,3.9,17,4.0,55.0,30.6,8.2,56,No,8,77,38,21.8,22.4,0.6,0.4,0.0,0.4,1.9,95.9,0,80,73,,,52,,51031,3.2,3.2,98.0,6,34,4.0,10,9,14,12,78.7
34,Illinois,Hancock,17708,21,30,7.6,26,58,22,0,155.4,21,6,22.0,34.0,158.0,46,40,17,6,93,64,4.7,18,4.0,76.0,19.1,8.6,79,No,7,86,36,20.9,23.5,0.6,0.4,0.1,0.4,1.6,96.1,0,81,73,,18.0,46,37.0,53724,3.0,3.3,84.0,6,35,14.0,10,9,14,12,79.3
35,Illinois,Hardin,3821,25,29,7.4,27,78,21,50,123.6,23,8,102.0,26.0,26.0,37,20,21,8,80,55,6.6,29,4.3,207.0,10.2,8.6,75,No,9,86,38,17.5,26.7,0.4,0.5,0.1,0.7,2.4,94.5,0,82,73,,,69,,44573,2.9,2.6,,8,36,5.0,15,11,16,14,72.4
36,Illinois,Henderson,6646,21,35,8.9,28,44,22,22,191.3,22,7,,166.0,45.0,41,47,17,9,91,59,4.8,17,3.6,,11.9,8.4,106,No,7,84,36,18.3,25.4,0.5,0.5,0.1,0.3,1.9,95.6,0,82,81,,,57,,55535,2.4,2.6,83.0,7,34,0.0,10,13,15,12,77.8
37,Illinois,Henry,48913,20,33,8.5,26,77,23,24,269.6,22,6,20.0,39.0,43.0,45,46,16,8,91,64,4.8,13,4.3,130.0,13.9,8.9,65,Yes,8,87,32,22.1,20.9,1.9,0.5,0.0,0.3,6.0,90.2,1,79,76,8.0,15.0,43,50.0,61680,2.9,2.8,91.0,6,34,5.0,10,11,14,12,79.5
38,Illinois,Iroquois,27114,22,30,8.0,26,42,21,21,204.5,25,7,40.0,33.0,277.0,43,39,18,8,89,58,4.2,15,4.2,136.0,15.2,8.5,112,Yes,14,82,34,21.6,22.0,1.2,0.6,0.0,0.4,7.3,89.6,1,76,79,14.0,18.0,48,33.0,51542,3.1,3.4,92.0,7,35,8.0,11,9,15,13,76.2
39,Illinois,Jackson,56750,22,25,6.9,20,78,19,23,1063.8,19,8,132.0,79.0,268.0,42,42,19,9,92,76,3.8,28,6.5,419.0,15.5,9.3,82,No,20,78,22,18.4,16.3,14.8,3.5,0.1,0.6,4.7,74.0,1,51,78,9.0,12.0,71,38.0,37308,2.5,2.5,88.0,8,37,11.0,15,8,15,13,78.2
40,Illinois,Jasper,9610,22,24,8.1,20,36,22,31,125.3,17,7,21.0,10.0,385.0,50,37,17,7,90,61,4.2,14,5.2,,15.6,8.8,88,No,10,81,39,23.2,19.8,0.3,0.3,0.0,0.2,1.8,96.6,1,79,75,,,40,,59980,3.3,3.5,93.0,7,35,4.0,12,9,15,12,81.1
41,Illinois,Jefferson,37684,23,38,7.3,25,58,20,20,455.7,40,7,58.0,56.0,241.0,45,46,19,9,87,61,4.6,24,4.6,603.0,18.8,9.0,96,No,13,82,19,22.3,19.5,8.5,1.2,0.0,0.4,2.9,85.3,0,73,80,8.0,15.0,61,49.0,50531,2.6,2.9,87.0,7,36,9.0,14,9,15,14,76.0
42,Illinois,Jersey,21773,20,32,8.6,33,74,23,50,205.1,14,5,41.0,46.0,73.0,45,40,16,8,92,65,4.4,14,4.1,132.0,9.6,8.4,109,No,11,86,45,20.4,19.8,0.7,1.0,0.0,0.4,1.4,95.4,0,82,76,15.0,21.0,45,43.0,63351,3.5,3.2,86.0,5,34,4.0,9,15,14,12,76.2
43,Illinois,Jo Daviess,21235,19,26,8.5,23,73,23,20,236.2,14,7,47.0,57.0,85.0,49,48,16,7,92,64,4.1,13,3.9,131.0,11.7,8.5,91,No,11,79,27,18.7,28.8,0.7,0.5,0.1,0.3,3.2,94.4,1,78,80,,13.0,34,26.0,62522,3.4,3.1,92.0,7,33,6.0,9,11,14,11,81.0
44,Illinois,Johnson,12417,23,23,7.2,22,69,22,38,170.5,22,6,8.0,24.0,765.0,39,43,19,6,82,45,6.0,17,4.0,262.0,12.8,8.9,76,No,10,84,46,18.3,21.9,6.9,0.3,0.0,0.4,3.1,88.4,0,84,69,,,52,,55022,2.9,3.1,97.0,6,36,14.0,12,9,15,13,78.2
45,Illinois,Kane,532403,16,28,9.1,14,96,20,32,407.7,19,10,41.0,68.0,271.0,41,52,16,7,85,62,4.4,13,4.2,166.0,7.3,8.0,44,No,17,80,43,25.0,14.3,5.3,4.4,0.1,1.0,32.4,56.6,7,74,88,6.0,9.0,42,40.0,84311,2.8,2.7,87.0,10,32,4.0,7,10,12,11,81.6
46,Illinois,Kankakee,109862,21,38,8.1,33,80,20,41,615.8,22,7,38.0,51.0,152.0,45,49,19,9,88,59,5.0,18,4.7,318.0,10.3,8.9,76,No,15,82,30,22.5,17.3,14.6,1.1,0.0,0.4,10.8,71.6,1,68,78,11.0,11.0,55,51.0,60763,2.7,2.7,92.0,7,37,5.0,12,13,15,13,77.0
47,Illinois,Kendall,128990,15,35,9.6,20,94,23,26,341.5,8,6,37.0,38.0,102.0,44,55,14,7,92,74,3.3,5,3.1,104.0,5.2,9.5,45,No,13,83,52,28.1,10.7,7.4,3.3,0.1,0.6,20.0,67.4,3,84,92,5.0,10.0,27,23.0,105586,3.0,3.3,95.0,6,33,3.0,5,9,12,10,81.9
48,Illinois,Knox,49699,23,35,7.6,28,77,22,29,483.8,27,7,52.0,42.0,183.0,48,51,20,8,89,54,5.0,24,5.0,355.0,14.0,8.7,70,No,11,81,20,19.9,21.9,8.0,1.0,0.0,0.4,6.0,82.4,1,67,73,8.0,15.0,53,39.0,43404,2.7,2.9,87.0,7,37,7.0,13,13,15,14,77.3
49,Illinois,Lake,696535,15,25,8.9,20,99,21,36,459.7,13,7,111.0,118.0,298.0,44,55,14,8,91,70,4.1,10,4.8,154.0,8.0,9.9,46,Yes,16,77,47,23.9,14.8,6.8,8.4,0.1,0.9,22.4,60.6,5,73,90,5.0,10.0,33,38.0,92638,3.1,3.1,91.0,7,32,6.0,7,9,12,10,81.6
50,Illinois,LaSalle,108669,22,32,8.1,27,82,21,40,312.5,24,6,39.0,53.0,96.0,45,48,18,7,89,59,5.3,18,4.4,125.0,12.7,9.1,92,Yes,13,85,30,21.3,19.4,2.6,0.9,0.0,0.4,10.3,84.7,1,72,82,8.0,19.0,45,28.0,59528,2.8,2.9,86.0,6,36,6.0,11,13,14,13,76.9
51,Illinois,Lawrence,15678,24,30,7.7,26,41,21,38,185.6,43,7,25.0,6.0,236.0,39,48,20,10,85,52,5.2,25,4.4,107.0,15.9,8.9,77,No,9,83,28,18.9,17.9,9.9,0.5,0.0,0.5,4.0,84.4,1,74,75,,16.0,56,36.0,47114,2.8,3.1,81.0,7,37,5.0,14,18,15,14,75.7
52,Illinois,Lee,34096,21,35,8.5,26,66,22,54,299.4,22,6,70.0,44.0,487.0,40,45,17,6,89,63,4.0,17,4.2,142.0,13.1,9.0,79,Yes,10,86,25,19.6,20.2,5.4,0.8,0.0,0.4,6.6,85.9,1,72,81,9.0,19.0,47,32.0,57619,2.5,2.6,83.0,6,35,3.0,10,8,14,12,78.6
53,Illinois,Livingston,35648,22,30,8.4,26,70,21,23,314.9,24,6,45.0,42.0,135.0,51,52,18,8,90,50,4.1,18,4.5,184.0,17.9,8.6,96,No,13,82,27,21.6,19.4,4.1,0.9,0.0,0.3,4.8,88.8,0,73,79,9.0,19.0,41,28.0,54422,2.9,2.9,95.0,6,36,2.0,11,12,15,13,76.9
54,Illinois,Logan,28618,20,35,8.0,26,74,21,44,458.2,25,6,31.0,52.0,80.0,51,41,17,9,89,59,4.3,16,4.0,233.0,14.9,8.5,69,Yes,8,80,32,19.2,18.6,8.2,0.8,0.0,0.4,3.5,85.9,0,73,77,9.0,18.0,47,16.0,53806,3.1,3.1,82.0,6,35,10.0,10,14,14,12,77.5
55,Illinois,McDonough,29682,20,36,7.8,24,72,21,21,924.6,8,7,50.0,30.0,209.0,37,49,17,7,94,73,4.7,23,6.2,257.0,14.7,8.4,62,No,14,76,18,17.3,18.1,5.2,2.5,0.0,0.4,2.9,87.6,1,66,75,7.0,12.0,51,32.0,49048,2.4,2.6,89.0,7,36,7.0,12,12,14,12,78.0
56,Illinois,McHenry,307774,16,33,9.0,20,92,24,41,229.4,8,7,50.0,64.0,205.0,42,53,14,6,93,71,3.3,7,3.7,96.0,7.2,9.6,59,No,13,83,49,23.2,15.2,1.6,3.0,0.1,0.5,13.9,80.1,2,79,92,5.0,11.0,28,30.0,89379,3.2,3.1,94.0,7,34,7.0,6,9,12,10,80.7
57,Illinois,McLean,171517,17,31,8.1,21,84,21,32,554.9,10,5,56.0,67.0,265.0,55,58,14,8,96,78,3.8,10,5.3,287.0,11.9,7.9,57,Yes,13,81,16,21.2,13.8,8.1,5.1,0.1,0.3,5.2,79.2,1,65,82,6.0,12.0,36,33.0,69230,3.1,3.1,92.0,5,33,10.0,9,10,13,11,80.0
