,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
18,18,Mississippi,Forrest,74897,22,34,6.2,28,75,15,11,1156.7,30.0,15,77.0,36.0,389.0,45,54,23,12,87,68,5.1,29,5.6,196.0,13.7,9.0,77.0,No,18,81,21,23.2,13.9,37.5,1.1,0.1,0.3,3.0,56.9,1,55,75,21.0,15.0,78.0,53.0,40224,3.0,3.1,82.0,15,38,7.0,20,11,16,15,73.5,68,68,68,68,68
19,19,Mississippi,Franklin,7713,24,35,6.4,36,70,15,0,682.5,35.0,14,26.0,13.0,13.0,28,26,24,10,85,55,6.8,28,6.2,,16.7,8.3,126.0,No,8,86,42,22.7,20.8,34.3,0.1,0.0,0.3,1.2,62.8,0,77,70,28.0,,79.0,20.0,41420,3.0,3.1,88.0,14,39,13.0,17,15,17,15,74.5,68,68,68,68,68
20,20,Mississippi,George,24500,23,38,7.3,27,40,17,30,464.8,48.0,15,37.0,33.0,33.0,33,26,23,9,84,49,7.4,24,4.5,59.0,9.1,8.6,119.0,No,10,75,49,26.4,14.6,7.6,0.8,0.0,0.5,3.0,87.0,1,82,65,16.0,14.0,64.0,44.0,51858,2.9,3.0,83.0,15,37,3.0,16,17,17,15,72.6,68,68,68,68,68
21,21,Mississippi,Greene,13586,23,47,7.4,30,14,16,10,412.1,29.0,15,,15.0,15.0,29,32,23,7,76,38,7.8,24,4.6,109.0,7.4,8.4,62.0,No,13,75,35,19.3,15.3,25.2,0.2,0.0,0.4,1.2,72.2,0,83,65,,,75.0,9.0,48641,2.9,3.1,88.0,15,37,2.0,17,14,16,14,75.9,68,68,68,68,68
22,22,Mississippi,Grenada,20758,24,45,6.3,31,34,14,6,863.1,46.0,14,43.0,48.0,53.0,36,37,25,12,81,57,5.1,28,4.7,,13.3,7.6,102.0,Yes,17,88,19,23.7,18.1,42.5,0.5,0.0,0.3,1.6,54.2,0,64,67,33.0,14.0,73.0,41.0,40561,3.6,3.1,83.0,14,38,8.0,19,15,17,16,70.1,68,68,68,68,68
23,23,Mississippi,Hancock,47632,21,35,6.1,29,55,17,13,361.3,30.0,16,34.0,23.0,29.0,41,42,20,8,87,61,5.6,26,4.8,124.0,6.3,7.9,90.0,Yes,15,84,45,19.9,20.7,8.1,0.9,0.1,0.7,3.9,84.5,0,76,77,21.0,19.0,74.0,37.0,50401,3.0,3.0,86.0,16,35,15.0,17,12,16,14,77.6,68,68,68,68,68
24,24,Mississippi,Harrison,208080,22,35,5.9,28,71,16,22,660.4,32.0,16,59.0,72.0,214.0,35,38,22,10,88,62,5.2,27,4.9,234.0,9.2,8.0,79.0,Yes,19,84,27,23.8,15.4,25.4,2.9,0.1,0.5,5.6,63.2,1,57,80,18.0,21.0,67.0,34.0,49619,3.4,3.3,87.0,16,39,16.0,18,11,17,15,74.9,68,68,68,68,68
25,25,Mississippi,Hinds,231840,20,41,6.2,31,69,13,20,1237.2,32.0,13,81.0,100.0,321.0,43,42,24,15,88,67,5.2,30,4.8,755.0,14.3,8.4,88.0,Yes,20,84,31,23.9,14.8,72.9,0.7,0.0,0.1,1.6,23.9,1,58,78,33.0,10.0,89.0,57.0,44773,2.6,2.8,78.0,13,42,12.0,18,13,15,14,75.2,68,68,68,68,68
26,26,Mississippi,Holmes,17010,29,51,2.4,41,27,10,39,1353.0,37.0,15,51.0,41.0,29.0,32,29,37,14,77,44,10.3,45,6.6,,10.2,8.6,117.0,No,18,82,43,25.0,15.7,82.5,0.3,0.0,0.2,1.2,15.2,0,61,43,39.0,,100.0,20.0,26348,2.4,2.6,73.0,15,46,33.0,28,21,21,21,70.6,68,68,68,68,68
27,27,Mississippi,Humphreys,8064,29,53,4.5,29,36,11,13,1066.9,42.0,15,36.0,25.0,,32,15,36,15,70,43,10.1,55,5.7,,10.9,8.3,81.0,No,20,74,27,26.0,17.7,74.8,0.4,0.1,0.2,3.8,20.0,0,62,61,24.0,,100.0,26.0,28464,2.3,2.3,83.0,15,44,13.0,26,16,20,21,72.8,68,68,68,68,68
