,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
18,18,Utah,Salt Lake,1160437,11,26,8.4,17,90,14,24,465.5,20.0,12,78.0,78,507,39,50,16,8.0,91,69,2.5,11,3.8,384.0,4.4,9.7,71.0,Yes,14,75,26,26.6,11.2,1.8,4.6,1.8,1.4,18.8,70.3,4,67,88,13.0,22.0,39,41.0,79941,3.0,3.1,,12,32,3,11,7,13,11,79.8,170,170,170,170,170
19,19,Utah,San Juan,15308,19,39,4.0,23,37,11,34,273.5,28.0,16,65.0,91,150,18,22,25,7.0,85,57,5.1,26,6.1,93.0,0.0,5.4,133.0,Yes,20,77,29,29.3,14.9,0.4,0.6,0.1,49.0,5.8,44.3,4,81,53,23.0,28.0,100,86.0,49438,2.4,2.5,,16,40,34,19,14,18,19,76.4,170,170,170,170,170
20,20,Utah,Sanpete,30939,13,29,7.8,20,64,10,13,146.5,12.0,13,46.0,42,853,36,42,18,8.0,90,62,3.2,14,3.6,64.0,0.0,5.7,73.0,No,14,72,21,25.2,14.5,0.9,0.8,0.6,1.7,9.5,86.0,2,78,82,13.0,23.0,50,24.0,54648,3.3,3.4,,13,34,4,13,8,14,13,80.1,170,170,170,170,170
21,21,Utah,Sevier,21620,14,30,8.1,22,66,12,10,187.7,27.0,11,46.0,69,227,40,49,17,8.0,91,59,3.1,15,3.9,100.0,1.4,5.2,97.0,No,10,80,12,28.9,16.5,0.5,0.4,0.2,1.6,5.5,91.3,1,78,83,26.0,34.0,49,29.0,58983,3.5,3.3,,11,34,1,13,10,14,13,77.1,170,170,170,170,170
22,22,Utah,Summit,42145,8,15,8.7,12,95,17,24,282.2,8.0,9,129.0,55,192,50,56,11,9.0,95,75,2.4,6,4.7,138.0,8.3,7.4,54.0,Yes,13,71,37,24.0,13.4,1.0,1.9,0.1,0.6,11.5,84.0,2,77,93,8.0,17.0,21,29.0,112482,3.2,3.3,,9,26,5,9,5,11,9,85.1,170,170,170,170,170
23,23,Utah,Tooele,72259,12,37,7.9,25,89,12,30,275.7,19.0,10,17.0,30,108,37,45,16,7.0,91,64,2.9,7,3.3,283.0,2.7,6.4,70.0,No,9,75,48,32.2,9.3,0.7,0.8,0.7,1.3,12.9,82.5,2,81,91,12.0,21.0,35,37.0,80196,,,,10,37,10,10,11,13,12,78.4,170,170,170,170,170
24,24,Utah,Uintah,35734,15,36,7.6,21,62,11,43,287.3,30.0,15,34.0,53,137,28,45,20,8.0,86,53,4.2,12,3.9,124.0,3.4,6.0,91.0,No,13,77,19,32.9,11.3,0.5,0.6,0.4,7.9,8.4,81.5,1,76,83,24.0,30.0,44,43.0,62541,2.9,3.0,,15,36,7,13,11,15,14,76.3,170,170,170,170,170
25,25,Utah,Utah,636235,7,26,8.1,15,85,6,17,209.8,10.0,9,42.0,61,276,39,49,13,6.0,95,80,2.4,8,3.7,78.0,1.8,8.7,49.0,Yes,15,73,25,32.9,7.9,0.6,1.9,0.9,0.8,12.2,81.7,2,68,87,9.0,15.0,23,28.0,79505,3.1,3.2,,9,31,7,11,6,12,11,80.6,170,170,170,170,170
26,26,Utah,Wasatch,34091,9,25,8.7,15,73,13,23,143.3,14.0,11,51.0,56,103,41,50,12,7.0,95,76,2.7,6,3.5,93.0,2.4,6.9,60.0,Yes,16,78,38,30.7,12.3,0.5,1.0,0.2,0.7,13.7,83.2,1,73,90,13.0,17.0,31,35.0,92136,3.2,3.3,,11,31,1,10,6,11,10,82.4,170,170,170,170,170
27,27,Utah,Washington,177556,11,24,7.4,17,81,11,25,291.6,16.0,13,56.0,67,280,42,47,16,7.0,93,68,3.0,13,3.8,154.0,3.3,5.2,74.0,Yes,17,77,13,25.6,22.0,0.7,1.0,0.9,1.7,10.9,83.8,2,70,86,14.0,23.0,36,33.0,64388,3.1,3.2,,13,33,9,13,9,13,12,82.0,170,170,170,170,170
28,28,Utah,Wayne,2711,12,22,6.9,15,44,14,33,,16.0,14,37.0,111,664,41,11,15,11.0,88,65,5.5,20,4.3,,0.0,5.0,96.0,Yes,13,73,15,23.9,22.0,0.4,1.0,0.2,1.2,7.0,89.9,2,74,77,,,43,,50555,3.3,3.1,,14,33,14,13,8,13,12,80.5,170,170,170,170,170
29,29,Utah,Weber,260213,12,32,7.9,19,86,12,15,404.7,23.0,10,43.0,80,235,43,46,16,8.0,91,60,3.0,8,3.7,247.0,3.4,9.0,82.0,Yes,12,80,23,27.8,11.9,1.4,1.6,0.4,1.4,18.7,75.6,2,73,87,17.0,27.0,41,35.0,71835,3.0,3.1,,10,32,6,12,8,13,12,78.5,170,170,170,170,170
