,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
37,Minnesota,Lac qui Parle,6623,20,37,8.8,23,47,23,50.0,104.7,,6,105.0,45.0,15.0,55,25,14,5,93,69,3.7,12,4.0,36,24.0,5.9,83,No,8,75,22,20.6,27.9,0.8,0.9,0.2,0.3,2.5,94.3,1,81,79,,,38,9.0,56825,3.7,3.1,,6,29,4,9,14,12,10,82.1
38,Minnesota,Lake,10641,18,28,8.9,24,77,24,44.0,266.1,20.0,5,84.0,47.0,75.0,40,52,12,6,95,77,3.6,11,3.9,80,16.0,3.1,81,No,12,75,33,19.1,26.8,0.6,0.6,0.0,0.7,1.4,95.3,0,82,80,19.0,21.0,26,17.0,61082,3.3,3.1,93.0,5,30,3,8,9,12,10,79.8
39,Minnesota,Lake of the Woods,3740,21,27,8.2,21,56,23,25.0,187.0,19.0,6,53.0,27.0,27.0,36,20,15,4,93,52,4.1,12,4.2,51,31.9,4.9,63,No,13,66,26,18.6,25.4,0.7,1.7,0.0,0.9,1.7,92.5,0,81,51,,,41,,56244,2.9,2.8,,6,30,12,8,13,13,11,78.9
40,Minnesota,Le Sueur,28887,19,33,9.2,19,77,27,31.0,259.7,12.0,6,14.0,35.0,31.0,47,51,13,6,94,64,4.5,8,3.7,50,14.7,7.2,63,No,10,82,41,23.9,17.7,0.8,0.7,0.0,0.5,6.8,90.3,1,82,82,,11.0,35,32.0,75519,3.4,3.1,89.0,6,30,2,8,10,12,10,81.4
41,Minnesota,Lincoln,5639,20,30,8.8,23,49,23,0.0,193.7,13.0,6,53.0,53.0,18.0,48,23,15,5,92,70,3.8,12,5.1,164,24.7,5.3,70,No,9,71,39,23.4,25.1,0.2,0.5,0.1,0.5,2.3,95.5,0,79,73,,,32,32.0,55328,3.4,3.1,,6,31,4,9,13,13,11,80.3
42,Minnesota,Lyon,25474,19,33,8.5,26,76,20,29.0,352.3,15.0,5,78.0,59.0,188.0,52,52,15,5,92,73,3.2,13,4.2,108,17.6,4.4,58,No,12,79,13,25.7,16.5,3.2,4.7,0.1,0.8,7.2,83.3,2,68,84,12.0,16.0,43,29.0,63849,3.3,3.1,81.0,5,32,7,9,9,12,11,81.6
43,Minnesota,McLeod,35893,20,39,8.7,26,78,23,53.0,231.3,14.0,5,95.0,75.0,223.0,38,51,14,6,93,68,3.7,8,3.6,92,17.0,6.4,63,No,10,85,28,22.8,19.1,0.7,0.8,0.1,0.5,6.6,90.5,1,78,83,7.0,14.0,32,47.0,64380,3.3,3.1,86.0,5,31,6,8,10,12,11,81.5
44,Minnesota,Mahnomen,5527,30,38,6.6,31,54,22,20.0,750.5,59.0,9,18.0,,,35,32,24,8,87,56,4.7,34,4.7,209,9.1,5.3,174,No,16,76,23,31.8,17.3,0.5,0.1,0.0,43.7,4.3,44.9,0,68,70,,,76,4.0,46702,2.9,2.7,,9,35,18,13,14,17,17,70.1
45,Minnesota,Marshall,9336,21,44,7.7,29,50,24,20.0,160.3,12.0,7,11.0,21.0,,44,46,15,5,90,65,5.9,10,3.6,27,31.9,6.0,70,No,8,79,39,22.9,22.3,0.5,0.4,0.1,0.9,4.7,93.0,1,83,77,,,39,38.0,59793,3.3,3.0,,7,31,16,9,12,12,11,82.9
46,Minnesota,Martin,19683,20,33,7.7,21,74,21,43.0,267.0,20.0,5,81.0,66.0,112.0,42,52,15,6,93,67,3.8,17,4.3,112,18.2,7.7,73,No,10,80,14,21.9,24.1,0.7,0.7,0.1,0.6,5.0,92.3,1,74,79,,11.0,46,43.0,54602,3.2,3.0,87.0,5,31,13,10,13,13,11,80.2
47,Minnesota,Meeker,23222,19,37,8.8,20,58,23,59.0,194.5,16.0,5,60.0,43.0,65.0,47,45,14,5,93,66,3.9,9,3.8,106,15.6,6.0,57,No,12,82,33,24.1,20.5,0.7,0.4,0.1,0.4,4.3,93.5,1,80,78,10.0,15.0,34,19.0,63812,3.6,3.3,95.0,5,29,6,7,11,12,10,81.1
48,Minnesota,Mille Lacs,26277,24,31,8.7,26,61,20,39.0,289.9,28.0,7,69.0,53.0,236.0,39,33,17,7,90,56,5.4,15,4.4,136,19.9,6.4,112,No,14,78,46,23.7,18.6,0.6,0.7,0.0,6.4,2.6,88.6,0,75,77,16.0,25.0,40,53.0,59262,3.4,3.2,82.0,7,32,1,11,13,14,12,76.9
49,Minnesota,Morrison,33386,22,30,8.0,25,49,23,34.0,124.0,14.0,7,54.0,45.0,111.0,48,37,15,5,91,64,5.2,10,4.2,32,17.8,6.1,87,No,12,79,38,23.2,20.0,0.8,0.4,0.0,0.4,1.9,95.6,0,77,76,8.0,14.0,39,28.0,61847,3.1,2.9,89.0,7,30,10,10,10,13,11,80.3
50,Minnesota,Mower,40062,20,33,8.7,25,73,21,0.0,449.9,25.0,6,40.0,50.0,107.0,50,56,16,7,88,62,3.0,15,4.4,208,14.0,7.2,76,No,11,78,21,25.1,18.5,3.7,5.3,0.5,0.7,12.2,76.7,6,73,79,5.0,15.0,51,38.0,55276,3.1,3.0,78.0,6,32,4,9,10,13,12,79.9
51,Minnesota,Murray,8194,19,40,8.9,22,41,25,33.0,155.8,9.0,7,12.0,24.0,61.0,57,44,14,7,90,70,4.3,11,3.9,59,38.7,6.3,89,No,9,78,26,21.4,26.0,0.4,1.6,0.2,0.5,4.4,92.2,2,81,75,,,31,55.0,61007,3.2,3.0,,7,30,4,8,7,12,11,81.6
52,Minnesota,Nicollet,34274,17,30,8.6,20,82,23,17.0,294.4,6.0,4,88.0,73.0,260.0,52,58,13,6,94,76,2.5,11,3.7,101,10.2,7.7,48,No,11,76,15,21.9,16.7,3.8,1.6,0.0,0.6,4.9,87.9,1,74,85,8.0,11.0,31,32.0,71067,3.4,3.3,90.0,4,30,8,8,8,11,10,81.9
53,Minnesota,Nobles,21629,21,34,8.4,26,65,19,36.0,432.9,44.0,11,64.0,65.0,139.0,57,55,19,6,76,47,3.0,14,4.2,117,16.0,6.6,58,Yes,15,75,14,27.5,16.8,4.5,7.2,0.1,1.3,29.4,57.7,12,71,76,,10.0,60,44.0,57300,3.0,2.9,78.0,11,32,9,8,12,13,12,81.1
