,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
53,53,Missouri,Laclede,35723,25,34,7.2,30,53,18,16,414.8,48.0,14,56.0,31.0,151.0,38,31,23,8,85,51,6.9,20,3.9,291.0,10.9,8.1,97,No,15,82,24,24.7,17.8,0.9,0.6,0.1,0.8,2.6,93.3,0,69,73,17.0,23.0,63,27.0,43969,2.8,3.0,93.0,14,37,9,14,12,17,15,74.5,17,17,17,17,17
54,54,Missouri,Lafayette,32708,22,34,8.0,28,48,19,26,306.4,28.0,11,28.0,31.0,153.0,43,42,19,7,91,53,3.1,15,4.2,112.0,14.7,7.6,89,Yes,13,81,44,23.0,18.9,2.0,0.5,0.2,0.6,3.1,91.7,0,71,75,13.0,18.0,46,20.0,62264,2.9,2.9,95.0,11,35,5,12,11,16,14,76.7,17,17,17,17,17
55,55,Missouri,Lawrence,38355,26,31,7.6,29,53,19,20,338.2,37.0,16,55.0,44.0,133.0,41,39,23,7,85,48,3.5,23,4.1,448.0,13.6,8.5,87,No,12,79,35,25.3,18.4,0.5,0.6,0.1,1.2,7.9,88.4,2,72,77,19.0,20.0,60,15.0,45746,2.8,2.8,92.0,16,37,5,14,16,17,16,75.2,17,17,17,17,17
56,56,Missouri,Lewis,9776,24,40,6.9,26,17,19,40,250.8,17.0,11,20.0,10.0,61.0,40,30,22,10,88,51,3.2,20,4.3,147.0,12.2,8.3,90,No,10,77,44,22.1,18.8,3.1,0.4,0.1,0.5,1.9,92.5,0,76,76,,22.0,47,25.0,40782,3.2,3.1,93.0,11,35,17,13,14,16,15,75.4,17,17,17,17,17
57,57,Missouri,Lincoln,59013,24,36,8.3,27,35,20,32,352.4,23.0,12,10.0,15.0,76.0,36,43,20,8,89,58,3.3,12,4.2,285.0,6.6,9.1,110,Yes,14,87,57,25.4,13.7,1.9,0.5,0.1,0.4,2.6,92.9,0,78,81,17.0,23.0,37,13.0,69178,3.0,3.0,95.0,12,36,3,12,16,16,14,76.7,17,17,17,17,17
58,58,Missouri,Linn,11920,24,29,7.2,32,66,19,13,229.6,32.0,14,33.0,25.0,25.0,35,40,21,8,89,52,4.9,31,4.2,323.0,15.0,7.6,86,No,9,81,25,23.3,21.4,0.9,0.3,0.1,0.4,2.8,94.2,0,73,70,25.0,26.0,44,33.0,45774,3.1,3.4,93.0,14,36,11,14,14,16,14,75.1,17,17,17,17,17
59,59,Missouri,Livingston,15227,23,37,7.8,27,74,17,29,382.3,30.0,12,79.0,66.0,72.0,38,51,21,9,87,51,2.5,20,4.3,218.0,12.5,7.5,95,No,11,82,18,21.0,19.5,3.6,0.8,0.0,0.5,2.0,91.8,0,67,68,16.0,18.0,51,27.0,49065,3.1,2.9,95.0,12,37,4,13,15,17,15,78.5,17,17,17,17,17
60,60,Missouri,McDonald,22837,28,34,7.7,22,52,19,20,354.8,49.0,20,13.0,26.0,13.0,35,34,27,8,78,36,3.3,29,3.9,585.0,7.4,8.8,96,Yes,16,79,40,25.6,15.6,1.8,1.6,2.8,3.2,11.4,76.8,4,69,54,14.0,15.0,73,27.0,39615,2.9,2.9,92.0,20,36,3,14,9,18,17,74.7,17,17,17,17,17
61,61,Missouri,Macon,15117,24,35,7.5,32,55,18,15,308.2,30.0,14,33.0,40.0,66.0,44,43,22,7,88,54,3.4,18,3.7,234.0,13.2,7.9,75,No,9,83,27,23.0,22.8,2.4,0.6,0.1,0.4,1.8,93.1,0,75,66,20.0,21.0,50,36.0,45717,3.4,3.4,90.0,14,36,7,14,11,16,14,76.9,17,17,17,17,17
62,62,Missouri,Madison,12088,25,34,7.2,30,84,18,13,253.2,39.0,13,25.0,25.0,157.0,38,35,22,9,84,55,3.4,24,4.5,341.0,13.1,8.2,80,No,12,79,32,23.0,19.6,0.6,1.1,0.0,0.5,2.3,94.6,0,72,69,,16.0,65,17.0,43919,2.8,3.1,91.0,13,36,7,15,17,17,15,75.2,17,17,17,17,17
