,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
42,42,Arkansas,Logan,21466,26,30,6.8,37,73,16,50,368.3,49,9,18.0,42.0,19.0,34,33,26,10,86,49,4.3,22,3.8,380.0,12.9,9.1,86,Yes,11,81,38,21.3,20.5,1.4,2.3,0.0,1.2,3.0,90.6,0,74,71,16.0,27.0,89,20,42249,2.9,2.9,94.0,9,37,5,18,15,17,17,74.1,115,115,115,115,115
43,43,Arkansas,Lonoke,73309,22,41,7.5,31,47,18,29,434.9,28,8,19.0,26.0,59.0,36,52,21,8,89,58,3.2,15,4.2,340.0,8.0,9.8,86,Yes,13,87,48,25.4,13.8,6.2,0.9,0.1,0.7,4.6,85.8,1,69,80,16.0,22.0,47,26,62782,3.1,3.0,91.0,8,35,7,14,14,16,14,75.4,115,115,115,115,115
44,44,Arkansas,Madison,16576,26,31,6.6,30,48,17,13,189.7,49,13,24.0,36.0,151.0,33,43,28,6,81,38,2.5,25,4.9,188.0,4.2,8.3,94,No,10,84,59,23.2,19.4,0.4,0.8,0.6,1.7,5.9,89.3,1,78,65,14.0,22.0,65,24,48016,2.8,2.6,83.0,13,36,12,16,12,18,17,74.3,115,115,115,115,115
45,45,Arkansas,Marion,16694,26,27,6.6,30,19,18,13,213.1,43,10,12.0,18.0,12.0,41,37,25,8,87,52,4.0,27,4.5,342.0,7.8,8.6,106,No,13,79,33,18.2,29.1,0.6,0.6,0.1,1.1,2.4,93.6,0,79,78,28.0,30.0,75,18,38760,2.9,2.8,98.0,10,34,7,19,14,17,17,74.8,115,115,115,115,115
46,46,Arkansas,Miller,43257,25,39,5.8,32,65,16,30,984.4,49,9,71.0,32.0,252.0,38,46,26,10,86,57,4.1,24,5.4,537.0,10.3,9.3,76,Yes,15,85,22,23.3,17.2,25.0,0.5,0.1,0.9,3.6,68.3,0,65,74,20.0,17.0,65,50,50905,2.8,2.8,89.0,9,38,14,19,13,17,16,74.2,115,115,115,115,115
47,47,Arkansas,Mississippi,40651,27,43,5.9,36,72,14,25,1245.3,63,8,44.0,39.0,121.0,34,45,30,11,81,46,5.1,30,5.0,987.0,11.9,9.0,113,No,16,83,23,26.1,15.0,35.3,0.5,0.0,0.5,4.4,58.1,1,56,73,34.0,14.0,80,53,39990,2.5,2.6,91.0,8,41,7,22,18,18,19,71.3,115,115,115,115,115
48,48,Arkansas,Monroe,6701,28,44,5.9,33,57,14,36,903.3,60,9,43.0,60.0,15.0,32,27,32,12,79,48,4.3,41,6.0,371.0,10.1,8.9,111,Yes,14,78,33,20.5,24.1,39.8,0.8,0.0,0.7,2.6,54.3,0,60,57,,,100,18,34289,2.1,2.2,,9,40,6,22,19,19,19,69.7,115,115,115,115,115
49,49,Arkansas,Montgomery,8986,27,24,6.1,27,98,18,25,302.7,41,13,22.0,22.0,22.0,27,31,26,7,80,42,4.6,31,4.3,219.0,5.6,8.6,107,Yes,12,81,36,18.5,27.0,0.5,1.3,0.0,1.4,4.5,90.4,1,81,60,,,77,33,39591,2.7,2.9,,13,35,11,19,10,18,17,77.5,115,115,115,115,115
50,50,Arkansas,Nevada,8252,25,43,5.4,46,40,15,13,840.6,44,8,36.0,,85.0,36,40,28,10,90,53,4.0,38,4.4,194.0,6.0,9.3,96,Yes,12,84,52,22.8,21.0,30.5,0.5,0.0,0.4,4.7,62.3,0,67,62,,,100,3,36528,2.4,2.5,93.0,8,39,14,21,15,17,17,75.6,115,115,115,115,115
51,51,Arkansas,Newton,7753,25,40,5.8,29,59,17,15,242.7,42,9,,,26.0,39,27,24,6,86,62,3.5,31,5.3,316.0,3.8,8.0,115,Yes,17,82,44,19.3,27.2,0.4,0.4,0.0,1.3,1.9,93.5,0,84,60,33.0,33.0,71,11,37648,2.3,2.4,,9,36,21,16,13,17,16,76.1,115,115,115,115,115
52,52,Arkansas,Ouachita,23382,25,41,5.7,34,42,14,39,833.8,42,8,51.0,43.0,171.0,33,50,29,11,86,56,5.2,28,5.2,620.0,17.8,9.5,79,No,16,88,24,22.3,21.1,39.8,0.5,0.0,0.5,2.6,54.7,0,69,67,10.0,13.0,70,21,46393,2.6,2.7,91.0,8,40,14,20,19,17,18,73.6,115,115,115,115,115
53,53,Arkansas,Perry,10455,25,36,6.8,30,46,17,29,260.9,31,8,19.0,,,34,47,26,8,85,59,4.1,25,4.2,519.0,8.7,9.3,105,Yes,8,82,62,22.6,20.5,2.0,0.4,0.0,1.0,3.1,91.7,0,76,68,,19.0,62,4,50560,2.7,3.0,93.0,8,37,6,18,12,18,17,76.1,115,115,115,115,115
54,54,Arkansas,Phillips,17782,27,45,3.0,36,13,12,16,1330.0,76,8,55.0,39.0,62.0,30,26,33,13,80,53,6.0,50,6.0,1192.0,12.8,8.8,135,No,18,83,19,25.7,19.5,61.7,0.4,0.0,0.4,2.0,34.4,0,48,65,50.0,19.0,100,34,31521,2.3,2.6,88.0,8,40,31,26,21,19,19,71.1,115,115,115,115,115
55,55,Arkansas,Pike,10718,25,29,6.3,32,51,16,0,177.1,31,13,28.0,37.0,28.0,27,33,25,8,87,58,3.9,24,4.2,142.0,11.2,9.0,84,Yes,12,80,44,21.6,20.5,3.3,0.8,0.0,1.2,6.6,87.0,1,79,67,,,72,14,44426,2.9,2.8,93.0,13,35,11,18,17,17,17,75.9,115,115,115,115,115
56,56,Arkansas,Poinsett,23528,28,41,5.3,33,34,16,29,558.9,51,9,17.0,17.0,285.0,40,46,28,10,80,45,3.4,33,4.2,348.0,10.4,9.2,119,Yes,15,82,35,23.7,18.4,8.1,0.3,0.0,0.4,3.3,86.2,0,63,74,23.0,28.0,93,27,40536,2.7,2.7,85.0,9,36,19,19,21,18,18,71.4,115,115,115,115,115
57,57,Arkansas,Polk,19964,25,36,5.1,30,60,16,15,238.6,44,12,75.0,45.0,90.0,28,36,27,7,85,53,4.2,29,4.5,297.0,13.5,8.3,103,Yes,17,77,25,22.7,23.6,0.5,1.0,0.1,2.1,6.6,87.8,1,77,69,28.0,29.0,76,37,39722,2.9,3.1,96.0,12,37,20,20,14,18,17,75.5,115,115,115,115,115
58,58,Arkansas,Pope,64072,23,35,7.0,29,68,16,29,374.4,28,11,63.0,47.0,228.0,35,48,25,8,84,53,4.3,20,5.0,372.0,13.8,9.5,71,Yes,14,84,19,22.6,16.2,3.1,1.2,0.1,1.0,9.6,83.4,2,69,75,17.0,17.0,60,33,47519,3.0,3.2,92.0,11,34,6,17,15,16,16,77.3,115,115,115,115,115
59,59,Arkansas,Prairie,8062,25,36,5.7,50,41,17,33,375.8,44,10,12.0,12.0,25.0,37,33,25,9,83,63,4.4,22,4.6,170.0,16.1,9.0,51,No,11,75,42,20.5,23.9,11.4,0.1,0.1,0.4,2.0,84.9,0,74,58,,,71,15,46205,2.8,3.0,,10,37,20,17,13,17,16,77.0,115,115,115,115,115
60,60,Arkansas,Pulaski,391911,19,34,6.6,27,84,18,28,901.9,33,8,119.0,78.0,448.0,39,53,23,11,90,69,3.4,20,5.0,1060.0,15.7,9.8,85,No,16,83,20,23.1,16.1,37.5,2.3,0.1,0.4,6.2,51.6,2,59,78,25.0,17.0,69,44,52684,2.6,2.7,82.0,8,40,10,17,12,15,14,76.3,115,115,115,115,115
61,61,Arkansas,Randolph,17958,27,33,6.0,37,41,16,24,421.5,50,10,61.0,39.0,84.0,33,45,27,8,83,61,3.9,26,4.1,295.0,5.6,8.9,98,No,14,82,31,23.8,19.7,1.1,0.4,1.8,0.6,2.2,92.4,0,72,68,20.0,20.0,68,26,42875,2.5,2.6,93.0,10,35,15,18,17,18,17,73.9,115,115,115,115,115
62,62,Arkansas,St. Francis,24994,27,48,5.2,31,62,16,8,836.9,77,9,47.0,36.0,332.0,39,42,31,13,82,46,5.2,42,5.7,777.0,9.8,9.0,79,Yes,16,83,28,20.9,16.8,52.2,0.6,0.1,0.8,5.5,39.8,0,55,58,19.0,9.0,100,44,34389,2.1,2.3,88.0,9,41,15,22,15,17,18,75.2,115,115,115,115,115
63,63,Arkansas,Saline,122437,20,30,7.7,26,59,17,21,295.8,22,7,46.0,30.0,136.0,34,55,19,8,91,68,2.8,15,3.7,352.0,7.2,9.9,79,No,10,85,41,23.1,18.2,8.2,1.3,0.1,0.6,5.1,83.4,1,78,83,18.0,20.0,40,37,66944,3.1,3.2,93.0,7,34,6,13,11,14,13,77.3,115,115,115,115,115
64,64,Arkansas,Scott,10281,28,38,6.5,38,88,15,27,277.6,51,12,19.0,10.0,29.0,32,41,30,9,79,45,3.4,30,4.6,318.0,9.7,8.6,114,No,11,78,38,23.0,21.4,0.6,3.1,0.0,2.6,7.9,84.2,1,74,58,,19.0,73,13,38065,2.6,2.7,93.0,12,37,8,19,17,19,19,75.0,115,115,115,115,115
65,65,Arkansas,Searcy,7881,28,25,5.6,30,23,16,17,163.8,34,10,25.0,38.0,216.0,42,21,27,6,82,49,4.6,34,4.3,127.0,6.3,8.5,139,Yes,13,73,37,19.5,26.0,0.3,0.4,0.0,1.6,2.8,92.6,0,74,60,30.0,30.0,71,25,34712,3.3,3.4,96.0,10,37,17,19,18,18,18,75.9,115,115,115,115,115
66,66,Arkansas,Sebastian,127827,24,35,7.0,31,78,14,27,527.7,38,13,127.0,74.0,359.0,42,49,26,8,84,54,3.3,22,4.4,636.0,10.3,9.9,69,Yes,16,82,18,24.0,16.4,6.7,4.7,0.2,2.4,14.8,68.7,4,59,76,15.0,17.0,68,43,48945,2.9,3.0,91.0,13,36,4,18,15,16,16,76.2,115,115,115,115,115
67,67,Arkansas,Sevier,17007,25,33,6.7,36,56,15,35,333.0,51,17,47.0,35.0,53.0,37,51,30,6,77,39,4.8,25,4.6,216.0,7.6,9.1,71,No,17,71,36,28.6,14.9,3.7,0.6,1.3,3.6,34.3,56.0,8,71,76,15.0,14.0,74,35,43493,2.9,3.2,86.0,17,38,11,16,15,17,17,76.5,115,115,115,115,115
68,68,Arkansas,Sharp,17442,29,41,6.0,39,45,16,27,350.7,48,11,23.0,23.0,212.0,33,38,28,10,83,49,5.0,36,4.2,,16.1,8.9,109,No,16,79,31,20.5,26.4,0.9,0.6,0.1,1.1,2.6,92.8,0,77,58,22.0,28.0,74,21,37591,2.9,2.9,94.0,11,37,10,20,21,19,18,74.8,115,115,115,115,115
69,69,Arkansas,Stone,12506,28,41,5.7,35,58,16,25,191.4,47,13,48.0,24.0,104.0,30,51,27,8,81,52,4.7,31,5.0,239.0,11.2,8.8,98,Yes,13,79,33,19.1,27.9,0.4,0.5,0.0,0.9,1.9,94.5,0,75,51,27.0,35.0,67,15,36930,3.2,3.2,98.0,13,36,14,20,14,18,18,76.6,115,115,115,115,115
70,70,Arkansas,Union,38682,23,35,6.1,38,48,16,29,704.7,46,9,59.0,44.0,184.0,33,46,25,10,85,54,5.2,26,5.6,583.0,23.0,8.9,98,Yes,17,90,24,24.0,18.4,32.7,0.7,0.1,0.5,4.2,60.7,1,75,63,20.0,17.0,71,40,46602,2.5,2.7,93.0,9,39,13,18,13,16,16,72.7,115,115,115,115,115
71,71,Arkansas,Van Buren,16545,26,37,6.6,28,57,17,20,224.2,39,10,24.0,42.0,97.0,40,36,26,7,85,41,5.0,30,4.7,278.0,12.0,9.0,105,Yes,12,81,40,19.4,26.7,0.6,0.4,0.0,1.0,3.2,93.2,0,79,64,12.0,18.0,100,22,38096,2.9,3.1,93.0,10,37,6,19,16,17,17,75.9,115,115,115,115,115
72,72,Arkansas,Washington,239187,21,32,7.6,26,86,18,24,646.6,26,12,77.0,65.0,378.0,42,51,23,8,85,64,2.4,16,4.7,455.0,8.4,8.1,51,Yes,16,79,27,24.1,12.1,3.4,2.6,2.8,1.6,17.1,70.4,4,53,79,11.0,17.0,57,33,52158,2.9,3.0,89.0,12,33,6,14,10,15,14,78.3,115,115,115,115,115
73,73,Arkansas,White,78753,24,33,7.1,35,57,17,29,479.6,31,10,52.0,32.0,194.0,33,51,23,8,84,51,4.5,20,4.8,344.0,10.2,9.5,79,Yes,13,83,32,23.0,16.8,4.5,0.9,0.1,0.7,4.4,87.7,1,66,76,14.0,18.0,58,32,46388,2.8,2.9,90.0,10,36,5,17,17,16,15,75.8,115,115,115,115,115
74,74,Arkansas,Woodruff,6320,27,33,6.3,38,50,15,0,487.0,51,9,46.0,47.0,63.0,34,28,29,7,82,43,5.3,38,6.5,161.0,15.4,8.9,116,Yes,14,82,27,21.4,23.4,25.8,0.3,0.1,0.6,2.2,69.2,0,65,53,,34.0,76,23,36568,2.8,2.8,,9,38,3,22,27,18,18,73.0,115,115,115,115,115
75,75,Arkansas,Yell,21341,25,37,7.1,36,54,16,44,283.4,44,12,51.0,28.0,23.0,30,38,28,8,78,42,4.0,24,4.1,334.0,11.6,9.4,84,Yes,15,78,25,24.3,18.1,1.7,1.4,0.1,1.1,20.5,74.6,5,71,71,14.0,14.0,79,23,44469,3.0,3.0,88.0,12,35,5,16,14,17,17,74.9,115,115,115,115,115
