,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
10,10,North Dakota,Cavalier,3762,19,32,9.1,28,66,26,67.0,,22.0,8,26.0,0.0,53.0,61,55,14,10.0,92,76,2.8,12,4.3,79.0,13.1,5.3,89.0,No,6,78,13,22.6,27.4,0.4,0.4,0.1,1.9,1.4,94.5,1,81,78,,,23,,63484,3.2,3.1,,8,29,8,5,13,12,10,79.9,44,44,44,44,44
11,11,North Dakota,Dickey,4872,19,36,9.7,26,72,25,80.0,82.3,13.0,9,82.0,62.0,21.0,48,50,14,4.0,91,72,1.9,13,3.8,69.0,26.5,5.3,69.0,No,7,72,18,24.4,20.7,0.7,0.6,0.0,0.9,3.4,93.1,0,74,79,,,26,21.0,57490,3.4,3.3,,9,33,3,4,13,12,10,78.4,44,44,44,44,44
12,12,North Dakota,Divide,2264,21,33,8.6,24,55,24,25.0,,,10,,0.0,,45,18,16,,93,47,1.4,14,5.1,0.0,30.7,4.3,,No,9,79,21,23.4,25.4,1.9,1.9,0.0,0.8,2.9,90.9,0,72,61,,,33,,61506,3.0,3.1,,10,33,10,7,7,12,11,80.5,44,44,44,44,44
13,13,North Dakota,Dunn,4424,21,38,8.6,23,37,25,42.0,186.5,21.0,14,,,,50,27,15,5.0,91,70,1.6,12,4.6,186.0,9.2,4.4,100.0,Yes,8,78,36,25.1,16.1,1.6,1.4,0.0,9.8,5.6,80.2,2,77,81,,,33,,75723,2.4,2.6,,14,33,13,5,13,12,11,80.8,44,44,44,44,44
14,14,North Dakota,Eddy,2287,21,34,8.0,33,70,24,100.0,215.9,,9,,131.0,,60,31,16,6.0,89,64,4.5,14,4.4,169.0,13.0,4.8,112.0,No,11,68,17,23.4,23.7,0.5,0.3,0.2,4.6,4.3,89.0,0,71,72,,,25,,54465,3.4,3.5,,9,32,10,10,10,13,11,74.7,44,44,44,44,44
15,15,North Dakota,Emmons,3241,22,28,7.9,24,3,23,40.0,151.5,,13,30.0,31.0,,50,36,17,6.0,87,75,4.1,18,4.6,59.0,9.1,4.5,121.0,No,8,71,21,19.5,28.1,0.3,0.9,0.0,1.2,1.1,95.3,0,86,62,,,32,,53073,3.7,3.6,,13,32,15,8,11,13,11,81.3,44,44,44,44,44
16,16,North Dakota,Foster,3210,18,41,9.5,31,69,23,,,14.0,8,62.0,125.0,62.0,56,45,14,5.0,90,82,2.7,11,3.7,19.0,24.9,4.8,110.0,No,6,82,14,21.5,22.6,0.4,0.6,0.0,1.5,2.3,94.5,0,74,79,,,24,,54917,3.4,3.1,,8,32,5,5,11,12,10,78.7,44,44,44,44,44
17,17,North Dakota,Golden Valley,1761,19,29,6.4,23,39,24,33.0,391.3,,10,0.0,0.0,398.0,47,30,15,,93,84,1.8,20,4.0,81.0,17.0,3.7,,No,9,73,28,21.7,25.6,0.6,0.2,0.1,1.6,3.4,93.2,0,70,71,,,34,,58370,2.9,3.0,,10,31,36,6,9,12,10,90.6,44,44,44,44,44
18,18,North Dakota,Grand Forks,69451,19,32,8.4,22,82,22,26.0,583.4,12.0,7,123.0,86.0,335.0,54,57,16,7.0,95,80,2.1,11,5.3,243.0,11.0,6.2,62.0,No,17,82,11,21.2,13.3,4.2,2.9,0.1,2.9,4.7,83.1,1,49,81,10.0,16.0,33,34.0,57388,3.2,3.3,85.0,7,31,9,8,9,12,11,78.9,44,44,44,44,44
19,19,North Dakota,Grant,2274,22,30,8.0,33,32,23,50.0,,25.0,15,,44.0,88.0,48,26,16,6.0,90,75,2.3,22,5.1,85.0,12.6,4.0,85.0,No,13,64,32,20.4,30.6,0.1,0.3,0.0,2.1,1.5,94.7,0,87,70,,,41,,41841,3.1,2.4,,15,32,16,7,15,13,11,78.2,44,44,44,44,44
20,20,North Dakota,Griggs,2231,20,35,9.0,22,44,23,67.0,310.0,,8,45.0,45.0,,54,34,14,,89,74,2.5,12,4.2,44.0,49.3,5.0,115.0,No,6,72,18,21.1,30.3,0.4,0.2,0.0,0.7,1.3,97.1,0,76,77,,,41,,56527,2.7,3.0,,8,31,6,6,14,12,10,79.5,44,44,44,44,44
21,21,North Dakota,Hettinger,2499,22,29,7.5,23,36,24,0.0,523.6,,11,,40.0,,48,25,17,7.0,87,53,2.0,16,5.2,37.0,11.9,4.0,,No,9,78,31,25.1,22.0,0.6,0.4,0.2,3.6,2.8,90.7,0,81,76,,,40,5.0,54600,2.9,2.7,,11,32,26,5,11,13,11,82.1,44,44,44,44,44
22,22,North Dakota,Kidder,2480,23,37,7.0,27,15,22,33.0,161.2,,10,,0.0,,40,51,17,8.0,91,63,4.0,18,4.5,63.0,12.2,4.5,82.0,No,7,61,33,20.9,25.4,0.4,0.6,0.0,0.8,4.7,93.4,0,75,70,,,36,,50570,2.9,3.1,,10,34,27,7,8,13,12,84.8,44,44,44,44,44
23,23,North Dakota,LaMoure,4046,21,32,8.8,25,43,24,40.0,269.1,,11,25.0,,25.0,55,50,16,5.0,86,70,2.1,15,4.5,49.0,19.7,5.2,78.0,No,9,69,27,21.6,27.5,0.3,0.1,0.0,0.6,1.7,96.5,1,77,75,,,35,,56059,3.1,2.9,,11,32,9,6,8,13,11,82.9,44,44,44,44,44
24,24,North Dakota,Logan,1850,22,33,8.7,29,19,23,,208.6,,17,53.0,0.0,,56,37,16,,88,79,2.3,19,3.5,26.0,15.8,4.6,126.0,No,7,64,18,22.5,26.6,0.2,0.4,0.0,0.8,2.6,94.6,0,84,72,,,34,,51496,3.2,,,17,33,14,5,11,12,11,81.6,44,44,44,44,44
25,25,North Dakota,McHenry,5745,21,34,7.7,31,28,24,29.0,152.5,11.0,9,,,,54,52,14,5.0,91,73,3.5,14,4.7,50.0,13.8,4.5,105.0,No,5,79,39,23.8,20.9,0.4,0.3,0.0,1.0,2.0,95.5,0,83,78,,,31,,59661,2.8,2.8,,9,32,22,6,10,12,10,78.4,44,44,44,44,44
26,26,North Dakota,McIntosh,2497,22,26,9.1,31,73,22,0.0,,,13,77.0,0.0,,38,18,17,8.0,82,61,3.0,16,4.7,74.0,23.2,4.7,153.0,No,10,75,12,18.5,32.2,0.8,1.0,0.0,0.8,2.6,94.1,1,73,69,,,42,,47349,3.6,3.3,,13,32,7,6,9,13,11,80.4,44,44,44,44,44
27,27,North Dakota,McKenzie,15024,20,34,8.5,26,67,22,43.0,337.9,29.0,10,15.0,33.0,7.0,41,29,16,7.0,91,65,1.6,9,4.3,369.0,10.3,1.8,93.0,Yes,10,83,26,31.8,8.8,1.9,1.0,0.2,9.1,9.7,76.2,2,54,85,21.0,28.0,24,59.0,86890,2.6,2.8,84.0,10,33,12,6,7,12,11,81.0,44,44,44,44,44
28,28,North Dakota,McLean,9450,20,35,8.5,27,29,24,45.0,185.9,21.0,9,21.0,21.0,11.0,52,43,15,6.0,92,70,3.2,12,3.7,103.0,16.8,4.1,85.0,No,8,76,30,22.0,24.2,0.5,0.3,0.1,7.6,2.6,88.3,1,81,72,,,30,25.0,67453,3.0,3.1,,9,33,15,5,11,12,10,78.2,44,44,44,44,44
29,29,North Dakota,Mercer,8187,19,36,9.5,23,77,27,57.0,129.9,18.0,6,73.0,86.0,49.0,54,22,14,6.0,91,80,4.2,8,4.0,126.0,21.8,2.2,80.0,No,7,86,20,23.2,20.1,0.6,0.5,0.1,2.9,3.0,92.2,2,83,84,24.0,28.0,18,25.0,83341,3.1,2.9,,6,31,4,5,12,11,10,81.2,44,44,44,44,44
30,30,North Dakota,Morton,31364,19,32,9.1,22,74,23,45.0,470.8,27.0,7,48.0,29.0,26.0,55,53,14,7.0,92,71,3.0,10,3.9,223.0,12.9,4.6,70.0,No,11,84,17,23.1,17.0,1.3,0.5,0.1,3.8,4.1,88.8,1,71,81,13.0,19.0,27,17.0,68051,3.3,3.1,80.0,7,30,7,5,9,11,10,78.5,44,44,44,44,44
31,31,North Dakota,Mountrail,10545,22,39,9.6,30,45,25,58.0,750.1,47.0,15,39.0,47.0,57.0,38,35,17,6.0,92,62,1.4,13,4.0,165.0,11.7,4.1,143.0,No,10,80,28,27.6,11.6,1.6,0.4,0.0,30.1,8.9,58.4,1,68,72,,23.0,63,65.0,69040,2.3,2.8,,15,35,2,5,13,13,12,72.6,44,44,44,44,44
32,32,North Dakota,Nelson,2879,20,41,7.1,30,34,23,50.0,136.2,,10,,0.0,,56,52,15,,92,74,3.1,15,4.3,134.0,24.4,5.0,89.0,No,7,74,31,19.3,26.5,0.9,0.2,0.0,1.8,4.6,91.1,0,72,69,,,30,,56098,3.2,3.1,,10,32,26,7,11,12,10,78.5,44,44,44,44,44
33,33,North Dakota,Oliver,1959,20,31,8.0,31,40,24,75.0,,,7,0.0,51.0,,67,35,15,,91,83,3.7,17,4.2,54.0,15.4,3.2,,No,9,75,47,25.3,22.7,0.4,0.3,0.0,3.1,2.0,93.3,1,89,77,,,30,,72919,3.1,2.8,,7,33,18,6,9,12,11,90.4,44,44,44,44,44
34,34,North Dakota,Pembina,6801,21,41,8.8,30,75,23,60.0,,14.0,10,29.0,44.0,29.0,45,25,15,6.0,90,63,3.5,10,4.5,86.0,27.3,5.9,95.0,No,5,76,17,20.6,23.8,0.7,0.4,0.0,2.1,3.4,90.6,0,77,72,,,34,33.0,59970,3.6,3.1,,10,34,11,6,14,12,10,78.4,44,44,44,44,44
