,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
14,Virginia,Buchanan,21004,29,36,,40,29,16,21.0,79.0,38.0,13,28.0,19.0,33.0,33.0,31.0,28,8.0,70,44,5.6,31,4.8,216,7.1,8.7,115,No,14,85,43,17.3,23.1,3.2,0.4,0.0,0.2,0.9,94.6,0,77,65,22.0,23.0,80,46.0,36881,,3.1,89.0,13,42,,18,11,19,18,74.0
15,Virginia,Buckingham,17148,25,42,7.8,35,37,17,50.0,334.0,19.0,14,24.0,58.0,35.0,39.0,43.0,24,10.0,80,39,4.2,22,4.1,129,11.8,7.7,87,Yes,14,82,60,17.7,20.2,33.4,0.4,0.0,0.4,2.4,61.3,0,75,64,12.0,14.0,71,16.0,47202,,2.6,93.0,14,42,4.0,13,13,16,15,78.8
16,Virginia,Campbell,54885,21,38,8.4,31,44,17,43.0,319.9,20.0,12,16.0,16.0,15.0,33.0,52.0,19,8.0,87,64,3.1,14,4.2,199,13.5,8.3,84,No,10,86,32,19.4,20.3,14.6,1.1,0.1,0.4,2.9,79.1,1,75,73,15.0,17.0,46,22.0,48984,,3.1,90.0,12,38,4.0,11,15,15,13,79.1
17,Virginia,Caroline,30725,20,43,9.0,31,46,18,28.0,446.5,25.0,11,16.0,23.0,33.0,40.0,46.0,18,9.0,85,54,3.2,14,3.2,143,10.1,8.0,99,No,10,80,56,22.8,16.9,26.6,1.1,0.1,0.8,5.2,63.2,1,79,74,18.0,17.0,52,12.0,64647,,3.3,79.0,11,40,1.0,8,14,14,12,77.5
18,Virginia,Carroll,29791,24,34,8.3,26,42,18,27.0,228.9,29.0,13,94.0,27.0,37.0,42.0,51.0,21,7.0,81,56,3.6,20,4.0,98,11.8,7.8,80,No,11,83,34,17.8,25.4,0.8,0.2,0.1,0.3,3.9,94.0,1,78,68,15.0,24.0,59,41.0,45698,,3.3,87.0,13,41,2.0,12,15,16,15,78.6
19,Virginia,Charles City,6963,23,39,8.5,35,32,17,70.0,499.7,18.0,15,29.0,14.0,29.0,47.0,51.0,23,11.0,80,50,3.4,19,5.3,71,17.3,6.5,111,No,12,81,70,14.7,25.5,44.2,0.6,0.1,6.7,1.8,43.6,0,84,61,,,62,15.0,56465,,2.9,,15,44,1.0,11,17,16,14,75.3
20,Virginia,Charlotte,11880,25,36,6.3,25,21,17,33.0,371.3,23.0,15,59.0,34.0,17.0,32.0,42.0,24,11.0,83,54,3.5,30,4.9,218,12.6,8.1,119,Yes,13,76,54,20.9,22.6,27.3,0.3,0.0,0.4,2.3,68.3,0,71,60,22.0,20.0,57,17.0,43001,,3.2,88.0,15,42,15.0,16,16,17,16,74.8
21,Virginia,Chesterfield,352802,15,33,8.7,23,75,17,31.0,526.2,12.0,10,85.0,76.0,176.0,47.0,55.0,15,8.0,92,71,2.7,9,3.5,136,8.5,7.4,69,No,11,83,40,23.5,15.4,23.6,3.7,0.1,0.6,9.5,60.6,3,76,90,13.0,14.0,36,31.0,81641,,3.3,88.0,10,36,7.0,7,11,12,10,79.2
22,Virginia,Clarke,14619,18,27,9.2,21,75,20,17.0,124.1,9.0,11,34.0,34.0,55.0,39.0,53.0,16,6.0,89,62,2.5,8,4.7,73,15.8,7.8,101,No,19,80,58,19.5,21.8,4.4,1.4,0.1,0.7,6.4,85.3,1,75,79,17.0,26.0,22,9.0,85567,,3.0,98.0,11,35,0.0,8,9,14,12,79.0
23,Virginia,Craig,5131,20,27,8.4,33,96,20,75.0,237.1,27.0,9,20.0,58.0,,43.0,48.0,16,8.0,91,52,3.2,19,4.0,48,5.9,7.1,82,No,4,90,73,17.5,24.1,0.4,0.2,0.0,0.4,1.6,96.8,0,76,73,,,55,,53319,,3.0,83.0,9,38,4.0,10,8,14,12,79.6
24,Virginia,Culpeper,52605,20,33,9.2,31,67,20,31.0,380.3,22.0,12,37.0,38.0,177.0,40.0,52.0,18,7.0,86,53,2.6,11,3.8,159,8.7,7.8,83,Yes,14,81,48,24.7,16.0,13.9,1.7,0.2,0.8,11.6,69.8,3,73,83,13.0,18.0,47,32.0,79739,,2.9,89.0,12,39,1.0,8,13,14,12,77.9
25,Virginia,Cumberland,9932,23,43,6.0,30,47,17,38.0,642.1,16.0,12,41.0,10.0,30.0,39.0,43.0,22,10.0,84,58,3.0,23,4.4,180,5.1,7.7,86,No,16,79,65,18.9,23.1,30.1,0.5,0.0,0.8,3.2,63.5,0,74,61,,,76,10.0,52005,,3.2,93.0,12,41,24.0,14,18,16,14,79.3
26,Virginia,Dickenson,14318,28,36,,31,60,18,13.0,148.8,32.0,12,28.0,7.0,63.0,41.0,37.0,26,8.0,77,53,4.9,28,6.0,195,2.1,8.6,134,No,17,89,43,19.6,23.0,0.5,0.2,0.0,0.3,1.1,97.3,0,76,62,26.0,31.0,77,49.0,37161,,3.3,93.0,12,41,,17,9,19,17,73.7
27,Virginia,Dinwiddie,28544,22,46,8.0,29,32,18,31.0,510.5,14.0,11,14.0,7.0,18.0,48.0,50.0,21,10.0,83,56,3.3,15,4.2,250,7.0,8.2,71,No,15,88,51,19.9,17.9,31.6,0.8,0.1,0.4,3.8,62.0,1,77,75,16.0,18.0,54,22.0,58474,,3.2,82.0,11,41,8.0,11,15,15,13,77.4
28,Virginia,Essex,10953,21,35,7.6,32,25,18,33.0,725.4,18.0,12,18.0,55.0,18.0,54.0,55.0,22,14.0,82,45,3.5,27,3.9,211,13.7,7.5,71,No,14,82,48,18.4,23.7,37.0,1.2,0.2,0.9,3.9,54.9,1,67,61,,,82,13.0,53538,,3.3,93.0,12,43,10.0,12,13,15,14,75.9
