,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
49,49,California,Sonoma,494336,13,24,8.7,16,94,24,33,451.2,11.0,8,104,94,485,41,47,15,6.0,89,67,2.7,8,4.3,368,6.9,4.6,59,Yes,23,75,31,19.3,20.7,1.6,4.6,0.4,2.2,27.3,62.9,6,61,89,6.0,15.0,45,32.0,87084,2.8,3.0,84.0,8,30,4,9,8,13,12,82.2,87,287,287,287,287
50,50,California,Stanislaus,550660,16,32,7.9,23,91,19,31,531.5,24.0,7,65,66,218,36,44,22,6.0,79,54,6.0,17,4.4,578,5.7,12.6,60,Yes,24,82,35,27.0,13.4,2.7,6.1,0.9,2.0,47.6,40.4,10,58,85,7.0,11.0,68,21.0,62761,2.5,2.7,87.0,7,34,5,12,10,15,15,78.2,87,287,287,287,287
51,51,California,Sutter,96971,16,30,7.1,30,67,20,31,366.3,20.0,9,79,75,352,38,52,22,7.0,78,58,7.3,17,4.5,352,5.9,8.1,65,Yes,21,79,34,25.8,15.6,2.2,17.0,0.4,2.4,31.9,44.9,11,58,83,11.0,13.0,63,21.0,60910,2.5,2.8,87.0,9,35,11,14,13,15,15,78.9,87,287,287,287,287
52,52,California,Tehama,65084,18,35,6.8,28,59,20,34,294.1,29.0,8,47,58,172,39,35,22,6.0,85,55,5.5,24,4.8,540,5.5,4.7,95,Yes,21,81,31,23.8,19.6,0.8,1.4,0.2,3.3,25.8,67.3,4,65,76,17.0,21.0,70,19.0,51672,2.5,2.6,89.0,8,34,10,16,11,16,16,76.5,87,287,287,287,287
53,53,California,Trinity,12285,19,29,7.0,22,88,21,37,165.2,25.0,9,24,49,431,38,39,20,6.0,92,60,5.5,25,4.5,380,6.4,5.4,163,Yes,23,68,27,17.3,28.3,0.6,1.5,0.2,5.2,7.4,81.9,1,69,68,38.0,43.0,64,20.0,43881,2.5,2.8,92.0,9,35,7,16,10,16,15,75.4,87,287,287,287,287
54,54,California,Tulare,466195,18,37,7.0,26,60,17,32,562.5,34.0,9,43,54,282,34,43,28,7.0,71,48,9.6,26,4.9,382,4.9,14.7,58,Yes,27,79,26,30.5,11.6,1.2,4.0,0.2,2.8,65.6,27.7,14,57,78,10.0,10.0,76,17.0,56776,2.5,2.7,90.0,9,35,8,16,11,16,17,78.7,87,287,287,287,287
55,55,California,Tuolumne,54478,16,30,7.4,22,86,24,38,282.0,16.0,6,79,117,207,42,45,17,6.0,91,57,4.5,15,4.9,316,9.0,9.0,99,Yes,20,83,27,16.8,27.0,1.8,1.5,0.3,2.3,12.7,79.7,1,71,82,13.0,25.0,48,20.0,64729,2.7,2.8,86.0,6,33,10,13,8,14,13,78.7,87,287,287,287,287
56,56,California,Ventura,846006,12,20,8.9,18,98,19,35,352.6,16.0,9,78,93,396,38,48,18,6.0,85,65,3.6,11,4.3,240,6.1,9.6,52,No,23,79,35,22.6,16.2,1.8,7.9,0.3,1.9,43.2,44.7,9,63,88,7.0,11.0,52,21.0,91446,2.6,2.8,89.0,9,33,3,8,9,12,12,82.5,87,287,287,287,287
57,57,California,Yolo,220500,14,24,8.6,15,96,20,26,492.0,8.0,7,122,63,369,37,50,18,6.0,87,70,4.1,13,5.9,332,6.4,6.3,48,No,24,69,32,20.8,12.9,2.5,15.1,0.6,1.8,31.9,46.0,6,52,88,5.0,11.0,52,22.0,70951,2.7,2.9,86.0,7,31,2,11,8,13,13,81.7,87,287,287,287,287
58,58,California,Yuba,78668,17,29,6.9,32,88,21,31,453.1,29.0,8,23,34,225,32,42,21,7.0,82,62,6.1,19,4.5,414,3.8,8.6,87,Yes,22,80,44,27.4,13.1,3.6,7.3,0.6,2.9,29.1,54.0,5,61,83,17.0,20.0,69,26.0,56607,2.6,2.7,81.0,8,35,12,14,13,15,15,75.7,87,287,287,287,287
