,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
36,36,South Carolina,Newberry,38440,21,36,7.4,32,54,18,29,925.0,30,14,65,31,60,48,53,22,12,82,48,2.7,22,4.7,290,12.5,9.6,78,No,12,87,36,21.3,20.3,29.5,0.7,0.3,0.8,7.8,60.5,2,73,67,19,17.0,83,38,50773,2.8,2.7,88.0,14,40,13,12,15,16,14,77.2,57,57,57,57,57
37,37,South Carolina,Oconee,79546,20,33,7.8,23,64,20,37,388.2,35,15,57,52,91,59,54,20,8,85,58,2.8,20,4.7,370,14.5,6.5,112,No,14,84,32,19.8,23.6,7.3,0.9,0.0,0.4,5.8,84.1,1,73,75,18,19.0,50,32,52240,2.8,2.9,84.0,15,37,7,12,14,16,14,76.3,57,57,57,57,57
38,38,South Carolina,Orangeburg,86175,21,41,7.2,29,41,13,31,1147.7,29,13,44,37,161,42,35,24,12,86,60,4.8,43,5.5,501,13.8,9.3,103,No,16,85,41,21.7,20.4,61.5,0.9,0.0,0.7,2.4,33.3,0,67,69,21,12.0,99,30,38736,2.4,2.5,82.0,13,43,6,16,18,17,15,73.9,57,57,57,57,57
39,39,South Carolina,Pickens,126884,20,30,7.8,22,75,18,20,498.1,20,13,62,53,116,51,51,18,8,85,63,2.8,16,4.9,342,13.3,10.2,96,No,16,83,40,18.6,16.7,7.0,2.0,0.0,0.3,3.9,85.2,1,67,78,18,23.0,47,35,52949,3.0,3.0,84.0,13,35,12,10,12,15,13,77.1,57,57,57,57,57
40,40,South Carolina,Richland,415759,17,34,7.7,23,76,17,39,1058.8,16,11,85,92,343,47,45,16,11,91,72,2.8,21,4.9,796,11.8,8.9,72,No,17,77,30,21.4,13.2,47.8,3.0,0.1,0.4,5.3,41.5,1,60,82,18,13.0,65,43,52905,2.8,2.9,63.0,11,38,11,11,12,13,12,77.7,57,57,57,57,57
41,41,South Carolina,Saluda,20473,21,39,8.4,32,44,17,29,430.3,34,19,15,29,59,43,45,22,10,78,44,2.7,24,4.4,312,11.7,9.6,67,Yes,11,80,48,21.3,20.3,24.0,0.4,1.0,1.4,15.9,58.3,6,74,69,10,11.0,89,23,49493,2.5,2.3,78.0,19,37,5,10,17,16,15,79.1,57,57,57,57,57
42,42,South Carolina,Spartanburg,319785,20,35,7.5,28,77,15,27,608.1,25,13,66,49,118,49,50,19,9,86,62,2.6,18,4.4,419,12.9,8.5,95,Yes,14,85,29,23.1,16.4,20.4,2.6,0.1,0.4,7.3,67.8,2,71,79,19,19.0,57,35,55588,2.9,2.9,87.0,13,42,14,11,13,16,13,75.9,57,57,57,57,57
43,43,South Carolina,Sumter,106721,21,40,7.0,29,69,16,40,944.3,30,13,50,47,146,44,46,22,11,85,62,3.4,26,4.5,621,10.0,9.1,81,No,16,84,24,23.8,16.9,47.2,1.5,0.1,0.6,4.2,44.8,1,65,75,17,10.0,100,32,49611,2.6,2.5,81.0,13,41,11,14,14,16,14,75.3,57,57,57,57,57
44,44,South Carolina,Union,27316,23,47,7.5,33,65,16,55,700.9,45,12,44,22,92,53,44,23,13,81,50,3.5,32,4.9,671,17.9,9.7,97,Yes,12,86,40,21.2,20.6,31.6,0.4,0.0,0.3,1.8,64.3,0,68,66,15,12.0,100,28,42851,2.6,2.6,76.0,12,40,5,15,16,17,15,73.9,57,57,57,57,57
45,45,South Carolina,Williamsburg,30368,22,46,7.1,35,20,14,40,719.5,30,12,16,16,122,43,32,27,13,80,48,4.6,38,5.9,531,9.5,8.2,117,Yes,18,87,48,20.4,21.7,64.0,0.9,0.0,0.6,2.3,31.6,0,73,51,18,7.0,100,33,34409,2.1,2.4,81.0,12,42,5,16,23,17,16,72.1,57,57,57,57,57
46,46,South Carolina,York,280979,18,32,8.6,23,73,19,39,578.0,19,10,46,49,172,45,54,15,8,91,71,2.8,11,4.3,384,10.7,10.2,91,No,12,82,45,24.0,14.7,18.9,2.8,0.1,0.8,5.9,69.7,1,72,88,14,17.0,35,32,68468,3.1,3.1,88.0,10,38,7,8,12,14,11,78.2,57,57,57,57,57
