,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
15,Ohio,Columbiana,101883,27,36,7.3,30,77,17,42,261.9,29,9,40,26,113,41,51,21,7,89,52,4.8,18,4.1,58.0,16.2,10.0,96,No,12,86,36,20.2,21.2,2.3,0.3,0.0,0.2,1.9,93.7,0,74,78,12.0,18.0,48.0,50.0,52693,3.1,3.1,86,9,39,8,14,17,17,14,76.4
16,Ohio,Coshocton,36600,27,38,7.2,32,46,17,48,292.8,29,10,33,36,85,43,45,22,7,85,48,5.8,19,4.1,107.0,11.5,8.8,71,No,11,78,32,23.9,19.8,1.2,0.4,0.0,0.3,1.2,95.6,0,74,70,13.0,14.0,56.0,47.0,49679,3.2,3.2,89,10,40,7,15,12,18,15,76.5
17,Ohio,Crawford,41494,25,34,7.1,31,80,18,37,412.0,36,7,36,58,140,39,42,20,8,90,53,4.7,23,4.1,143.0,18.3,8.8,90,No,11,86,27,21.6,21.4,1.1,0.6,0.1,0.3,1.8,95.0,0,70,78,12.0,19.0,54.0,47.0,49484,2.7,2.9,93,7,42,10,15,12,17,14,75.2
18,Ohio,Cuyahoga,1235072,21,32,7.3,25,98,20,41,883.0,24,7,113,110,401,45,51,19,11,90,69,4.2,24,5.6,646.0,9.2,10.7,101,Yes,17,79,32,20.6,18.6,29.7,3.4,0.0,0.3,6.3,58.6,2,58,79,18.0,14.0,32.0,62.0,52503,2.8,2.9,80,7,45,4,16,11,15,13,77.0
19,Ohio,Darke,51113,24,37,8.3,31,50,19,41,192.1,25,9,49,41,72,41,45,18,6,91,55,3.7,17,3.7,114.0,17.0,9.5,110,No,11,84,31,23.6,19.9,0.7,0.5,0.0,0.3,1.7,95.8,0,73,79,11.0,16.0,50.0,43.0,56824,3.1,3.3,92,9,40,2,12,14,16,13,76.4
20,Ohio,Defiance,38087,23,39,8.3,33,64,19,34,498.0,23,7,52,42,234,48,50,18,7,91,60,4.2,14,3.6,124.0,15.2,9.3,73,Yes,9,86,24,22.7,19.2,1.7,0.5,0.0,0.4,10.4,86.0,1,76,80,8.0,16.0,52.0,33.0,60918,3.3,3.3,91,7,40,4,11,13,15,13,77.5
21,Ohio,Delaware,209177,15,30,9.1,18,96,19,31,218.0,6,5,145,62,122,51,58,12,6,96,85,3.1,5,4.0,100.0,8.3,9.0,46,No,9,84,43,25.9,14.1,3.8,7.6,0.1,0.2,2.8,83.8,1,81,93,5.0,10.0,14.0,30.0,110252,3.7,3.8,95,5,36,3,8,9,12,9,82.3
22,Ohio,Erie,74266,22,34,7.3,29,85,18,27,511.9,24,6,75,66,248,43,50,18,8,92,63,4.9,19,4.1,121.0,12.6,9.0,96,No,12,85,21,20.2,22.6,8.6,0.8,0.1,0.4,4.5,83.0,0,69,81,10.0,15.0,34.0,56.0,60790,3.0,3.3,67,6,40,9,14,13,16,13,76.8
23,Ohio,Fairfield,157574,21,37,8.1,26,80,17,37,330.2,17,6,60,46,135,43,51,16,8,93,67,3.7,12,4.3,166.0,10.1,9.0,66,No,12,84,49,23.9,16.1,8.5,1.9,0.1,0.3,2.4,84.9,1,74,85,8.0,12.0,36.0,51.0,71782,3.1,3.3,93,6,40,5,12,13,15,12,78.0
24,Ohio,Fayette,28525,27,36,7.7,35,55,17,21,246.9,39,8,31,53,109,38,43,22,8,86,49,3.9,21,4.5,216.0,10.5,8.8,98,No,14,87,36,23.4,18.3,2.1,1.0,0.0,0.3,2.3,92.2,0,65,76,,10.0,52.0,25.0,51023,3.4,3.2,83,8,42,1,15,14,18,15,73.1
