,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
30,30,Idaho,Lemhi,8027,20,25,6.9,24,78,19,25,203.2,24.0,14,88.0,37.0,137.0,37,30,18,7.0,92,66,4.8,21,4.0,175,6.3,11.8,142.0,Yes,17,72,10,18.6,30.6,0.3,0.4,0.0,1.3,3.5,93.1,0,78,77,36.0,41.0,40,29.0,46062,2.8,2.9,77.0,14,36,16,13,12,15,13,78.7,57,57,57,57,57
31,31,Idaho,Lewis,3838,21,31,6.3,24,54,18,29,334.4,31.0,15,26.0,52.0,78.0,36,36,20,8.0,88,61,5.5,21,4.6,129,0.0,7.6,83.0,No,14,76,38,21.7,26.9,0.6,1.7,0.2,6.6,4.7,83.7,1,69,66,,,56,27.0,45342,3.1,2.9,,15,36,17,15,11,16,14,77.8,57,57,57,57,57
32,32,Idaho,Lincoln,5366,20,30,4.7,29,20,17,44,376.1,30.0,20,19.0,19.0,19.0,30,36,23,7.0,77,34,3.6,15,3.4,177,0.0,5.3,101.0,No,14,72,50,27.4,14.1,0.4,0.7,0.2,1.9,31.4,64.9,9,68,70,,,59,,50608,2.9,2.7,,20,35,45,10,10,15,15,78.7,57,57,57,57,57
33,33,Idaho,Madison,39907,18,27,7.6,16,84,14,0,51.1,6.0,11,64.0,60.0,158.0,37,43,20,6.0,96,85,1.8,18,5.6,54,0.0,6.7,27.0,Yes,31,71,16,26.8,7.1,0.6,1.5,0.3,0.5,7.8,88.2,0,45,76,5.0,8.0,34,38.0,46177,,3.2,91.0,11,35,11,11,7,15,14,80.3,57,57,57,57,57
34,34,Idaho,Minidoka,21039,20,31,7.9,27,61,17,23,284.6,39.0,19,24.0,33.0,38.0,32,35,23,7.0,79,47,2.5,14,4.2,168,4.3,6.3,94.0,Yes,11,83,13,28.6,16.2,0.4,0.6,0.1,2.3,36.0,61.3,8,73,81,14.0,22.0,59,23.0,56173,2.9,3.0,77.0,19,36,8,11,13,15,14,77.8,57,57,57,57,57
35,35,Idaho,Nez Perce,40408,19,30,8.1,22,75,20,29,393.7,23.0,12,69.0,79.0,287.0,45,46,17,6.0,92,64,2.8,14,4.4,145,10.4,8.2,100.0,Yes,13,82,13,21.4,20.2,0.5,0.8,0.1,6.0,4.0,86.8,0,73,79,18.0,23.0,29,62.0,67645,2.9,2.9,84.0,12,34,4,12,11,15,12,77.5,57,57,57,57,57
36,36,Idaho,Oneida,4531,19,32,8.3,25,48,19,13,90.4,19.0,14,45.0,44.0,132.0,33,21,18,7.0,90,55,2.3,14,3.1,70,0.0,6.0,104.0,No,15,77,27,28.3,20.4,0.4,0.6,0.1,0.6,4.4,93.5,3,80,88,,,14,,55833,3.1,2.9,88.0,14,33,5,11,12,15,13,78.6,57,57,57,57,57
37,37,Idaho,Owyhee,11823,21,40,7.4,27,67,18,60,498.8,27.0,24,9.0,25.0,34.0,32,34,24,8.0,76,42,3.4,20,3.7,183,2.6,6.8,90.0,No,17,75,45,25.4,18.0,0.4,0.8,0.2,4.5,25.8,68.9,7,71,74,24.0,29.0,58,7.0,48395,2.6,2.5,94.0,24,36,9,13,16,16,15,78.2,57,57,57,57,57
38,38,Idaho,Payette,23951,19,38,7.6,28,67,18,37,396.3,26.0,15,42.0,54.0,109.0,40,40,20,7.0,86,57,3.6,15,3.9,220,5.5,8.5,94.0,No,14,82,20,25.9,18.6,0.4,1.0,0.1,1.8,17.5,78.1,3,73,80,17.0,26.0,51,22.0,53643,2.8,2.9,87.0,15,33,10,12,11,15,13,76.6,57,57,57,57,57
39,39,Idaho,Power,7681,19,39,8.3,25,69,18,40,315.8,42.0,18,26.0,26.0,39.0,35,40,22,7.0,79,44,3.1,17,3.1,110,3.9,6.1,91.0,No,8,74,26,30.6,15.7,0.3,0.5,0.2,3.8,34.6,60.7,4,74,80,,26.0,60,19.0,50981,3.0,3.2,86.0,18,34,6,10,11,15,14,79.5,57,57,57,57,57
40,40,Idaho,Shoshone,12882,23,35,7.2,23,93,19,41,303.0,33.0,15,47.0,54.0,124.0,35,44,21,7.0,86,53,5.9,26,4.1,396,7.0,9.3,122.0,No,13,75,22,20.5,23.1,0.6,0.7,0.2,1.8,3.6,91.1,1,70,72,27.0,36.0,47,19.0,39239,3.4,3.2,96.0,15,36,4,17,11,16,15,75.5,57,57,57,57,57
41,41,Idaho,Teton,12142,14,19,9.4,17,90,20,40,79.1,17.0,17,34.0,49.0,99.0,43,33,14,8.0,94,80,2.2,11,3.9,85,2.6,5.1,67.0,Yes,12,65,53,23.8,13.1,0.3,0.6,0.2,0.9,16.7,81.3,2,78,90,,,34,,73637,2.7,2.9,88.0,17,31,2,6,5,12,10,83.8,57,57,57,57,57
42,42,Idaho,Twin Falls,86878,17,31,8.4,26,76,18,27,428.8,27.0,15,71.0,78.0,272.0,36,50,18,7.0,87,63,2.8,13,3.8,242,9.1,6.1,108.0,Yes,14,82,17,27.4,15.6,0.7,1.8,0.3,1.4,17.1,78.2,3,69,83,16.0,26.0,46,28.0,56141,2.9,2.9,79.0,15,35,3,11,10,14,13,78.1,57,57,57,57,57
43,43,Idaho,Valley,11392,16,29,8.0,19,86,22,27,102.9,12.0,14,154.0,61.0,184.0,37,46,14,5.0,95,59,3.9,12,4.7,327,14.5,5.7,80.0,Yes,17,79,8,18.3,25.9,0.4,0.6,0.1,1.2,4.7,92.0,0,81,85,,20.0,29,,64041,3.4,3.6,87.0,14,33,7,12,6,13,10,85.3,57,57,57,57,57
44,44,Idaho,Washington,10194,21,36,7.3,29,74,19,17,345.8,25.0,18,49.0,20.0,39.0,33,30,22,6.0,85,50,4.2,20,4.4,100,3.9,6.9,79.0,No,18,70,27,22.6,25.9,0.4,1.0,0.2,1.7,16.8,79.1,4,73,74,,,45,20.0,45813,3.0,3.0,87.0,18,35,10,13,11,15,15,78.7,57,57,57,57,57
