,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
59,59,Wisconsin,Shawano,40899,23,36,8.9,30,59,27,38,312.7,17.0,8,64,56,171,52,49,17,7.0,91,58,3.2,15,4.0,83.0,13.5,7.1,83,Yes,10,82,34,21.4,21.6,0.6,0.5,0.1,8.6,2.9,86.2,0,77,78,6.0,13.0,48,54.0,58982,2.6,2.7,92.0,8,34,4.0,8,14,14,13,78.1,252,252,252,252,252
60,60,Wisconsin,Sheboygan,115340,17,33,9.3,22,83,28,31,345.1,16.0,6,62,64,153,48,58,14,6.0,93,66,2.7,11,3.7,159.0,14.9,8.1,79,No,11,84,16,21.9,18.5,2.1,5.8,0.1,0.6,6.7,83.5,1,70,84,7.0,15.0,35,45.0,62108,2.9,3.0,92.0,6,34,2.0,7,7,12,11,79.8,252,252,252,252,252
61,61,Wisconsin,Taylor,20343,22,37,8.5,29,62,27,39,177.2,12.0,8,29,69,133,59,23,17,4.0,88,52,3.7,13,4.0,95.0,8.8,5.3,67,Yes,14,75,25,23.3,19.6,0.5,0.6,0.1,0.5,2.4,95.3,1,77,74,11.0,10.0,40,24.0,52419,3.3,3.2,93.0,8,35,8.0,8,10,14,13,81.5,252,252,252,252,252
62,62,Wisconsin,Trempealeau,29649,20,37,9.3,21,82,27,50,356.3,20.0,8,24,30,51,54,49,16,7.0,91,59,3.6,11,3.7,61.0,11.9,7.0,70,No,11,80,33,25.1,18.4,0.4,0.7,0.1,1.2,9.0,88.9,2,73,78,12.0,16.0,45,52.0,61687,2.8,2.9,93.0,8,33,0.0,7,10,13,12,78.9,252,252,252,252,252
63,63,Wisconsin,Vernon,30822,22,34,8.3,18,66,25,50,126.8,8.0,10,101,39,140,48,36,18,5.0,89,58,3.3,24,4.5,59.0,12.3,7.3,62,Yes,16,78,38,26.0,20.0,0.4,0.4,0.0,0.3,1.6,96.3,1,78,73,10.0,14.0,42,42.0,56272,3.0,3.1,94.0,10,32,6.0,10,13,15,13,80.8,252,252,252,252,252
64,64,Wisconsin,Vilas,22195,21,29,8.6,22,91,26,44,175.3,18.0,10,59,108,72,61,53,16,7.0,94,68,4.3,19,4.1,47.0,19.1,5.4,142,Yes,17,81,23,16.9,31.0,0.4,0.6,0.0,10.9,2.8,84.9,0,78,77,17.0,22.0,56,59.0,55576,3.1,3.0,95.0,10,32,2.0,11,12,14,13,78.6,252,252,252,252,252
65,65,Wisconsin,Walworth,103868,19,34,8.5,23,86,29,36,313.3,11.0,8,35,46,119,47,56,15,6.0,91,63,3.3,9,4.1,86.0,10.8,9.2,81,Yes,17,81,34,20.3,18.4,1.1,1.1,0.1,0.5,11.2,85.3,2,69,83,10.0,15.0,40,32.0,64682,3.1,3.2,94.0,8,33,9.0,8,9,13,12,79.4,252,252,252,252,252
66,66,Wisconsin,Washburn,15720,20,36,8.2,30,74,25,46,165.0,18.0,8,94,45,89,57,36,16,6.0,92,65,4.1,18,4.1,203.0,12.6,5.8,89,Yes,13,80,30,18.8,27.4,0.3,0.7,0.1,1.8,2.0,93.9,0,80,77,15.0,24.0,52,13.0,52735,3.0,2.9,89.0,8,33,7.0,10,12,14,13,79.6,252,252,252,252,252
67,67,Wisconsin,Washington,136034,16,31,9.4,18,92,28,29,208.0,5.0,4,53,62,114,58,59,12,6.0,95,75,2.9,6,3.5,69.0,9.4,9.0,85,No,10,87,38,21.6,18.5,1.3,1.5,0.0,0.4,3.3,92.5,0,78,87,8.0,15.0,21,33.0,81928,3.5,3.4,93.0,4,31,3.0,6,8,12,10,80.9,252,252,252,252,252
68,68,Wisconsin,Waukesha,404198,15,27,9.3,17,95,29,33,211.9,5.0,4,137,95,236,56,60,11,6.0,96,82,2.9,5,4.0,68.0,11.1,8.0,83,Yes,11,86,33,21.3,19.2,1.6,3.8,0.1,0.3,4.9,88.0,1,76,90,8.0,14.0,17,34.0,91070,3.6,3.4,95.0,4,28,5.0,6,10,11,9,81.6,252,252,252,252,252
69,69,Wisconsin,Waupaca,50990,21,36,8.8,23,83,27,38,205.0,17.0,7,55,37,86,54,51,15,6.0,92,59,3.3,12,4.0,187.0,17.4,7.5,95,No,11,84,34,20.2,21.3,0.5,0.6,0.0,0.8,3.3,94.0,1,74,79,12.0,18.0,39,37.0,61773,3.2,3.1,93.0,7,34,3.0,9,9,13,12,77.3,252,252,252,252,252
70,70,Wisconsin,Waushara,24443,22,38,9.0,24,60,27,35,209.3,22.0,9,29,70,123,52,52,18,7.0,87,46,4.1,19,3.9,102.0,13.6,7.5,72,No,13,82,40,18.2,25.0,2.0,0.5,0.1,0.8,6.4,89.5,1,82,75,13.0,16.0,55,36.0,55476,3.0,3.0,91.0,9,35,0.0,9,12,14,13,79.9,252,252,252,252,252
71,71,Wisconsin,Winnebago,171907,19,37,8.7,20,87,28,31,457.7,12.0,5,84,63,233,56,56,15,7.0,93,68,3.0,12,4.0,169.0,11.5,8.5,75,No,12,85,17,20.4,16.8,2.4,3.1,0.1,0.8,4.4,88.0,1,65,84,9.0,16.0,39,34.0,59643,3.1,3.0,92.0,5,33,5.0,9,9,13,12,79.8,252,252,252,252,252
72,72,Wisconsin,Wood,72999,20,27,8.4,19,77,26,45,279.0,19.0,6,148,88,153,59,39,15,7.0,93,65,3.8,15,3.9,33.0,15.1,7.3,91,Yes,11,82,21,21.6,21.1,0.9,2.0,0.0,1.0,3.2,92.0,1,72,81,10.0,17.0,41,40.0,57325,3.0,3.1,93.0,6,32,6.0,9,8,13,12,78.9,252,252,252,252,252
