,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
15,Nebraska,Chase,3924,17,36,7.7,24,78,23,60.0,,20.0,14,25.0,25.0,,40,16,14,6.0,88,69,2.3,11,3.3,126.0,17.6,5.0,91.0,Yes,10,81,13,24.8,21.3,0.6,0.2,0.0,0.5,14.8,83.6,3,76,83,,,39,,57656,3.3,3.1,,14,30,12,10,8,12,10,78.8
16,Nebraska,Cherry,5689,19,30,7.0,32,65,21,27.0,154.7,29.0,15,52.0,158.0,18.0,46,12,15,7.0,95,77,2.4,17,3.4,240.0,13.9,4.1,107.0,No,8,65,15,23.5,22.1,0.4,0.5,0.0,6.8,3.3,87.4,1,61,79,,,42,23.0,50677,3.6,3.5,,15,30,15,13,8,13,11,79.5
17,Nebraska,Cheyenne,8910,16,33,7.9,23,63,25,57.0,175.7,26.0,6,54.0,56.0,112.0,30,40,14,9.0,94,82,3.7,13,3.8,290.0,10.7,4.8,73.0,No,8,82,12,22.8,20.6,0.6,1.0,0.1,1.0,7.9,88.6,0,67,79,23.0,21.0,40,19.0,56229,3.2,3.2,86.0,6,31,6,12,10,12,10,79.6
18,Nebraska,Clay,6203,18,39,7.1,28,53,23,50.0,128.9,26.0,10,32.0,,16.0,51,44,16,7.0,92,61,3.2,13,4.0,124.0,16.1,6.4,61.0,Yes,9,78,32,24.9,20.4,0.4,0.3,0.3,1.3,9.0,89.2,2,80,78,,,48,2.0,63829,3.2,3.0,,10,31,15,12,10,12,11,79.2
19,Nebraska,Colfax,10709,18,37,8.4,26,78,21,46.0,207.8,43.0,16,,19.0,,47,42,20,5.0,69,37,2.7,11,3.8,,14.7,7.0,77.0,No,11,78,26,29.5,13.8,4.7,1.3,0.5,3.5,45.7,47.7,20,72,77,,19.0,61,26.0,62472,3.2,3.1,86.0,16,32,6,9,8,12,12,81.4
20,Nebraska,Cuming,8846,16,39,8.7,25,70,25,33.0,44.2,13.0,11,45.0,45.0,90.0,54,27,15,5.0,88,66,2.7,10,3.8,22.0,14.5,7.1,58.0,No,9,82,17,24.3,22.4,0.3,0.5,0.0,0.9,10.3,87.6,1,70,68,,,52,39.0,59505,3.6,3.5,94.0,11,29,1,10,9,12,10,81.7
21,Nebraska,Custer,10777,18,37,6.9,27,49,22,13.0,73.4,21.0,11,74.0,28.0,93.0,47,46,15,7.0,93,69,2.4,15,3.9,139.0,12.0,5.3,78.0,Yes,11,75,17,24.1,22.7,0.6,0.3,0.0,0.7,3.5,94.2,0,70,75,20.0,22.0,39,29.0,51004,3.4,3.2,87.0,11,32,17,12,11,12,11,81.1
22,Nebraska,Dakota,20026,17,38,7.8,33,86,18,20.0,500.3,33.0,15,10.0,35.0,235.0,48,45,21,6.0,77,50,3.9,14,3.8,234.0,7.0,7.1,40.0,No,17,73,8,29.1,13.9,6.3,3.8,0.6,4.1,39.3,46.3,11,65,77,,,65,27.0,61010,2.9,2.8,86.0,15,33,8,12,11,12,12,79.1
23,Nebraska,Dawes,8589,16,29,7.6,21,88,24,63.0,382.5,7.0,10,80.0,105.0,233.0,36,41,13,6.0,96,74,2.9,18,2.9,144.0,16.1,3.6,68.0,No,17,71,15,17.4,19.0,1.7,1.9,0.3,3.9,5.8,85.2,0,65,83,,,43,25.0,46377,3.5,3.1,52.0,10,31,9,12,7,12,10,79.7
24,Nebraska,Dawson,23595,18,34,7.5,25,82,21,26.0,236.2,37.0,15,51.0,59.0,114.0,43,36,19,6.0,78,49,3.0,16,4.0,152.0,21.1,5.6,73.0,No,13,78,15,27.1,17.2,6.6,1.2,0.3,1.9,33.8,57.3,9,67,79,9.0,13.0,64,51.0,56839,3.0,2.8,93.0,15,30,12,12,12,12,11,79.8
