,FIPS,State,County,Life Expectancy,95% CI - Low,95% CI - High,Life Expectancy (AIAN),Life Expectancy (AIAN) 95% CI - Low,Life Expectancy (AIAN) 95% CI - High,Life Expectancy (Asian),Life Expectancy (Asian) 95% CI - Low,Life Expectancy (Asian) 95% CI - High,Life Expectancy (Black),Life Expectancy (Black) 95% CI - Low,Life Expectancy (Black) 95% CI - High,Life Expectancy (Hispanic),Life Expectancy (Hispanic) 95% CI - Low,Life Expectancy (Hispanic) 95% CI - High,Life Expectancy (White),Life Expectancy (White) 95% CI - Low,Life Expectancy (White) 95% CI - High,# Deaths,Age-Adjusted Death Rate,95% CI - Low,95% CI - High,Age-Adjusted Mortality (AIAN),Age-Adjusted Mortality (AIAN) 95% CI - Low,Age-Adjusted Mortality (AIAN) 95% CI - High,Age-Adjusted Mortality (Asian),Age-Adjusted Mortality (Asian) 95% CI - Low,Age-Adjusted Mortality (Asian) 95% CI - High,Age-Adjusted Mortality (Black),Age-Adjusted Mortality (Black) 95% CI - Low,Age-Adjusted Mortality (Black) 95% CI - High,Age-Adjusted Mortality (Hispanic),Age-Adjusted Mortality (Hispanic) 95% CI - Low,Age-Adjusted Mortality (Hispanic) 95% CI - High,Age-Adjusted Mortality (White),Age-Adjusted Mortality (White) 95% CI - Low,Age-Adjusted Mortality (White) 95% CI - High,# Deaths,Child Mortality Rate,95% CI - Low,95% CI - High,Child Mortality Rate (AIAN),Child Mortality Rate (AIAN) 95% CI - Low,Child Mortality Rate (AIAN) 95% CI - High,Child Mortality Rate (Asian),Child Mortality Rate (Asian) 95% CI - Low,Child Mortality Rate (Asian) 95% CI - High,Child Mortality Rate (Black),Child Mortality Rate (Black) 95% CI - Low,Child Mortality Rate (Black) 95% CI - High,Child Mortality Rate (Hispanic),Child Mortality Rate (Hispanic) 95% CI - Low,Child Mortality Rate (Hispanic) 95% CI - High,Child Mortality Rate (White),Child Mortality Rate (White) 95% CI - Low,Child Mortality Rate (White) 95% CI - High,# Deaths,Infant Mortality Rate,95% CI - Low,95% CI - High,Infant Mortality Rate (AIAN),Infant Mortality Rate (AIAN) 95% CI - Low,Infant Mortality Rate (AIAN) 95% CI - High,Infant Mortality Rate (Asian),Infant Mortality Rate (Asian) 95% CI - Low,Infant Mortality Rate (Asian) 95% CI - High,Infant Mortality Rate (Black),Infant Mortality Rate (Black) 95% CI - Low,Infant Mortality Rate (Black) 95% CI - High,Infant Mortality Rate (Hispanic),Infant Mortality Rate (Hispanic) 95% CI - Low,Infant Mortality Rate (Hispanic) 95% CI - High,Infant Mortality Rate (White),Infant Mortality Rate (White) 95% CI - Low,Infant Mortality Rate (White) 95% CI - High,% Frequent Physical Distress,95% CI - Low,95% CI - High,% Frequent Mental Distress,95% CI - Low,95% CI - High,% Adults with Diabetes,95% CI - Low,95% CI - High,# HIV Cases,HIV Prevalence Rate,# Food Insecure,% Food Insecure,# Limited Access,% Limited Access to Healthy Foods,# Drug Overdose Deaths,Drug Overdose Mortality Rate,95% CI - Low,95% CI - High,Drug Overdose Mortality Rate (AIAN),Drug Overdose Mortality Rate (AIAN) 95% CI - Low,Drug Overdose Mortality Rate (AIAN) 95% CI - High,Drug Overdose Mortality Rate (Asian),Drug Overdose Mortality Rate (Asian) 95% CI - Low,Drug Overdose Mortality Rate (Asian) 95% CI - High,Drug Overdose Mortality Rate (Black),Drug Overdose Mortality Rate (Black) 95% CI - Low,Drug Overdose Mortality Rate (Black) 95% CI - High,Drug Overdose Mortality Rate (Hispanic),Drug Overdose Mortality Rate (Hispanic) 95% CI - Low,Drug Overdose Mortality Rate (Hispanic) 95% CI - High,Drug Overdose Mortality Rate (White),Drug Overdose Mortality Rate (White) 95% CI - Low,Drug Overdose Mortality Rate (White) 95% CI - High,# Motor Vehicle Deaths,Motor Vehicle Mortality Rate,95% CI - Low,95% CI - High,MV Mortality Rate (AIAN),MV Mortality Rate (AIAN) 95% CI - Low,MV Mortality Rate (AIAN) 95% CI - High,MV Mortality Rate (Asian),MV Mortality Rate (Asian) 95% CI - Low,MV Mortality Rate (Asian) 95% CI - High,MV Mortality Rate (Black),MV Mortality Rate (Black) 95% CI - Low,MV Mortality Rate (Black) 95% CI - High,MV Mortality Rate (Hispanic),MV Mortality Rate (Hispanic) 95% CI - Low,MV Mortality Rate (Hispanic) 95% CI - High,MV Mortality Rate (White),MV Mortality Rate (White) 95% CI - Low,MV Mortality Rate (White) 95% CI - High,% Insufficient Sleep,95% CI - Low,95% CI - High,# Uninsured (Adults),% Uninsured (Adults),95% CI - Low (Adults),95% CI - High (Adults),# Uninsured (Children),% Uninsured (Children),95% CI - Low (Children),95% CI - High (Children),Other Primary Care Provider Rate,Other Primary Care Provider Ratio,Cohort Size,High School Graduation Rate,% Disconnected Youth,95% CI - Low,95% CI - High,Average Grade Performance (Math),Average Grade Performance (Asian) (Math),Average Grade Performance (Black) (Math),Average Grade Performance (Hispanic) (Math),Average Grade Performance (White) (Math),Average Grade Performance (Reading),Average Grade Performance (Asian) (Reading),Average Grade Performance (Black) (Reading),Average Grade Performance (Hispanic) (Reading),Average Grade Performance (White) (Reading),Median Household Income,95% CI - Low,95% CI - High,Household Income (AIAN),Household Income (AIAN) 95% CI - Low,Household Income (AIAN) 95% CI - High,Household Income (Asian),Household Income (Asian) 95% CI - Low,Household Income (Asian) 95% CI - High,Household Income (Black),Household Income (Black) 95% CI - Low,Household Income (Black) 95% CI - High,Household Income (Hispanic),Household Income (Hispanic) 95% CI - Low,Household Income (Hispanic) 95% CI - High,Household Income (White),Household Income (White) 95% CI - Low,Household Income (White) 95% CI - High,% Enrolled in Free or Reduced Lunch,Segregation index,Segregation Index,Homicide Rate,95% CI - Low,95% CI - High,Homicide Rate (AIAN),Homicide Rate (AIAN) 95% CI - Low,Homicide Rate (AIAN) 95% CI - High,Homicide Rate (Asian),Homicide Rate (Asian) 95% CI - Low,Homicide Rate (Asian) 95% CI - High,Homicide Rate (Black),Homicide Rate (Black) 95% CI - Low,Homicide Rate (Black) 95% CI - High,Homicide Rate (Hispanic),Homicide Rate (Hispanic) 95% CI - Low,Homicide Rate (Hispanic) 95% CI - High,Homicide Rate (White),Homicide Rate (White) 95% CI - Low,Homicide Rate (White) 95% CI - High,# Deaths,Suicide Rate (Age-Adjusted),95% CI - Low,95% CI - High,Crude Rate,Suicide Rate (AIAN),Suicide Rate (AIAN) 95% CI - Low,Suicide Rate (AIAN) 95% CI - High,Suicide Rate (Asian),Suicide Rate (Asian) 95% CI - Low,Suicide Rate (Asian) 95% CI - High,Suicide Rate (Black),Suicide Rate (Black) 95% CI - Low,Suicide Rate (Black) 95% CI - High,Suicide Rate (Hispanic),Suicide Rate (Hispanic) 95% CI - Low,Suicide Rate (Hispanic) 95% CI - High,Suicide Rate (White),Suicide Rate (White) 95% CI - Low,Suicide Rate (White) 95% CI - High,# Firearm Fatalities,Firearm Fatalities Rate,95% CI - Low,95% CI - High,Firearm Fatalities Rate (AIAN),Firearm Fatalities Rate (AIAN) 95% CI - Low,Firearm Fatalities Rate (AIAN) 95% CI - High,Firearm Fatalities Rate (Asian),Firearm Fatalities Rate (Asian) 95% CI - Low,Firearm Fatalities Rate (Asian) 95% CI - High,Firearm Fatalities Rate (Black),Firearm Fatalities Rate (Black) 95% CI - Low,Firearm Fatalities Rate (Black) 95% CI - High,Firearm Fatalities Rate (Hispanic),Firearm Fatalities Rate (Hispanic) 95% CI - Low,Firearm Fatalities Rate (Hispanic) 95% CI - High,Firearm Fatalities Rate (White),Firearm Fatalities Rate (White) 95% CI - Low,Firearm Fatalities Rate (White) 95% CI - High,Non-Petitioned Cases,Petitioned Cases,Denominator,Juvenile Arrest Rate,Traffic Volume,# Homeowners,% Homeowners,95% CI - Low,95% CI - High,# Households with Severe Cost Burden,% Severe Housing Cost Burden,95% CI - Low,95% CI - High,% Broadband Access,Numerator,95% CI - Low,95% CI - High,Population,% Less Than 18 Years of Age,% 65 and Over,# Black,% Black,# American Indian & Alaska Native,% American Indian & Alaska Native,# Asian,% Asian,# Native Hawaiian/Other Pacific Islander,% Native Hawaiian/Other Pacific Islander,# Hispanic,% Hispanic,# Non-Hispanic White,% Non-Hispanic White,# Not Proficient in English,% Not Proficient in English,95% CI - Low,95% CI - High,% Female,# Rural,% Rural,
11,53019,Washington,Ferry,77.7,74.9,80.5,,,,,,,,,,,,,,,,140,441,355,528,495,303,765,,,,,,,,,,472,364,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,18,17,15,18,13,8,19,,,1480,20,1972,26,,,,,,,,,,,,,,,,,,,,18,34,20,53,,,,,,,,,,,,,,,,37,36,39,541,13,11,15,59,4,3,6,118,847:1,,,,,,,,,,,,,,,,47463,40917,54009,33942,26966,40918,,,,,,,,,,43860,40944,46776,57,,63,,,,,,,,,,,,,,,,,,,18,57,32,92,47,,,,,,,,,,,,,,,,10,26,13,48,,,,,,,,,,,,,,,,29,17,600,77,3,2203,72,68,76,328,12,8,15,66,2017,61,70,7627,16.4,28.2,52,0.7,1266,16.6,86,1.1,25,0.3,368,4.8,5565,73.0,142,2,0,4,48.6,7551,100.0,
12,53021,Washington,Franklin,81.0,80.3,81.7,,,,87.2,74.0,100.3,76.6,72.6,80.7,83.9,82.0,85.8,80.2,79.3,81.0,657,265,245,285,,,,321,206,477,408,259,613,228,194,262,281,253,310,38,31,22,43,,,,,,,,,,25,15,39,40,22,67,46,4,3,5,,,,,,,,,,,,,,,,14,13,16,14,12,15,10,8,13,84,117,9550,11,6578,8,24,9,5,13,,,,,,,,,,,,,,,,45,7,5,9,,,,,,,,,,6,4,10,8,5,13,35,34,36,8733,17,14,19,1202,4,3,5,53,1904:1,1312,80,8,5,11,2.2,,,2.0,2.9,2.3,,,2.1,3.0,63575,57332,69818,43806,32918,54694,63262,57668,68856,43487,12008,74966,50579,45993,55165,80160,76955,83365,71,53,33,4,3,6,,,,,,,,,,,,,,,,45,11,8,15,10,,,,,,,,,,6,3,10,15,10,22,39,8,6,12,,,,,,,,,,7,4,11,10,6,16,244,212,13300,34,389,18295,68,66,71,2468,9,8,11,85,22610,82,87,95222,32.0,9.7,2015,2.1,1634,1.7,2313,2.4,390,0.4,51001,53.6,37946,39.9,12185,15,13,16,48.4,10422,13.3,
13,53023,Washington,Garfield,80.2,76.3,84.0,,,,,,,,,,,,,,,,33,322,211,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,13,12,14,14,10,17,,,300,13,857,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,32,35,67,6,5,7,12,2,2,3,270,371:1,,,,,,3.4,,,,,3.1,,,,,54555,46765,62345,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1-4,200,,81,704,72,66,77,80,8,1,16,77,759,72,82,2225,21.0,25.3,3,0.1,15,0.7,72,3.2,0,0.0,124,5.6,1961,88.1,0,0,0,3,51.2,2266,100.0,
14,53025,Washington,Grant,79.1,78.5,79.7,,,,,,,,,,83.1,80.9,85.3,78.2,77.4,78.9,1007,332,311,353,,,,,,,,,,262,224,301,364,336,392,60,53,40,68,,,,,,,,,,56,39,78,49,30,74,49,5,3,6,,,,,,,,,,,,,,,,15,14,16,15,13,16,9,7,12,44,58,10990,12,8518,10,41,14,10,19,,,,,,,,,,,,,,,,121,18,15,22,,,,,,,,,,20,15,26,18,14,23,32,31,33,9193,17,15,19,1112,4,3,5,90,1111:1,1253,92,7,4,10,2.6,,,2.3,3.1,2.6,,,2.3,3.0,57152,52287,62017,57549,34844,80254,48173,6560,89786,50912,31467,70357,50131,45963,54299,61382,56745,66019,68,47,35,3,2,5,,,,,,,,,,4,2,8,3,1,5,63,14,10,18,13,,,,,,,,,,,,,,,,51,11,8,14,,,,,,,,,,7,4,12,13,9,19,483,159,12800,50,132,19264,63,61,64,2829,10,8,12,83,25446,81,84,97733,29.3,14.0,902,0.9,2281,2.3,1146,1.2,178,0.2,41236,42.2,52089,53.3,10523,12,10,14,49.2,34533,38.7,
15,53027,Washington,Grays Harbor,76.8,76.1,77.5,69.7,66.0,73.3,,,,,,,83.2,75.6,90.9,77.1,76.3,77.8,1356,442,416,467,933,754,1112,,,,,,,279,199,382,429,402,457,33,55,38,77,,,,,,,,,,,,,,,,29,5,4,8,,,,,,,,,,,,,,,,15,14,16,15,14,16,13,10,16,92,146,10860,15,8651,12,48,22,16,29,,,,,,,,,,,,,,,,66,13,10,17,,,,,,,,,,,,,,,,36,35,37,4708,12,10,13,517,3,2,4,97,1028:1,692,86,12,6,17,2.7,,,2.5,2.9,2.6,,,2.3,2.8,59346,56059,62633,44120,28865,59375,71875,41068,102682,126369,42147,210591,40184,32662,47706,52676,49634,55718,63,59,24,4,2,6,,,,,,,,,,,,,,,,78,21,16,26,21,,,,,,,,,,,,,,,,56,15,12,20,,,,,,,,,,,,,,,,155,130,6900,41,222,19254,67,65,69,3393,12,10,14,83,23842,81,85,75061,20.3,22.3,936,1.2,4206,5.6,1117,1.5,262,0.3,7745,10.3,59303,79.0,1078,2,1,2,48.9,29201,40.1,
16,53029,Washington,Island,81.2,80.6,81.9,,,,88.8,84.4,93.2,89.5,58.7,120.3,83.3,78.0,88.7,80.7,80.0,81.4,965,279,259,299,,,,129,83,192,486,301,743,243,162,348,295,272,318,28,46,30,66,,,,,,,,,,,,,,,,31,5,3,7,,,,,,,,,,,,,,,,11,10,12,12,11,14,9,7,11,93,127,9100,11,6087,8,26,10,7,15,,,,,,,,,,,,,,,,48,8,6,11,,,,,,,,,,,,,,,,34,33,35,3687,8,7,9,426,3,2,4,56,1774:1,555,92,10,4,15,3.1,,,,,,,,,,72173,67849,76497,82833,44075,121591,75949,67836,84062,68438,59754,77122,57379,46161,68597,68909,65970,71848,36,64,41,,,,,,,,,,,,,,,,,,,71,16,12,21,17,,,,,,,,,,,,,,,,47,11,8,15,,,,,,,,,,,,,,,,71,52,6200,20,96,24847,71,70,73,4581,13,12,15,91,31511,89,92,85141,18.1,25.2,2500,2.9,913,1.1,4350,5.1,398,0.5,6970,8.2,66849,78.5,556,1,0,1,50.2,36816,46.9,
17,53031,Washington,Jefferson,81.1,79.9,82.3,,,,,,,,,,,,,,,,469,285,250,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,13,12,11,14,8,6,10,48,165,4110,13,2465,8,18,19,11,30,,,,,,,,,,,,,,,,24,11,7,16,,,,,,,,,,,,,,,,30,28,32,1611,10,9,12,165,4,3,6,115,871:1,181,97,13,4,21,,,,,,,,,,,60556,53278,67834,,,,,,,,,,37821,23551,52091,56849,51168,62530,51,43,24,,,,,,,,,,,,,,,,,,,56,35,25,47,36,,,,,,,,,,,,,,,,21,13,8,20,,,,,,,,,,,,,,,,20,21,1800,23,42,10919,74,72,76,2044,14,12,17,87,12722,84,89,32221,11.8,37.9,330,1.0,721,2.2,642,2.0,77,0.2,1222,3.8,28413,88.2,217,1,0,1,51.1,17167,57.5,
18,53033,Washington,King,82.4,82.3,82.6,74.2,72.6,75.9,87.8,87.4,88.3,77.6,77.0,78.1,86.4,85.1,87.6,82.1,81.9,82.2,17070,234,230,237,583,518,648,148,141,155,416,397,435,213,198,228,235,230,239,616,34,32,37,66,32,122,29,24,35,69,57,81,37,30,44,27,24,31,698,4,4,4,,,,3,3,4,9,8,11,3,3,4,3,3,3,9,8,10,11,10,12,8,7,8,6899,363,204850,10,53618,3,1117,17,16,18,72,50,99,4,3,5,26,22,31,12,9,15,20,18,21,785,5,5,6,17,11,27,3,3,4,7,6,9,6,5,8,5,5,6,30,29,31,110135,7,7,8,10434,2,2,3,107,931:1,18337,89,5,4,5,3.3,3.5,2.6,2.6,3.5,3.2,3.7,2.4,2.5,3.5,102338,99919,104757,52404,45231,59577,109400,107143,111657,49846,47456,52236,66244,63394,69094,101265,100293,102237,33,56,34,3,3,3,10,5,17,2,1,2,15,13,17,5,4,7,1,1,2,1407,12,12,13,13,18,10,29,7,6,8,9,7,11,7,5,9,14,14,15,860,8,7,8,15,8,26,4,3,4,17,14,20,8,6,10,8,7,9,828,1483,195000,12,1143,502293,57,56,57,123204,14,14,15,92,807801,91,92,2252782,20.0,13.5,150292,6.7,22622,1.0,444678,19.7,19012,0.8,222642,9.9,1308250,58.1,96488,5,,,49.7,61938,3.2,
19,53035,Washington,Kitsap,80.1,79.7,80.4,78.2,74.4,82.1,85.0,83.0,86.9,75.9,73.6,78.1,83.4,80.8,86.0,80.0,79.6,80.3,2984,292,281,303,416,314,542,226,189,262,477,383,571,204,163,253,293,280,305,91,41,33,51,,,,,,,82,39,151,72,43,113,34,25,44,107,5,4,6,,,,,,,,,,8,5,12,5,4,6,12,11,13,13,11,14,9,7,11,316,138,29320,11,18833,7,113,14,11,17,,,,,,,,,,,,,,,,126,7,6,8,,,,,,,,,,,,,,,,34,32,35,11206,7,6,8,1556,3,2,3,71,1407:1,2535,90,8,5,10,3.2,,2.7,3.0,3.3,3.1,,2.5,2.9,3.2,79268,75016,83520,59531,42507,76555,73020,66024,80016,47074,36780,57368,68764,60463,77065,77807,76328,79286,37,51,28,2,2,3,,,,,,,,,,7,3,13,1,1,2,246,18,15,20,18,,,,13,7,23,,,,,,,19,16,22,135,10,8,12,,,,,,,,,,,,,,,,395,221,24400,25,260,70456,68,67,69,13005,13,12,14,91,94952,91,92,271473,20.2,18.4,7905,2.9,4657,1.7,14627,5.4,2740,1.0,22377,8.2,206203,76.0,1421,1,,,48.9,42044,16.7,
20,53037,Washington,Kittitas,81.1,80.2,82.1,,,,,,,,,,,,,,,,450,285,257,313,,,,,,,,,,,,,,,,15,47,26,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,14,12,15,7,5,9,27,65,5610,13,4294,10,16,11,6,18,,,,,,,,,,,,,,,,25,8,5,12,,,,,,,,,,,,,,,,32,30,33,2877,10,8,12,261,3,2,4,65,1546:1,358,96,,,,,,,,,,,,,,59172,52336,66008,,,,,,,,,,55816,48102,63530,56970,53413,60527,41,58,37,,,,,,,,,,,,,,,,,,,43,19,13,26,19,,,,,,,,,,,,,,,,29,13,8,18,,,,,,,,,,,,,,,,51,62,3600,31,132,10849,59,57,61,3485,20,17,23,84,15470,82,87,47935,16.8,16.8,498,1.0,646,1.3,1073,2.2,101,0.2,4319,9.0,40131,83.7,320,1,0,1,49.5,16389,40.1,
21,53039,Washington,Klickitat,81.1,79.6,82.6,,,,,,,,,,88.3,75.9,100.6,80.9,79.3,82.5,335,333,293,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,15,14,13,16,12,9,14,16,84,2970,14,2558,13,14,21,12,35,,,,,,,,,,,,,,,,27,18,12,26,,,,,,,,,,,,,,,,30,28,31,1674,13,11,15,182,4,3,5,76,1319:1,227,92,,,,2.7,,,2.1,2.9,2.5,,,1.9,2.6,60567,52397,68737,,,,,,,,,,49643,30561,68725,58883,51068,66698,53,,19,,,,,,,,,,,,,,,,,,,19,16,9,27,17,,,,,,,,,,,,,,,,16,15,8,24,,,,,,,,,,,,,,,,66,22,2000,44,46,6037,68,64,72,965,12,8,15,80,7115,78,82,22425,19.1,24.5,116,0.5,574,2.6,209,0.9,45,0.2,2629,11.7,18451,82.3,702,3,2,5,49.4,12234,60.2,
22,53041,Washington,Lewis,77.4,76.8,78.0,,,,,,,,,,88.2,76.5,100.0,77.2,76.5,77.8,1276,390,367,413,,,,,,,,,,229,162,315,400,375,425,39,58,41,79,,,,,,,,,,83,42,149,49,32,72,48,8,6,10,,,,,,,,,,,,,,,,14,13,15,15,13,16,12,10,14,60,89,11060,14,6337,8,34,14,10,20,,,,,,,,,,,,,,,,74,14,11,17,,,,,,,,,,,,,,,,33,31,34,5017,11,10,13,544,3,2,4,102,984:1,843,89,7,3,10,2.9,,,2.7,3.0,2.9,,,2.6,3.0,58525,54728,62322,,,,51250,24643,77857,,,,51481,42128,60834,54137,51791,56483,58,68,19,3,1,4,,,,,,,,,,,,,,,,87,21,17,26,22,,,,,,,,,,,,,,,,60,15,12,20,,,,,,,,,,,,,,,,192,223,7600,55,212,21630,71,69,72,3571,12,11,14,80,24530,79,82,80707,21.3,21.3,614,0.8,1615,2.0,1067,1.3,213,0.3,8500,10.5,66873,82.9,1353,2,1,2,49.9,45767,60.7,
23,53043,Washington,Lincoln,81.1,79.0,83.1,,,,,,,,,,,,,,,,141,314,255,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,14,14,12,15,11,9,14,6,66,1340,13,1873,18,,,,,,,,,,,,,,,,,,,,18,24,15,39,,,,,,,,,,,,,,,,33,31,35,521,9,8,11,91,4,3,5,64,1563:1,,,,,,3.0,,,,,2.9,,,,,60849,55208,66490,38750,11992,65508,76250,33480,119020,18125,4610,31640,,,,56417,50879,61955,42,,10,,,,,,,,,,,,,,,,,,,11,20,9,39,21,,,,,,,,,,,,,,,,11,21,10,37,,,,,,,,,,,,,,,,18,8,1200,22,51,3528,78,75,81,344,8,6,10,82,3733,79,86,10939,21.7,25.9,62,0.6,222,2.0,58,0.5,16,0.1,393,3.6,9932,90.8,32,0,0,1,49.1,10570,100.0,
24,53045,Washington,Mason,79.2,78.5,79.9,72.7,67.3,78.1,,,,,,,83.5,78.1,88.9,79.2,78.5,79.9,1002,345,322,369,670,489,896,,,,,,,240,158,349,345,319,371,16,32,18,52,,,,,,,,,,,,,,,,20,4,3,7,,,,,,,,,,,,,,,,14,13,16,15,14,16,11,9,15,80,142,8860,14,2005,3,34,17,12,24,,,,,,,,,,,,,,,,61,14,11,18,,,,,,,,,,,,,,,,35,33,36,4366,12,11,14,515,4,3,5,40,2473:1,607,78,7,3,11,2.6,,,2.0,2.8,2.4,,,1.9,2.7,63689,57465,69913,46898,36763,57033,47500,29381,65619,,,,35684,31311,40057,61086,58402,63770,62,52,27,6,4,8,,,,,,,,,,,,,,,,72,20,15,25,23,,,,,,,,,,,,,,,,62,19,15,25,,,,,,,,,,,,,,,,54,45,5700,17,88,18787,77,75,80,2979,13,11,15,84,20399,82,86,66768,19.5,23.3,873,1.3,3237,4.8,854,1.3,299,0.4,7099,10.6,53265,79.8,1547,3,2,3,48.1,38663,63.7,
25,53047,Washington,Okanogan,78.0,77.1,78.9,71.3,68.1,74.5,,,,,,,90.7,78.1,103.3,78.4,77.4,79.5,654,379,347,411,724,583,865,,,,,,,235,165,325,356,319,393,18,46,27,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,17,16,14,17,10,8,13,27,77,6440,16,3525,9,17,13,8,22,,,,,,,,,,,,,,,,60,21,16,26,48,27,78,,,,,,,,,,21,15,28,34,33,36,4190,18,16,21,479,5,3,6,161,621:1,410,92,10,5,16,2.6,,,2.5,2.9,2.4,,,2.4,2.8,44777,41162,48392,38333,32000,44666,59881,35515,84247,,,,40476,34373,46579,49180,46127,52233,56,61,45,5,3,9,,,,,,,,,,,,,,,,43,21,15,29,21,,,,,,,,,,,,,,,,34,16,11,23,,,,,,,,,,,,,,,,77,98,4300,41,94,11623,66,63,68,1801,11,9,13,77,13642,75,79,42243,23.3,22.0,287,0.7,5569,13.2,536,1.3,132,0.3,8753,20.7,27161,64.3,2179,6,4,7,49.5,32891,80.0,
26,53049,Washington,Pacific,76.8,75.6,78.1,,,,,,,,,,,,,,,,475,428,381,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,15,14,16,14,11,18,31,159,3530,17,2820,13,11,17,8,30,,,,,,,,,,,,,,,,17,11,7,18,,,,,,,,,,,,,,,,34,32,35,1466,13,11,15,142,4,3,5,58,1729:1,184,93,,,,2.9,,,2.4,3.1,2.7,,,2.3,2.9,50521,45280,55762,28636,7570,49702,50179,134,100224,,,,46047,34747,57347,47622,44157,51087,58,,29,,,,,,,,,,,,,,,,,,,24,20,12,32,22,,,,,,,,,,,,,,,,13,12,6,21,,,,,,,,,,,,,,,,34,48,1700,48,37,7420,80,78,82,1056,12,9,14,82,7592,79,85,22471,15.3,32.2,180,0.8,624,2.8,482,2.1,45,0.2,2280,10.1,18352,81.7,646,3,2,4,50.3,13550,64.8,
27,53051,Washington,Pend Oreille,77.7,76.0,79.3,,,,,,,,,,,,,,,,237,385,326,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,15,14,17,13,9,16,8,68,1940,15,1866,14,,,,,,,,,,,,,,,,,,,,23,25,16,37,,,,,,,,,,,,,,,,35,33,36,747,10,9,12,109,4,3,5,87,1144:1,146,92,,,,3.0,,,,,2.9,,,,,51950,45276,58624,40938,24333,57543,,,,,,,61250,33123,89377,50434,46277,54591,57,,39,,,,,,,,,,,,,,,,,,,14,26,13,45,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,17,1300,49,37,4461,78,76,80,635,12,9,15,71,4049,67,74,13724,19.1,26.9,93,0.7,510,3.7,165,1.2,22,0.2,558,4.1,12111,88.2,34,0,0,1,48.9,10805,83.1,
28,53053,Washington,Pierce,79.0,78.8,79.2,74.4,72.7,76.1,82.8,81.9,83.8,76.1,75.3,76.9,84.0,82.5,85.5,79.0,78.7,79.2,9955,334,327,341,515,442,588,287,266,308,463,433,493,224,200,248,332,324,339,358,43,39,48,,,,52,37,71,81,64,101,42,32,53,33,28,38,412,5,5,6,,,,6,5,8,9,7,11,5,4,6,4,3,4,13,12,14,13,11,14,10,10,11,1493,203,101140,12,66189,8,464,17,16,19,48,28,75,10,6,14,20,15,26,3,2,6,20,18,22,525,9,8,9,16,9,28,7,5,9,8,6,10,7,5,9,9,8,10,36,35,37,46055,8,8,9,5529,3,2,3,120,830:1,9113,92,8,7,9,3.0,3.0,2.6,2.8,3.2,3.0,3.0,2.4,2.7,3.2,78779,75946,81612,61478,53818,69138,65779,60794,70764,54683,51389,57977,58923,55719,62127,76183,74956,77410,45,45,33,4,3,4,,,,3,2,5,14,11,18,4,2,6,3,2,3,851,19,18,20,19,29,17,46,12,9,16,13,9,17,12,9,16,21,19,22,553,13,12,14,18,9,32,7,5,10,20,16,25,8,6,11,13,12,14,1441,1007,90100,27,508,200836,62,61,63,45143,14,14,15,88,283098,87,88,904980,23.3,14.2,64132,7.1,15891,1.8,63856,7.1,15997,1.8,103027,11.4,594385,65.7,19436,2,,,50.1,52411,6.6,
29,53055,Washington,San Juan,86.2,84.5,87.9,,,,,,,,,,,,,,,,151,170,134,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,12,10,13,6,4,8,25,160,1730,11,8,0,,,,,,,,,,,,,,,,,,,,10,9,4,16,,,,,,,,,,,,,,,,29,27,31,990,11,9,13,117,5,3,7,40,2512:1,101,93,,,,,,,,,,,,,,69113,62607,75619,55917,46897,64937,,,,61500,43357,79643,49191,39209,59173,64655,62226,67084,36,25,16,,,,,,,,,,,,,,,,,,,18,16,9,29,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,1100,15,0,6154,75,73,76,1155,15,13,17,85,7004,83,87,17582,12.7,35.2,112,0.6,187,1.1,263,1.5,27,0.2,1192,6.8,15476,88.0,86,1,0,1,51.7,15769,100.0,
