,,,Life expectancy,,,,,,,,,,,,,,,,,,Premature age-adjusted mortality,,,,,,,,,,,,,,,,,,,Child mortality,,,,,,,,,,,,,,,,,,,Infant mortality,,,,,,,,,,,,,,,,,,,Frequent physical distress,,,Frequent mental distress,,,Diabetes prevalence,,,HIV prevalence,,Food insecurity,,Limited access to healthy foods,,Drug overdose deaths,,,,,,,,,,,,,,,,,,,Motor vehicle crash deaths,,,,,,,,,,,,,,,,,,,Insufficient sleep,,,Uninsured adults,,,,Uninsured children,,,,Other primary care providers,,High school graduation,,Disconnected youth,,,Reading scores,,,,,Math scores,,,,,Median household income,,,,,,,,,,,,,,,,,,Children eligible for free or reduced price lunch,Residential segregation - Black/White,Residential segregation - non-White/White,Homicides,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,Firearm fatalities,,,,,,,,,,,,,,,,,,,Juvenile arrests,,,,Traffic volume,Homeownership,,,,Severe housing cost burden,,,,Broadband access,,,,Population,% below 18 years of age,% 65 and older,% Non-Hispanic Black,,% American Indian & Alaska Native,,% Asian,,% Native Hawaiian/Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% not proficient in English,,,,% Females,% Rural,,
17017,Illinois,Cass,77.3,75.7,78.8,,,,,,,,,,105.6,57.4,153.9,76.5,74.7,78.3,165,386,325,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,15,15,14,16,7,3,12,7,69,1230,10,396,3,,,,,,,,,,,,,,,,,,,,22,25,16,37,,,,,,,,,,,,,,,,36,34,37,801,11,9,13,117,4,3,5,66,1518:1,175,86,,,,2.6,,,2.3,2.9,2.6,,,2.3,3.0,51011,44298,57724,,,,,,,39714,25147,54281,41205,33074,49336,54748,49957,59539,67,38,42,,,,,,,,,,,,,,,,,,,10,17,8,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1300,8,72,3762,75,72,77,301,6,4,8,76,3843,74,79,12147,24.4,18.3,498,4.1,90,0.7,98,0.8,21,0.2,2349,19.3,9057,74.6,852,7,5,9,49.9,7112,52.1,
17019,Illinois,Champaign,80.5,80.0,80.9,,,,94.4,87.9,100.9,72.8,71.4,74.2,98.1,83.7,112.6,81.0,80.5,81.5,1809,296,282,310,,,,88,61,123,585,527,644,146,96,213,277,261,292,119,75,62,89,,,,,,,136,100,181,64,30,117,62,47,80,130,8,7,9,,,,,,,22,17,28,,,,5,4,7,12,10,13,13,12,14,9,7,13,368,203,23020,11,9045,4,117,19,15,22,,,,,,,34,23,48,,,,19,15,24,124,9,7,10,,,,,,,10,6,15,,,,10,8,12,35,33,36,9398,7,6,8,1264,3,2,4,148,674:1,1687,87,3,2,4,2.8,3.6,2.1,2.3,3.2,2.8,4.2,1.9,2.2,3.3,53485,50025,56945,,,,27273,22308,32238,31395,29241,33549,42578,33687,51469,60886,58535,63237,50,48,40,4,3,5,,,,,,,18,12,24,,,,1,1,2,129,13,11,15,12,,,,,,,9,5,17,,,,15,12,18,74,7,6,9,,,,,,,19,13,28,,,,6,5,8,,173,17100,10,358,43636,53,52,54,12454,16,15,17,83,68045,81,84,209689,18.7,13.3,28110,13.4,766,0.4,22886,10.9,211,0.1,13117,6.3,139580,66.6,3195,2,1,2,50.3,25558,12.7,
17021,Illinois,Christian,77.4,76.5,78.3,,,,,,,,,,,,,,,,500,394,358,430,,,,,,,,,,,,,,,,11,41,21,74,,,,,,,,,,,,,,,,20,9,5,13,,,,,,,,,,,,,,,,13,11,14,15,13,17,11,6,18,34,121,3520,11,1063,3,11,11,6,20,,,,,,,,,,,,,,,,37,16,11,22,,,,,,,,,,,,,,,,36,34,38,1323,7,6,8,192,3,2,4,53,1900:1,407,91,,,,3.0,,,,,2.9,,,,,51573,46302,56844,26503,11818,41188,,,,,,,,,,53389,51197,55581,52,,34,,,,,,,,,,,,,,,,,,,33,20,13,28,20,,,,,,,,,,,,,,,,18,11,6,17,,,,,,,,,,,,,,,,,38,3200,12,103,10435,75,73,77,1111,8,6,10,77,10746,75,80,32304,20.1,20.2,510,1.6,91,0.3,205,0.6,14,0.0,555,1.7,30617,94.8,77,0,0,1,49.1,15121,43.5,
17023,Illinois,Clark,77.3,76.0,78.6,,,,,,,,,,,,,,,,234,390,337,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,14,15,13,16,11,6,20,10,76,1810,11,510,3,,,,,,,,,,,,,,,,,,,,23,21,13,31,,,,,,,,,,,,,,,,35,33,36,629,7,6,8,100,3,2,4,32,3088:1,195,91,,,,3.0,,,,,3.0,,,,,58323,51298,65348,,,,,,,,,,,,,,,,44,,31,,,,,,,,,,,,,,,,,,,19,24,14,38,24,,,,,,,,,,,,,,,,14,18,10,30,,,,,,,,,,,,,,,,,0,1600,0,39,5147,77,74,79,355,6,3,8,76,5075,72,80,15441,22.3,20.2,70,0.5,36,0.2,59,0.4,5,0.0,237,1.5,14905,96.5,42,0,0,1,50.5,9726,59.5,
17025,Illinois,Clay,78.1,76.7,79.5,,,,,,,,,,,,,,,,186,350,297,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,15,14,17,15,7,32,5,45,1720,13,463,3,,,,,,,,,,,,,,,,,,,,16,17,10,28,,,,,,,,,,,,,,,,35,33,37,599,8,7,9,92,3,2,4,91,1099:1,155,82,,,,3.0,,,,,3.1,,,,,49377,44696,54058,,,,,,,,,,,,,,,,54,,21,,,,,,,,,,,,,,,,,,,10,17,8,32,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1400,16,30,4245,75,71,78,473,9,5,12,78,4434,74,81,13184,22.6,20.8,69,0.5,35,0.3,115,0.9,0,0.0,213,1.6,12629,95.8,128,1,0,2,50.5,8943,64.7,
17027,Illinois,Clinton,79.9,79.0,80.8,,,,,,,,,,,,,,,,406,295,265,325,,,,,,,,,,,,,,,,15,47,26,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,13,14,12,15,7,3,14,33,103,3260,9,1828,5,15,13,7,22,,,,,,,,,,,,,,,,43,16,12,22,,,,,,,,,,,,,,,,35,33,37,1407,7,5,8,252,3,2,4,67,1502:1,346,89,,,,3.4,,,3.3,3.4,3.3,,,3.2,3.4,67201,60163,74239,,,,97396,36078,158714,,,,38750,9750,67750,66925,63616,70234,35,69,29,,,,,,,,,,,,,,,,,,,19,9,5,14,10,,,,,,,,,,,,,,,,11,6,3,10,,,,,,,,,,,,,,,,,43,3600,12,38,11432,80,77,82,1061,8,6,10,77,11048,75,79,37562,21.1,18.0,1319,3.5,144,0.4,224,0.6,24,0.1,1198,3.2,34269,91.2,125,0,0,1,48.2,18412,48.8,
17029,Illinois,Coles,78.9,78.1,79.6,,,,,,,77.5,68.5,86.6,,,,78.8,78.0,79.6,612,351,322,381,,,,,,,,,,,,,,,,21,57,35,87,,,,,,,,,,,,,,,,21,6,4,9,,,,,,,,,,,,,,,,13,12,15,15,14,17,13,7,21,42,95,6850,13,3494,6,20,13,8,20,,,,,,,,,,,,,,,,42,11,8,16,,,,,,,,,,,,,,,,34,33,36,2480,8,7,10,274,3,2,4,158,633:1,461,94,,,,2.8,,2.6,,2.8,2.6,,2.3,,2.7,50467,44937,55997,,,,37176,14720,59632,30125,6452,53798,35114,27039,43189,48055,45514,50596,53,40,42,3,2,6,,,,,,,,,,,,,,,,24,9,6,14,9,,,,,,,,,,,,,,,,17,7,4,11,,,,,,,,,,,,,,,,,0,4200,0,215,12865,61,60,63,2620,13,11,15,79,16543,77,81,50621,17.9,17.5,1953,3.9,130,0.3,532,1.1,65,0.1,1380,2.7,45911,90.7,215,0,0,1,51.4,13085,24.3,
17031,Illinois,Cook,79.7,79.6,79.8,110.7,90.8,130.6,89.0,88.4,89.5,73.3,73.1,73.5,85.6,85.3,86.0,81.1,81.0,81.2,57640,336,333,339,192,145,250,138,132,145,600,592,608,224,219,229,273,269,277,2558,56,54,58,,,,38,31,45,108,102,114,42,39,45,33,30,36,2988,6,6,7,,,,5,4,5,13,12,13,5,5,5,4,4,4,11,10,12,12,11,13,10,9,10,25198,577,527760,10,88307,2,3808,25,24,25,,,,3,2,4,46,43,48,13,12,14,22,21,23,2234,6,6,6,,,,4,3,4,9,9,10,5,5,5,5,5,6,36,35,37,401160,12,12,13,45385,4,4,4,90,1116:1,56104,84,7,6,7,3.0,3.7,2.7,2.8,3.5,2.8,3.8,2.3,2.6,3.5,69375,68131,70619,44317,33747,54887,81503,80024,82982,39149,38562,39736,53942,53140,54744,84545,83765,85325,61,77,51,13,12,13,,,,1,1,1,42,40,43,8,7,8,2,1,2,2258,8,8,9,9,,,,6,5,7,6,5,6,5,4,5,12,11,12,3909,15,15,16,,,,1,1,2,44,43,46,8,8,9,5,5,6,1177,2550,502100,7,1159,1122584,57,56,57,349859,18,18,19,81,1605588,81,82,5150233,21.6,15.1,1184247,23.0,37939,0.7,407164,7.9,3792,0.1,1319283,25.6,2162156,42.0,332016,7,,,51.4,2353,0.0,
17033,Illinois,Crawford,78.4,77.2,79.6,,,,,,,,,,,,,,,,237,333,288,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,14,13,16,11,5,20,32,198,2060,11,865,4,,,,,,,,,,,,,,,,,,,,32,24,16,34,,,,,,,,,,,,,,,,34,33,36,747,7,6,8,112,3,2,4,75,1333:1,214,90,,,,2.8,,,,,2.8,,,,,50352,44658,56046,,,,,,,,,,,,,,,,44,85,25,,,,,,,,,,,,,,,,,,,13,14,7,24,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1700,14,40,5954,78,75,80,760,10,7,13,78,5945,73,82,18667,19.8,19.4,948,5.1,72,0.4,124,0.7,9,0.0,431,2.3,16899,90.5,136,1,0,1,47.5,11923,60.2,
17035,Illinois,Cumberland,80.0,78.4,81.5,,,,,,,,,,,,,,,,120,290,235,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,14,15,14,17,11,5,21,7,77,1170,11,,,,,,,,,,,,,,,,,,,,,,12,16,8,28,,,,,,,,,,,,,,,,35,33,36,464,7,6,9,87,4,2,5,37,2692:1,118,89,,,,2.7,,,,,2.7,,,,,53991,47997,59985,,,,,,,,,,,,,,,,25,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1100,5,36,3382,79,76,81,268,6,4,9,76,3275,72,80,10766,22.2,20.4,50,0.5,24,0.2,68,0.6,9,0.1,119,1.1,10397,96.6,13,0,0,1,50.2,11048,100.0,
17037,Illinois,DeKalb,79.4,78.8,80.0,,,,84.0,77.9,90.0,74.4,70.6,78.3,86.0,80.9,91.1,79.6,79.0,80.2,950,309,288,329,,,,,,,605,458,784,192,135,265,304,282,326,37,41,29,57,,,,,,,127,66,222,60,29,110,24,14,40,42,5,4,7,,,,,,,,,,,,,,,,12,10,13,14,12,15,7,4,10,80,91,10630,10,13224,13,52,17,12,22,,,,,,,,,,,,,,,,70,10,7,12,,,,,,,,,,12,6,23,9,7,12,34,33,36,5032,8,7,9,657,3,2,4,51,1943:1,1258,90,6,3,8,2.8,,2.1,2.4,3.1,2.9,,1.9,2.3,3.2,64676,60088,69264,105500,39916,171084,22310,2326,42294,23280,14333,32227,55949,41711,70187,67578,65264,69892,41,55,41,2,1,3,,,,,,,,,,,,,,,,74,15,12,20,14,,,,,,,,,,,,,,,,41,8,6,11,,,,,,,,,,,,,,,,,166,10200,16,167,21757,57,56,58,5487,15,13,17,88,33655,87,90,104897,21.4,12.9,8421,8.0,487,0.5,2840,2.7,91,0.1,12222,11.7,79526,75.8,1687,2,1,2,50.4,21353,20.3,
17039,Illinois,De Witt,75.9,74.5,77.3,,,,,,,,,,,,,,,,256,417,362,471,,,,,,,,,,,,,,,,13,95,51,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,14,13,16,19,8,36,,,1530,10,167,1,,,,,,,,,,,,,,,,,,,,14,12,7,21,,,,,,,,,,,,,,,,34,33,36,660,7,6,8,96,3,2,4,58,1738:1,205,87,,,,3.4,,,,,3.3,,,,,59521,51710,67332,,,,,,,,,,34327,3374,65280,56543,51810,61276,48,,21,,,,,,,,,,,,,,,,,,,11,14,7,26,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,1600,,128,5270,79,76,81,483,7,5,10,79,5311,76,82,15638,21.1,19.8,137,0.9,43,0.3,75,0.5,8,0.1,436,2.8,14772,94.5,51,0,0,1,50.3,8074,48.8,
17041,Illinois,Douglas,78.8,77.6,80.1,,,,,,,,,,,,,,,,244,347,302,392,,,,,,,,,,,,,,,,11,56,28,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,15,13,17,11,5,23,,,1810,9,609,3,10,17,8,31,,,,,,,,,,,,,,,,28,20,13,29,,,,,,,,,,,,,,,,35,33,36,1355,12,10,14,288,6,4,8,77,1298:1,221,97,,,,3.1,,,,,2.9,,,2.7,3.0,64283,58534,70032,26563,22473,30653,65435,28358,102512,,,,37250,10800,63700,57337,53343,61331,43,,39,,,,,,,,,,,,,,,,,,,13,13,7,23,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2300,12,35,5633,74,72,76,693,9,7,12,74,5611,71,77,19465,24.7,18.3,102,0.5,79,0.4,145,0.7,0,0.0,1423,7.3,17524,90.0,161,1,0,1,50.3,12315,61.6,
17043,Illinois,DuPage,82.5,82.3,82.7,,,,90.6,89.4,91.8,78.1,77.1,79.2,87.6,86.4,88.9,81.8,81.6,82.0,7082,215,209,220,,,,109,99,120,361,328,395,148,134,162,232,226,239,263,31,27,35,,,,27,19,39,55,37,78,24,18,33,32,27,37,297,4,4,4,,,,4,3,5,7,5,9,3,3,4,4,3,5,9,8,10,11,10,12,7,6,9,701,90,55070,6,36358,4,436,16,14,17,,,,,,,27,20,37,9,7,13,19,17,21,292,4,4,5,,,,3,2,5,6,4,9,4,3,5,5,4,5,31,29,32,43132,8,7,8,6378,3,2,3,94,1064:1,12654,94,3,3,4,3.3,3.7,2.7,2.6,3.5,3.3,4.0,2.5,2.6,3.6,96354,94089,98619,73750,39759,107741,111124,107673,114575,60072,53725,66419,67858,64927,70789,97391,96084,98698,29,41,31,1,1,2,,,,,,,11,8,16,2,1,3,1,1,1,472,10,9,11,10,,,,6,4,9,6,3,10,5,3,8,12,10,13,192,4,4,5,,,,,,,13,9,19,2,1,4,4,4,5,,527,98400,5,616,251502,73,73,74,42735,13,12,13,91,310878,90,91,922921,22.5,16.1,45847,5.0,3642,0.4,117507,12.7,505,0.1,134510,14.6,609335,66.0,30348,3,3,4,50.8,436,0.0,
17045,Illinois,Edgar,77.0,75.6,78.3,,,,,,,,,,,,,,,,283,402,351,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,15,13,16,11,7,17,9,60,1900,11,2873,15,,,,,,,,,,,,,,,,,,,,24,20,13,29,,,,,,,,,,,,,,,,35,33,37,707,7,6,8,110,3,2,4,157,636:1,,,,,,3.0,,,,,2.9,,,,,51333,45576,57090,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,20,25,15,39,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1700,0,114,5770,77,74,79,619,9,6,11,78,5897,75,82,17161,20.2,22.5,99,0.6,42,0.2,62,0.4,5,0.0,231,1.3,16571,96.6,23,0,0,1,51.0,9623,51.8,
17047,Illinois,Edwards,77.6,75.3,80.0,,,,,,,,,,,,,,,,98,414,331,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,14,13,16,8,4,14,,,640,10,533,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,33,36,246,7,6,8,49,3,2,5,63,1599:1,63,98,,,,3.4,,,,,3.4,,,,,54930,47906,61954,,,,,,,,,,20357,7247,33467,51326,47744,54908,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,700,24,72,2224,80,78,83,99,4,1,6,78,2174,75,81,6395,22.5,21.9,34,0.5,31,0.5,25,0.4,0,0.0,89,1.4,6163,96.4,51,1,0,2,51.1,6721,100.0,
17049,Illinois,Effingham,78.2,77.3,79.1,,,,,,,,,,,,,,,,412,330,297,364,,,,,,,,,,,,,,,,19,59,35,92,,,,,,,,,,,,,,,,28,9,6,13,,,,,,,,,,,,,,,,12,10,13,14,12,15,13,7,21,9,32,3130,9,1635,5,18,18,10,28,,,,,,,,,,,,,,,,31,13,9,18,,,,,,,,,,,,,,,,34,32,36,1411,7,6,8,235,3,2,4,176,567:1,370,92,,,,3.3,,,,,3.0,,,,,58943,53934,63952,80500,71180,89820,87900,38384,137416,41116,28298,53934,36793,26334,47252,57441,53895,60987,35,61,49,5,3,9,,,,,,,,,,,,,,,,30,19,12,27,18,,,,,,,,,,,,,,,,18,11,6,17,,,,,,,,,,,,,,,,,68,3500,19,179,10462,75,73,78,875,7,5,8,81,11268,79,83,34008,23.9,17.9,197,0.6,85,0.2,229,0.7,9,0.0,782,2.3,32500,95.6,345,1,1,2,50.1,20442,59.7,
17051,Illinois,Fayette,79.1,77.9,80.3,,,,,,,,,,,,,,,,301,371,327,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,16,15,18,10,5,20,29,159,2850,13,3110,14,,,,,,,,,,,,,,,,,,,,35,23,16,32,,,,,,,,,,,,,,,,36,34,37,1091,10,8,11,158,3,2,4,66,1524:1,186,86,,,,2.9,,,,,2.8,,,,,48913,43101,54725,,,,59375,10594,108156,,,,,,,46306,43096,49516,56,,43,,,,,,,,,,,,,,,,,,,21,18,11,27,19,,,,,,,,,,,,,,,,11,10,5,18,,,,,,,,,,,,,,,,,46,2100,22,79,6228,80,78,83,742,10,8,12,72,5578,70,75,21336,20.8,19.4,946,4.4,66,0.3,85,0.4,5,0.0,392,1.8,19642,92.1,142,1,0,1,47.3,14831,67.0,
17053,Illinois,Ford,76.6,75.2,77.9,,,,,,,,,,,,,,,,205,411,352,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,14,15,13,17,6,3,12,6,54,1650,12,918,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,34,37,593,8,6,9,104,3,2,4,116,864:1,218,89,,,,3.2,,,,,3.2,,,,,55369,49690,61048,,,,,,,,,,,,,,,,45,31,27,,,,,,,,,,,,,,,,,,,12,18,9,32,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1400,4,24,4167,72,69,75,563,10,7,13,79,4582,77,82,12961,22.6,19.3,121,0.9,48,0.4,72,0.6,9,0.1,481,3.7,12073,93.1,42,0,0,1,50.6,5883,41.8,
17055,Illinois,Franklin,75.8,74.9,76.6,,,,,,,,,,,,,,,,736,487,449,524,,,,,,,,,,,,,,,,17,49,29,79,,,,,,,,,,,,,,,,21,6,4,10,,,,,,,,,,,,,,,,14,13,16,16,15,18,15,8,24,29,89,5810,15,1720,4,30,26,17,37,,,,,,,,,,,,,,,,66,24,19,31,,,,,,,,,,,,,,,,36,34,38,1809,8,7,10,257,3,2,4,83,1202:1,431,84,15,9,21,2.9,,,,,2.6,,,,,43695,39902,47488,60726,6810,114642,,,,,,,30625,18836,42414,43030,41033,45027,55,65,32,,,,,,,,,,,,,,,,,,,40,21,15,29,21,,,,,,,,,,,,,,,,25,13,8,19,,,,,,,,,,,,,,,,,67,4000,17,144,12050,74,73,76,1638,11,9,13,73,11822,71,74,38469,22.0,20.9,216,0.6,154,0.4,155,0.4,7,0.0,663,1.7,36816,95.7,36,0,0,0,50.8,19219,48.6,
17057,Illinois,Fulton,76.3,75.4,77.2,,,,,,,,,,,,,,,,599,437,400,474,,,,,,,,,,,,,,,,15,54,30,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,15,14,17,8,3,16,56,186,4420,13,2412,7,17,16,9,26,,,,,,,,,,,,,,,,41,17,12,22,,,,,,,,,,,,,,,,36,34,38,1518,8,7,9,222,3,2,4,61,1635:1,327,89,9,6,13,2.8,,,,,2.8,,,,,50461,45747,55175,,,,,,,,,,38929,16479,61379,52088,49844,54332,51,70,37,,,,,,,,,,,,,,,,,,,33,15,10,22,19,,,,,,,,,,,,,,,,21,12,7,18,,,,,,,,,,,,,,,,,18,3300,5,94,10913,78,77,80,1116,8,7,10,78,10844,76,80,34340,19.4,21.2,1326,3.9,239,0.7,107,0.3,7,0.0,1075,3.1,31421,91.5,158,0,0,1,47.9,22251,60.0,
17059,Illinois,Gallatin,73.0,70.3,75.7,,,,,,,,,,,,,,,,113,549,439,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,16,17,15,18,9,4,18,7,162,770,15,1636,29,,,,,,,,,,,,,,,,,,,,10,28,13,51,,,,,,,,,,,,,,,,36,35,37,205,7,6,9,32,3,2,4,62,1609:1,,,,,,2.5,,,,,2.7,,,,,46515,39993,53037,,,,,,,,,,,,,,,,62,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,500,,13,1767,77,73,81,152,7,3,11,66,1515,61,72,4828,19.9,24.4,33,0.7,22,0.5,12,0.2,0,0.0,77,1.6,4602,95.3,17,0,0,2,51.0,5589,100.0,
17061,Illinois,Greene,76.9,75.3,78.5,,,,,,,,,,,,,,,,213,426,366,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,15,14,17,8,4,18,6,54,1540,12,882,6,11,28,14,50,,,,,,,,,,,,,,,,24,26,17,39,,,,,,,,,,,,,,,,35,34,37,658,9,7,10,88,3,2,4,85,1179:1,,,,,,3.0,,,,,2.9,,,,,52116,46329,57903,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1300,9,59,3838,78,75,80,269,6,4,8,73,3626,70,77,12969,21.4,20.0,166,1.3,41,0.3,32,0.2,2,0.0,168,1.3,12467,96.1,11,0,0,1,49.4,9838,70.8,
17063,Illinois,Grundy,78.2,77.4,79.0,,,,,,,,,,88.2,78.5,97.9,77.9,77.1,78.8,592,346,318,375,,,,,,,,,,214,125,343,355,325,385,17,33,19,53,,,,,,,,,,,,,,,,20,5,3,7,,,,,,,,,,,,,,,,11,10,12,13,12,14,10,5,16,11,26,4070,8,2479,5,32,21,14,30,,,,,,,,,,,,,,,,46,13,10,17,,,,,,,,,,,,,,,,33,31,35,1709,6,5,6,316,2,2,3,90,1110:1,1012,94,,,,3.1,,,2.7,3.1,3.0,,,2.7,3.1,83135,75651,90619,,,,123480,64071,182889,60795,34213,87377,74046,43808,104284,77592,74324,80860,25,42,34,,,,,,,,,,,,,,,,,,,37,14,10,20,15,,,,,,,,,,,,,,,,17,7,4,11,,,,,,,,,,,,,,,,,70,6200,11,200,14022,71,69,73,1944,10,8,12,86,16826,84,87,51054,25.0,14.6,816,1.6,184,0.4,419,0.8,46,0.1,5372,10.5,43817,85.8,356,1,0,1,50.2,12203,24.4,
17065,Illinois,Hamilton,78.7,77.0,80.3,,,,,,,,,,,,,,,,115,340,273,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,14,13,16,9,4,15,,,840,10,366,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,32,35,324,7,6,8,53,3,2,4,123,812:1,78,98,,,,3.2,,,,,3.2,,,,,51031,44305,57757,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,900,,0,2721,80,76,84,187,6,2,9,73,2488,69,77,8116,21.8,22.4,52,0.6,34,0.4,30,0.4,1,0.0,153,1.9,7786,95.9,25,0,,,51.0,5759,68.1,
17067,Illinois,Hancock,79.3,77.9,80.7,,,,,,,,,,,,,,,,241,342,295,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,14,13,16,9,5,14,,,1800,10,2707,14,,,,,,,,,,,,,,,,,,,,22,17,11,26,,,,,,,,,,,,,,,,35,33,37,696,7,6,8,116,3,2,4,56,1771:1,235,84,,,,3.3,,,,,3.0,,,,,53724,48506,58942,,,,73750,2206,145294,,,,,,,52799,50461,55137,46,,37,,,,,,,,,,,,,,,,,,,16,19,11,32,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1800,10,36,6030,81,80,83,396,6,4,7,73,5388,70,76,17708,20.9,23.5,108,0.6,63,0.4,67,0.4,16,0.1,278,1.6,17010,96.1,42,0,0,1,50.5,13559,71.0,
17069,Illinois,Hardin,72.4,68.8,76.0,,,,,,,,,,,,,,,,99,574,453,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,16,15,18,11,4,21,,,620,15,206,5,,,,,,,,,,,,,,,,,,,,10,35,17,65,,,,,,,,,,,,,,,,36,34,38,200,9,7,11,25,3,2,5,52,1911:1,,,,,,2.6,,,,,2.9,,,,,44573,38844,50302,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,400,,0,1117,82,78,86,42,3,0,7,73,990,70,76,3821,17.5,26.7,16,0.4,27,0.7,19,0.5,5,0.1,93,2.4,3611,94.5,5,0,0,1,49.4,4320,100.0,
17071,Illinois,Henderson,77.8,75.3,80.2,,,,,,,,,,,,,,,,116,428,340,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,15,13,16,13,7,22,,,660,10,33,0,,,,,,,,,,,,,,,,,,,,12,25,13,44,,,,,,,,,,,,,,,,34,33,36,306,8,7,9,49,4,3,5,30,3323:1,61,83,,,,2.6,,,,,2.4,,,,,55535,51236,59834,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,500,28,3,2447,82,80,85,94,3,1,6,81,2407,77,85,6646,18.3,25.4,34,0.5,22,0.3,32,0.5,5,0.1,123,1.9,6352,95.6,6,0,0,1,51.4,7306,99.7,
