,,,Life expectancy,,,,,,,,,,,,,,,,,,Premature age-adjusted mortality,,,,,,,,,,,,,,,,,,,Child mortality,,,,,,,,,,,,,,,,,,,Infant mortality,,,,,,,,,,,,,,,,,,,Frequent physical distress,,,Frequent mental distress,,,Diabetes prevalence,,,HIV prevalence,,Food insecurity,,Limited access to healthy foods,,Drug overdose deaths,,,,,,,,,,,,,,,,,,,Motor vehicle crash deaths,,,,,,,,,,,,,,,,,,,Insufficient sleep,,,Uninsured adults,,,,Uninsured children,,,,Other primary care providers,,High school graduation,,Disconnected youth,,,Reading scores,,,,,Math scores,,,,,Median household income,,,,,,,,,,,,,,,,,,Children eligible for free or reduced price lunch,Residential segregation - Black/White,Residential segregation - non-White/White,Homicides,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,Firearm fatalities,,,,,,,,,,,,,,,,,,,Juvenile arrests,,,,Traffic volume,Homeownership,,,,Severe housing cost burden,,,,Broadband access,,,,Population,% below 18 years of age,% 65 and older,% Non-Hispanic Black,,% American Indian & Alaska Native,,% Asian,,% Native Hawaiian/Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% not proficient in English,,,,% Females,% Rural,,
51017,Virginia,Bath,76.5,73.5,79.4,,,,,,,,,,,,,,,,82,407,311,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,17,17,15,18,8,4,14,,,450,10,436,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,39,42,349,14,12,17,45,7,4,9,72,1382:1,,,,,,2.9,,,,,,,,,,54385,47269,61501,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,1-4,300,,12,1357,75,66,84,110,6,0,13,69,1236,63,74,4147,15.1,28.0,188,4.5,9,0.2,20,0.5,0,0.0,91,2.2,3778,91.1,38,1,0,3,49.4,4731,100.0,
51019,Virginia,Bedford,79.0,78.4,79.7,,,,,,,78.0,75.4,80.6,98.9,71.8,126.1,78.9,78.2,79.5,1094,331,310,353,,,,,,,433,347,533,,,,332,309,355,30,48,32,69,,,,,,,,,,,,,,,,29,6,4,9,,,,,,,,,,,,,,,,11,10,13,14,12,15,15,12,19,65,96,6880,9,1155,2,33,14,10,20,,,,,,,,,,,,,,,,78,14,11,18,,,,,,,,,,,,,,,,36,34,38,5588,12,10,14,839,5,4,7,41,2469:1,803,89,,,,3.1,,2.4,3.0,3.2,,,,,,66591,61184,71998,73000,14790,131210,52353,18036,86670,48000,37613,58387,72917,45632,100202,65653,62111,69195,38,29,28,2,1,4,,,,,,,,,,,,,,,,80,20,15,25,20,,,,,,,,,,,,,,,,63,16,12,21,,,,,,,,,,,,,,,,10,163,7700,22,54,25712,82,81,83,2160,7,6,8,76,23846,74,78,78997,19.7,21.8,5587,7.1,277,0.4,975,1.2,22,0.0,1870,2.4,69180,87.6,265,0,0,1,50.8,53864,78.4,
51021,Virginia,Bland,77.5,75.7,79.4,,,,,,,,,,,,,,,,115,418,337,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,14,13,15,14,8,25,9,160,620,10,580,9,,,,,,,,,,,,,,,,,,,,10,22,11,41,,,,,,,,,,,,,,,,39,37,40,342,10,9,12,52,5,4,7,223,449:1,62,93,,,,3.2,,,,,,,,,,49023,42180,55866,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,1-4,500,,34,1927,81,77,86,177,8,3,12,71,1675,63,78,6280,15.0,23.6,248,3.9,11,0.2,36,0.6,1,0.0,62,1.0,5867,93.4,0,0,0,1,45.2,6824,100.0,
51023,Virginia,Botetourt,79.3,78.4,80.3,,,,,,,,,,,,,,,,432,299,268,331,,,,,,,543,344,815,,,,292,260,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,13,12,15,6,4,10,50,172,2670,8,2793,8,20,20,12,31,,,,,,,,,,,,,,,,27,12,8,17,,,,,,,,,,,,,,,,36,34,38,1788,9,8,11,300,5,3,6,51,1966:1,382,95,,,,3.3,,,2.8,3.3,,,,,,74178,66992,81364,,,,40729,26974,54484,56563,40476,72650,,,,71775,68700,74850,27,28,22,,,,,,,,,,,,,,,,,,,29,14,9,21,17,,,,,,,,,,,,,,,,28,17,11,24,,,,,,,,,,,,,,,,5,94,3200,31,110,11447,86,85,88,1082,8,6,10,80,10635,78,82,33419,18.9,23.3,1056,3.2,105,0.3,262,0.8,9,0.0,586,1.8,30964,92.7,146,0,0,1,50.3,21247,64.1,
51025,Virginia,Brunswick,74.9,73.3,76.4,,,,,,,73.9,71.7,76.0,,,,75.4,73.1,77.8,351,536,476,596,,,,,,,585,498,672,,,,502,413,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,17,16,15,17,15,8,22,58,399,2650,16,689,4,13,27,14,45,,,,,,,,,,,,,,,,34,29,20,41,,,,,,,34,22,52,,,,25,13,44,43,42,45,1210,15,13,17,157,6,4,7,18,5410:1,129,88,,,,2.4,,2.3,,2.8,,,,,,43835,38446,49224,,,,,,,34317,30306,38328,29893,7329,52457,60616,55561,65671,96,25,25,,,,,,,,,,,,,,,,,,,13,15,8,26,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,1300,36,30,4268,71,68,74,781,14,10,18,67,4019,62,71,16231,16.4,21.8,8820,54.3,57,0.4,151,0.9,10,0.1,398,2.5,6607,40.7,61,0,0,1,46.4,13164,75.5,
51027,Virginia,Buchanan,74.0,72.8,75.3,,,,,,,,,,,,,,,,503,556,503,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,16,20,19,17,21,11,7,17,13,70,4080,18,,,22,35,22,52,,,,,,,,,,,,,,,,37,24,17,33,,,,,,,,,,,,,,,,42,40,44,1801,15,13,17,224,6,4,8,110,913:1,223,89,,,,3.1,,,,,,,,,,36881,31996,41766,,,,,,,,,,,,,,,,80,68,46,,,,,,,,,,,,,,,,,,,25,19,12,29,23,,,,,,,,,,,,,,,,24,22,14,33,,,,,,,,,,,,,,,,16,49,1800,36,13,6625,77,76,79,1048,13,10,16,65,5546,61,69,21004,17.3,23.1,682,3.2,32,0.2,93,0.4,3,0.0,187,0.9,19869,94.6,29,0,0,1,49.4,24098,100.0,
51029,Virginia,Buckingham,78.8,77.2,80.5,,,,,,,75.7,72.2,79.1,,,,80.3,78.7,82.0,263,384,335,433,,,,,,,482,387,593,,,,337,283,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,16,16,15,17,13,8,18,60,403,2260,13,764,4,,,,,,,,,,,,,,,,,,,,36,30,21,42,,,,,,,38,22,62,,,,27,17,42,42,41,43,1412,16,14,19,217,7,5,9,41,2450:1,128,93,,,,2.6,,2.3,,2.8,,,,,,47202,40963,53441,,,,,,,42532,29578,55486,,,,53581,47614,59548,71,19,16,,,,,,,,,,,,,,,,,,,12,12,6,21,14,,,,,,,,,,,,,,,,10,12,6,22,,,,,,,,,,,,,,,,10,34,1400,31,0,4381,75,73,78,746,14,10,17,64,3723,60,68,17148,17.7,20.2,5733,33.4,72,0.4,74,0.4,6,0.0,415,2.4,10519,61.3,36,0,0,1,45.1,17146,100.0,
51031,Virginia,Campbell,79.1,78.4,79.8,,,,,,,78.7,76.7,80.7,,,,78.9,78.1,79.7,770,354,328,381,,,,,,,414,342,487,,,,353,323,382,19,44,27,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,15,13,16,15,12,20,62,130,5800,11,2171,4,22,13,8,20,,,,,,,,,,,,,,,,67,17,13,22,,,,,,,21,11,36,,,,17,12,22,38,36,39,4540,14,12,16,607,5,4,7,18,5489:1,625,90,7,3,12,3.1,,2.6,2.8,3.3,,,,,,48984,44008,53960,,,,22552,12339,32765,44082,33197,54967,34886,17353,52419,51540,48026,55054,46,26,22,5,3,8,,,,,,,,,,,,,,,,47,16,11,21,17,,,,,,,,,,,,,,,,42,15,11,21,,,,,,,,,,,,,,,,1-4,41,5100,,74,17242,75,72,77,2135,10,8,11,73,16901,71,75,54885,19.4,20.3,8030,14.6,209,0.4,592,1.1,35,0.1,1566,2.9,43412,79.1,434,1,0,1,51.4,33516,61.1,
51033,Virginia,Caroline,77.5,76.5,78.6,,,,,,,77.2,75.2,79.1,,,,77.3,76.0,78.6,476,417,378,455,,,,,,,454,378,530,,,,417,369,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,14,13,15,14,8,22,56,219,2530,8,356,1,23,25,16,38,,,,,,,,,,,,,,,,43,20,15,27,,,,,,,23,13,39,,,,21,14,30,40,39,41,2461,13,11,16,425,6,4,8,13,7681:1,302,79,,,,3.3,,3.1,3.1,3.5,,,,,,64647,58225,71069,,,,,,,53887,47132,60642,,,,71065,64406,77724,52,15,12,5,2,9,,,,,,,,,,,,,,,,26,17,11,25,17,,,,,,,,,,,,,,,,27,18,12,26,,,,,,,,,,,,,,,,34,46,3000,27,47,8669,79,76,82,939,9,6,12,74,8052,71,77,30725,22.8,16.9,8168,26.6,251,0.8,347,1.1,37,0.1,1611,5.2,19429,63.2,187,1,0,1,50.5,22380,78.4,
51035,Virginia,Carroll,78.6,77.6,79.6,,,,,,,,,,,,,,,,463,364,327,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,16,16,15,18,15,10,20,19,73,3520,12,528,2,15,17,9,28,,,,,,,,,,,,,,,,32,15,11,22,,,,,,,,,,,,,,,,41,39,42,2597,15,13,18,350,6,4,8,77,1295:1,282,87,,,,3.3,,,3.2,3.3,,,,,,45698,39708,51688,,,,,,,,,,,,,,,,59,,41,,,,,,,,,,,,,,,,,,,36,25,17,35,24,,,,,,,,,,,,,,,,23,15,10,23,,,,,,,,,,,,,,,,41,46,2600,33,51,9674,78,75,81,1077,9,7,12,68,8388,64,72,29791,17.8,25.4,243,0.8,98,0.3,68,0.2,15,0.1,1147,3.9,28016,94.0,281,1,0,2,50.4,29184,97.1,
51036,Virginia,Charles City,75.3,72.5,78.1,,,,,,,76.9,73.3,80.5,,,,74.1,69.8,78.3,150,480,390,571,,,,,,,415,304,554,,,,521,385,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,16,15,17,17,6,31,11,177,790,11,40,1,,,,,,,,,,,,,,,,,,,,16,33,19,53,,,,,,,,,,,,,,,,44,43,45,707,17,15,19,93,9,6,11,43,2321:1,,,,,,2.9,,,,,,,,,,56465,49283,63647,63125,39955,86295,,,,52773,48542,57004,68333,47208,89458,67604,55104,80104,62,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,6,500,,0,2430,84,81,87,390,14,11,18,61,1780,59,64,6963,14.7,25.5,3078,44.2,468,6.7,44,0.6,5,0.1,126,1.8,3038,43.6,17,0,0,1,51.5,7256,100.0,
51037,Virginia,Charlotte,74.8,72.9,76.6,,,,,,,72.9,69.3,76.5,,,,75.4,73.2,77.6,228,483,415,552,,,,,,,553,423,710,,,,459,378,539,12,118,61,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,17,17,16,18,16,10,23,17,167,1960,16,1892,15,,,,,,,,,,,,,,,,,,,,25,29,19,44,,,,,,,41,20,75,,,,26,15,43,42,41,43,1177,18,15,20,183,7,5,9,51,1980:1,161,88,,,,3.2,,2.8,,3.5,,,,,,43001,36828,49174,,,,65179,41072,89286,30385,22676,38094,,,,46458,38045,54871,57,17,17,,,,,,,,,,,,,,,,,,,12,23,11,43,20,,,,,,,,,,,,,,,,13,22,11,37,,,,,,,,,,,,,,,,9,28,1100,34,7,3322,71,67,75,413,10,6,13,60,2783,54,65,11880,20.9,22.6,3247,27.3,48,0.4,34,0.3,1,0.0,275,2.3,8118,68.3,9,0,0,1,50.4,12586,100.0,
51041,Virginia,Chesterfield,79.2,78.9,79.5,,,,88.5,85.9,91.2,77.5,76.8,78.2,84.7,82.5,87.0,79.1,78.8,79.5,3766,306,296,316,,,,85,61,116,349,326,372,148,117,179,314,302,327,145,44,37,51,,,,,,,52,37,69,64,42,92,37,28,46,160,6,5,7,,,,,,,7,5,9,8,6,11,5,4,6,10,9,11,12,11,13,11,9,13,657,226,24710,7,22840,7,255,24,21,27,,,,,,,17,12,23,13,6,22,30,26,34,235,10,9,11,,,,,,,9,7,12,7,4,12,11,9,12,36,35,38,24775,12,11,13,4180,5,4,6,70,1428:1,4900,88,6,4,8,3.3,3.6,2.9,3.0,3.5,,,,,,81641,77771,85511,63600,43111,84089,96484,78083,114885,71726,68169,75283,58605,49311,67899,88765,86994,90536,36,36,31,5,5,6,,,,,,,15,12,19,,,,2,2,3,245,14,12,15,14,,,,,,,8,6,11,,,,17,15,19,216,13,11,14,,,,,,,19,15,24,,,,12,10,14,790,1101,39300,48,313,94698,76,75,77,12036,10,9,11,90,112621,90,91,352802,23.5,15.4,83108,23.6,2086,0.6,12959,3.7,457,0.1,33382,9.5,213881,60.6,8207,3,2,3,51.8,18749,5.9,
51043,Virginia,Clarke,79.0,77.4,80.5,,,,,,,,,,,,,,,,182,306,257,355,,,,,,,,,,,,,,,,10,86,41,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,13,14,12,15,9,5,15,12,95,1190,8,40,0,,,,,,,,,,,,,,,,,,,,16,16,9,26,,,,,,,,,,,,,,,,35,33,37,1022,12,10,14,205,7,5,9,27,3655:1,156,98,,,,3.0,,,,,,,,,,85567,73434,97700,,,,,,,,,,110560,58936,162184,83517,69532,97502,22,12,9,,,,,,,,,,,,,,,,,,,19,23,13,38,26,,,,,,,,,,,,,,,,12,17,9,29,,,,,,,,,,,,,,,,1-4,12,1500,,46,4209,75,71,79,754,14,10,18,79,4416,74,84,14619,19.5,21.8,644,4.4,105,0.7,210,1.4,11,0.1,932,6.4,12468,85.3,115,1,0,2,50.5,9757,69.5,
51045,Virginia,Craig,79.6,76.8,82.5,,,,,,,,,,,,,,,,85,362,280,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,13,14,13,15,8,4,14,,,520,10,222,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,36,40,307,10,8,12,46,5,3,7,19,5131:1,68,83,,,,3.0,,,,,,,,,,53319,45825,60813,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,500,32,0,1756,76,69,84,145,7,0,13,73,1688,67,80,5131,17.5,24.1,18,0.4,21,0.4,8,0.2,0,0.0,81,1.6,4968,96.8,2,0,0,2,50.2,5190,100.0,
51047,Virginia,Culpeper,77.9,77.1,78.6,,,,,,,75.0,72.9,77.2,100.4,59.4,141.5,77.9,77.0,78.8,650,359,331,388,,,,,,,492,405,579,,,,357,324,390,19,37,22,58,,,,,,,,,,,,,,,,21,5,3,7,,,,,,,,,,,,,,,,12,11,13,14,13,15,13,9,18,112,262,3930,8,661,1,52,33,25,44,,,,,,,,,,,,,,,,47,13,10,18,,,,,,,,,,,,,,,,39,37,40,4485,15,13,17,867,7,5,8,91,1096:1,664,89,9,4,14,2.9,,2.6,2.7,3.1,,,,,,79739,74009,85469,,,,,,,61964,42370,81558,57174,35942,78406,82691,75956,89426,47,30,32,3,2,6,,,,,,,,,,,,,,,,47,18,13,24,18,,,,,,,,,,,,,,,,33,13,9,18,,,,,,,,,,,,,,,,30,193,5900,38,131,12412,73,70,75,1926,12,9,14,83,14253,81,86,52605,24.7,16.0,7315,13.9,413,0.8,892,1.7,87,0.2,6098,11.6,36701,69.8,1391,3,2,4,50.1,28911,61.9,
51049,Virginia,Cumberland,79.3,77.2,81.5,,,,,,,77.3,73.3,81.2,,,,80.4,77.8,83.0,151,386,318,453,,,,,,,523,380,702,,,,325,255,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,16,15,17,18,11,27,24,282,1330,14,2404,24,,,,,,,,,,,,,,,,,,,,17,25,14,40,,,,,,,,,,,,,,,,41,39,42,830,15,12,17,114,6,4,8,,,103,93,,,,3.2,,3.0,,3.6,,,,,,52005,47133,56877,,,,47188,25704,68672,38509,27971,49047,,,,54189,46039,62339,76,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18,900,26,14,2936,74,68,80,505,13,8,18,61,2407,53,68,9932,18.9,23.1,2989,30.1,75,0.8,46,0.5,2,0.0,320,3.2,6307,63.5,29,0,0,1,51.6,9650,96.0,
51051,Virginia,Dickenson,73.7,72.2,75.3,,,,,,,,,,,,,,,,337,574,508,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,16,19,19,17,20,9,6,13,6,48,2570,17,,,16,37,21,60,,,,,,,,,,,,,,,,25,24,15,35,,,,,,,,,,,,,,,,41,39,42,1105,14,12,16,170,6,4,8,91,1101:1,162,93,,,,3.3,,,,,,,,,,37161,31984,42338,,,,,,,,,,13750,13001,14499,30080,26529,33631,77,,49,,,,,,,,,,,,,,,,,,,23,30,19,47,31,,,,,,,,,,,,,,,,19,26,16,40,,,,,,,,,,,,,,,,9,45,1400,39,0,4374,76,73,79,849,16,12,20,62,3599,57,68,14318,19.6,23.0,68,0.5,36,0.3,32,0.2,0,0.0,151,1.1,13938,97.3,0,0,0,1,49.1,15903,100.0,
51053,Virginia,Dinwiddie,77.4,76.3,78.6,,,,,,,78.8,76.7,80.9,,,,76.4,74.9,77.9,420,387,348,427,,,,,,,353,289,418,,,,418,366,471,15,66,37,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,15,14,16,15,9,21,38,155,3130,11,2131,8,15,18,10,29,,,,,,,,,,,,,,,,29,15,10,21,,,,,,,,,,,,,,,,41,39,42,2273,13,11,15,327,6,4,7,4,28544:1,349,82,,,,3.2,,3.1,,3.3,,,,,,58474,51158,65790,,,,,,,49596,44060,55132,60386,21596,99176,67488,60987,73989,54,22,22,7,4,12,,,,,,,,,,,,,,,,26,19,12,28,18,,,,,,,,,,,,,,,,23,16,10,24,,,,,,,,,,,,,,,,19,56,2700,28,90,8027,77,74,80,958,10,7,12,75,7749,71,78,28544,19.9,17.9,9017,31.6,122,0.4,240,0.8,18,0.1,1077,3.8,17701,62.0,194,1,0,1,51.0,19939,71.2,
51057,Virginia,Essex,75.9,73.7,78.0,,,,,,,74.8,71.5,78.1,,,,75.5,72.4,78.7,185,434,364,505,,,,,,,491,377,628,,,,423,327,518,13,155,83,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,15,14,17,13,8,21,17,179,1280,12,1121,10,,,,,,,,,,,,,,,,,,,,18,23,14,37,,,,,,,,,,,,,,,,43,42,44,886,14,12,16,121,6,4,7,46,2191:1,118,93,,,,3.3,,3.3,,3.4,,,,,,53538,46139,60937,,,,,,,35897,29704,42090,,,,58520,53990,63050,82,19,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,17,900,,82,3056,67,62,72,634,15,10,19,61,2796,56,67,10953,18.4,23.7,4048,37.0,104,0.9,127,1.2,22,0.2,427,3.9,6009,54.9,76,1,0,2,53.1,8617,77.3,
51059,Virginia,Fairfax,85.6,85.4,85.8,84.4,79.0,89.9,90.3,89.4,91.1,84.1,83.2,85.1,92.0,90.4,93.5,84.7,84.4,84.9,6367,165,161,169,,,,120,112,128,233,217,249,133,122,143,175,169,181,354,33,29,36,,,,35,27,43,43,32,56,41,33,50,25,20,29,390,4,3,4,,,,4,3,5,6,4,7,4,3,5,3,3,4,8,7,9,10,9,11,7,6,8,2376,248,61710,5,19230,2,315,9,8,10,,,,3,2,5,12,9,16,5,3,7,12,11,14,348,4,4,5,,,,3,2,4,6,4,8,6,5,8,4,4,5,37,36,39,75885,11,10,11,12998,5,4,5,94,1059:1,14611,86,4,3,5,3.2,3.5,2.9,2.6,3.5,,,,,,127898,124302,131494,83864,33833,133895,120492,115447,125537,91014,86521,95507,82362,78815,85909,143198,141211,145185,30,40,25,1,1,2,,,,1,1,2,4,3,5,3,2,4,1,1,1,491,8,8,9,9,,,,7,5,9,6,4,8,3,2,5,11,10,12,252,4,4,5,,,,2,1,3,4,3,7,3,2,4,6,5,7,525,1188,122300,14,1067,269528,68,67,69,47924,12,12,13,94,372354,94,94,1147532,23.3,14.0,114038,9.9,6108,0.5,231085,20.1,992,0.1,189515,16.5,574332,50.0,71998,7,6,7,50.4,15079,1.4,
51061,Virginia,Fauquier,80.1,79.3,80.8,,,,,,,76.4,73.5,79.3,84.3,80.7,87.9,79.9,79.1,80.7,806,308,285,330,,,,,,,520,415,626,,,,305,280,329,25,38,25,56,,,,,,,,,,,,,,,,21,4,2,6,,,,,,,,,,,,,,,,10,9,11,12,11,14,10,7,14,93,157,4300,6,741,1,51,24,18,32,,,,,,,,,,,,,,,,72,15,12,19,,,,,,,,,,,,,,,,37,35,38,5055,12,10,13,998,6,4,7,55,1826:1,978,94,,,,3.2,,2.7,2.8,3.4,,,,,,103827,97698,109956,146500,93198,199802,124732,71929,177535,86797,71259,102335,76739,54564,98914,105489,101131,109847,27,17,15,2,1,4,,,,,,,,,,,,,,,,49,14,11,19,14,,,,,,,,,,,,,,,,33,9,7,13,,,,,,,,,,,,,,,,43,79,7900,15,180,19229,78,77,80,2452,10,9,12,88,21678,87,90,71222,23.1,16.9,5276,7.4,372,0.5,1230,1.7,65,0.1,6522,9.2,56273,79.0,967,1,1,2,50.6,37489,57.5,
51063,Virginia,Floyd,78.8,77.1,80.4,,,,,,,,,,,,,,,,211,331,281,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,15,14,17,10,6,15,15,110,1450,9,1575,10,,,,,,,,,,,,,,,,,,,,19,17,10,27,,,,,,,,,,,,,,,,39,37,41,1436,16,13,18,241,7,5,10,57,1750:1,187,93,,,,2.9,,,,,,,,,,52277,45391,59163,,,,,,,,,,,,,,,,49,5,6,,,,,,,,,,,,,,,,,,,17,20,11,32,22,,,,,,,,,,,,,,,,10,13,6,23,,,,,,,,,,,,,,,,13,22,1500,23,0,5267,81,78,84,497,8,5,11,74,4777,69,78,15749,19.3,23.5,295,1.9,35,0.2,84,0.5,4,0.0,474,3.0,14643,93.0,31,0,0,1,49.6,15279,100.0,
51065,Virginia,Fluvanna,80.1,78.9,81.3,,,,,,,75.3,72.9,77.8,,,,81.2,79.9,82.5,330,311,275,347,,,,,,,511,401,641,,,,275,237,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,13,11,14,19,12,28,37,160,1740,7,675,3,11,14,7,24,,,,,,,,,,,,,,,,39,21,15,29,,,,,,,38,19,67,,,,18,12,27,35,34,37,1853,12,11,14,319,6,4,8,22,4545:1,293,94,,,,3.4,,2.8,,3.5,,,,,,75089,67305,82873,,,,,,,56701,37344,76058,45190,23686,66694,78909,74260,83558,35,19,14,,,,,,,,,,,,,,,,,,,16,12,6,19,12,,,,,,,,,,,,,,,,14,11,6,18,,,,,,,,,,,,,,,,1-4,23,2600,,6,8432,85,82,88,938,10,7,13,86,8509,83,88,27270,19.8,20.5,4074,14.9,114,0.4,257,0.9,23,0.1,1048,3.8,21159,77.6,101,0,0,1,54.2,16163,62.9,
51067,Virginia,Franklin,78.4,77.6,79.3,,,,,,,75.5,72.6,78.4,,,,78.4,77.5,79.3,858,367,339,394,,,,,,,506,395,638,,,,364,335,394,22,51,32,77,,,,,,,,,,,,,,,,21,6,4,9,,,,,,,,,,,,,,,,13,12,15,15,14,17,16,11,22,71,146,6340,11,3643,6,37,22,15,30,,,,,,,,,,,,,,,,66,17,13,21,,,,,,,,,,,,,,,,38,37,40,4312,14,12,16,712,6,4,8,39,2547:1,514,87,,,,3.2,,2.8,2.9,3.3,,,,,,61878,56236,67520,132955,88954,176956,,,,37078,24171,49985,35247,2726,67768,58863,54611,63115,55,35,30,6,4,9,,,,,,,,,,,,,,,,44,16,11,22,16,,,,,,,,,,,,,,,,39,14,10,19,,,,,,,,,,,,,,,,27,242,5200,52,47,18798,82,81,82,2490,11,9,13,73,16895,71,76,56042,18.7,24.2,4333,7.7,262,0.5,263,0.5,31,0.1,1613,2.9,48875,87.2,214,0,0,1,50.8,50111,89.2,
51069,Virginia,Frederick,80.1,79.5,80.7,,,,,,,79.4,75.6,83.1,88.9,79.6,98.3,79.9,79.2,80.5,980,306,286,326,,,,,,,333,237,455,207,136,301,316,294,338,32,40,27,56,,,,,,,,,,,,,,,,35,5,4,7,,,,,,,,,,,,,,,,11,10,12,13,12,15,12,9,15,103,139,5920,7,2841,4,52,20,15,26,,,,,,,,,,,,,,,,67,11,9,14,,,,,,,,,,,,,,,,36,34,38,6429,12,11,14,1242,6,4,8,27,3721:1,,,4,1,7,3.1,,2.7,2.7,3.2,,,,,,83672,76783,90561,38304,10787,65821,127813,40963,214663,80890,67981,93799,60396,43754,77038,80133,76401,83865,33,33,26,,,,,,,,,,,,,,,,,,,87,20,16,24,20,,,,,,,,,,,,,,,,53,12,9,16,,,,,,,,,,,,,,,,30,206,9500,25,182,24450,78,76,79,2847,9,8,11,81,25602,79,83,89313,22.7,17.8,3873,4.3,431,0.5,1573,1.8,67,0.1,8325,9.3,73488,82.3,1271,2,1,2,50.2,35059,44.8,
51071,Virginia,Giles,75.1,73.8,76.5,,,,,,,,,,,,,,,,344,499,442,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,15,13,17,12,8,18,10,69,1760,11,56,0,11,22,11,39,,,,,,,,,,,,,,,,14,12,7,20,,,,,,,,,,,,,,,,38,36,40,1143,12,10,14,168,5,3,6,78,1286:1,205,87,,,,3.1,,,,,,,,,,53111,47498,58724,,,,,,,,,,,,,,,,51,50,44,,,,,,,,,,,,,,,,,,,14,17,9,30,17,,,,,,,,,,,,,,,,13,15,8,26,,,,,,,,,,,,,,,,1-4,40,1600,,94,5187,75,72,78,500,8,5,10,74,5090,70,77,16720,20.4,22.4,255,1.5,46,0.3,97,0.6,4,0.0,307,1.8,15828,94.7,54,0,0,1,50.6,11458,66.3,
51073,Virginia,Gloucester,77.1,76.2,78.1,,,,,,,75.7,72.6,78.9,,,,77.0,76.0,78.0,600,400,366,434,,,,,,,426,308,574,,,,408,371,445,11,37,18,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,13,14,13,15,12,9,16,46,143,3400,9,1058,3,23,21,13,31,,,,,,,,,,,,,,,,40,15,11,21,,,,,,,,,,,,,,,,38,36,39,2744,12,10,14,395,5,4,6,67,1494:1,459,88,,,,3.2,,2.8,3.3,3.3,,,,,,71715,63254,80176,,,,,,,56786,41505,72067,70167,12869,127465,72354,64031,80677,39,19,17,,,,,,,,,,,,,,,,,,,43,24,17,32,23,,,,,,,,,,,,,,,,35,19,13,26,,,,,,,,,,,,,,,,32,74,3500,30,82,11569,78,76,81,1297,9,7,12,85,12561,82,88,37348,19.9,19.6,2890,7.7,212,0.6,333,0.9,27,0.1,1411,3.8,31623,84.7,24,0,0,0,50.8,23820,64.6,
