,,,Life expectancy,,,,,,,,,,,,,,,,,,Premature age-adjusted mortality,,,,,,,,,,,,,,,,,,,Child mortality,,,,,,,,,,,,,,,,,,,Infant mortality,,,,,,,,,,,,,,,,,,,Frequent physical distress,,,Frequent mental distress,,,Diabetes prevalence,,,HIV prevalence,,Food insecurity,,Limited access to healthy foods,,Drug overdose deaths,,,,,,,,,,,,,,,,,,,Motor vehicle crash deaths,,,,,,,,,,,,,,,,,,,Insufficient sleep,,,Uninsured adults,,,,Uninsured children,,,,Other primary care providers,,High school graduation,,Disconnected youth,,,Reading scores,,,,,Math scores,,,,,Median household income,,,,,,,,,,,,,,,,,,Children eligible for free or reduced price lunch,Residential segregation - Black/White,Residential segregation - non-White/White,Homicides,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,Firearm fatalities,,,,,,,,,,,,,,,,,,,Juvenile arrests,,,,Traffic volume,Homeownership,,,,Severe housing cost burden,,,,Broadband access,,,,Population,% below 18 years of age,% 65 and older,% Non-Hispanic Black,,% American Indian & Alaska Native,,% Asian,,% Native Hawaiian/Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% not proficient in English,,,,% Females,% Rural,,
30037,Montana,Golden Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,13,14,12,15,10,5,16,,,80,11,374,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,31,35,56,13,10,15,19,11,7,15,122,821:1,,,,,,,,,,,,,,,,40469,34646,46292,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,0,41,270,77,69,85,39,13,0,25,71,250,61,81,821,21.4,27.8,5,0.6,18,2.2,5,0.6,0,0.0,40,4.9,730,88.9,2,0,0,7,49.2,884,100.0,
30039,Montana,Granite,85.5,82.5,88.6,,,,,,,,,,,,,,,,41,203,137,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,13,12,15,13,8,20,,,350,11,162,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,30,34,259,14,12,17,58,11,8,14,59,1690:1,,,,,,3.6,,,,,3.6,,,,,49646,43379,55913,,,,,,,,,,76250,61568,90932,49673,43857,55489,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,1-4,300,,44,1035,79,75,84,106,9,3,14,75,977,69,80,3379,14.6,31.6,18,0.5,30,0.9,15,0.4,1,0.0,82,2.4,3175,94.0,0,0,0,1,48.8,3079,100.0,
30041,Montana,Hill,77.6,76.2,79.0,67.5,64.6,70.4,,,,,,,,,,80.4,78.9,81.9,209,390,335,445,903,711,1130,,,,,,,,,,283,229,336,13,71,38,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,15,14,17,11,9,13,,,2090,13,3011,19,,,,,,,,,,,,,,,,,,,,20,17,11,27,,,,,,,,,,,,,,,,36,35,38,1343,15,12,17,317,7,5,9,140,717:1,223,73,,,,2.9,,,,,2.9,,,,,51881,45497,58265,29167,22828,35506,,,,,,,,,,54914,49743,60085,53,,58,,,,,,,,,,,,,,,,,,,10,15,7,27,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,16,1800,67,114,3939,62,59,65,839,14,10,17,79,5007,76,82,16484,27.9,15.3,85,0.5,4107,24.9,85,0.5,9,0.1,662,4.0,11262,68.3,12,0,0,1,49.4,6439,40.0,
30043,Montana,Jefferson,78.8,76.9,80.7,,,,,,,,,,,,,,,,159,306,251,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,11,12,11,14,9,6,13,8,77,920,8,291,3,,,,,,,,,,,,,,,,,,,,12,14,7,25,,,,,,,,,,,,,,,,31,29,33,673,10,8,11,157,6,4,8,33,3055:1,,,,,,3.2,,,,,3.2,,,,,70929,62761,79097,,,,,,,,,,48646,33561,63731,70809,65589,76029,34,,9,,,,,,,,,,,,,,,,,,,19,33,18,54,32,,,,,,,,,,,,,,,,13,22,12,37,,,,,,,,,,,,,,,,23,1-4,1300,,35,3781,84,82,86,327,8,5,10,81,3635,78,84,12221,20.4,22.2,49,0.4,224,1.8,63,0.5,11,0.1,359,2.9,11276,92.3,5,0,0,1,49.0,11406,100.0,
30045,Montana,Judith Basin,84.0,80.9,87.0,,,,,,,,,,,,,,,,22,204,123,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,13,12,15,13,7,19,,,210,11,452,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,30,33,96,9,8,11,31,8,5,11,0,2007:0,,,,,,,,,,,,,,,,49401,42619,56183,37917,30004,45830,,,,,,,,,,47500,37939,57061,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,200,,11,686,76,71,80,106,13,7,20,76,688,71,80,2007,19.6,27.5,1,0.0,20,1.0,8,0.4,0,0.0,39,1.9,1923,95.8,0,0,0,3,49.1,2072,100.0,
30047,Montana,Lake,77.4,76.1,78.7,67.5,65.3,69.7,,,,,,,,,,80.4,78.9,81.9,470,418,376,460,811,685,937,,,,,,,,,,318,275,361,26,91,59,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,16,14,17,11,9,13,21,83,3830,13,768,3,14,15,8,26,,,,,,,,,,,,,,,,48,23,17,31,26,14,43,,,,,,,,,,22,15,31,33,32,35,3150,19,17,22,618,9,6,11,95,1050:1,319,81,20,11,29,,,,,,,,,,,49019,44572,53466,35366,26002,44730,,,,,,,48920,38027,59813,51195,48532,53858,51,63,19,7,4,12,,,,,,,,,,,,,,,,56,39,29,51,37,51,30,81,,,,,,,,,,31,21,45,38,25,18,35,26,12,47,,,,,,,,,,24,16,36,67,17,3300,25,65,8495,72,70,74,1475,13,11,15,77,9127,75,80,30458,23.3,22.7,148,0.5,7488,24.6,163,0.5,42,0.1,1459,4.8,19797,65.0,128,0,0,1,50.7,23983,83.4,
30049,Montana,Lewis and Clark,79.2,78.6,79.9,,,,,,,,,,88.4,71.9,104.8,79.3,78.6,80.0,865,323,300,346,605,399,880,,,,,,,,,,319,296,343,25,43,28,63,,,,,,,,,,,,,,,,24,4,3,7,,,,,,,,,,,,,,,,10,9,12,13,11,14,9,7,11,31,53,6240,9,4080,6,23,11,7,17,,,,,,,,,,,,,,,,57,12,9,16,,,,,,,,,,,,,,,,30,29,32,3622,9,8,10,777,5,4,7,138,723:1,722,84,7,3,12,,,,,,3.1,,,2.7,3.1,66075,59151,72999,34107,25799,42415,93571,55491,131651,,,,40104,29923,50285,67883,64905,70861,33,74,13,3,2,6,,,,,,,,,,,,,,,,82,24,19,30,24,,,,,,,,,,,,,,,,64,19,15,24,,,,,,,,,,,,,,,,280,43,6700,48,253,19371,69,68,71,2557,9,8,11,83,23091,81,85,69432,21.3,19.4,295,0.4,1592,2.3,506,0.7,52,0.1,2383,3.4,63216,91.0,61,0,0,0,50.5,18340,28.9,
30051,Montana,Liberty,91.2,85.2,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,15,16,14,18,13,8,21,,,260,11,493,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,32,35,240,17,14,20,59,11,7,15,171,584:1,,,,,,3.6,,,,,3.2,,,,,41240,36798,45682,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,200,,16,564,63,55,71,75,10,3,17,69,621,62,77,2337,20.2,22.1,12,0.5,21,0.9,4,0.2,1,0.0,19,0.8,2235,95.6,22,1,0,3,51.6,2339,100.0,
30053,Montana,Lincoln,79.5,78.1,80.8,,,,,,,,,,,,,,,,335,340,296,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,15,15,14,17,10,8,13,8,46,2910,15,1263,6,,,,,,,,,,,,,,,,,,,,36,26,19,37,,,,,,,,,,,,,,,,35,33,36,1509,14,12,17,269,7,5,10,120,833:1,172,94,,,,3.3,,,,,3.4,,,,,43669,37754,49584,30192,17644,42740,,,,,,,50739,20622,80856,39609,36030,43188,54,,29,,,,,,,,,,,,,,,,,,,30,34,22,50,31,,,,,,,,,,,,,,,,27,28,18,40,,,,,,,,,,,,,,,,54,1-4,1800,,61,6525,80,79,82,1256,16,12,20,74,6050,71,78,19980,17.9,29.5,74,0.4,264,1.3,82,0.4,29,0.1,668,3.3,18445,92.3,86,0,0,1,49.9,15709,79.8,
30055,Montana,McCone,76.6,70.3,83.0,,,,,,,,,,,,,,,,29,465,292,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,14,12,15,10,6,16,,,120,7,190,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,31,35,135,15,12,18,56,16,11,21,60,1664:1,,,,,,2.9,,,,,3.1,,,,,48551,42005,55097,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,200,,16,584,81,74,87,83,13,5,21,73,526,65,81,1664,21.1,27.1,10,0.6,23,1.4,6,0.4,0,0.0,30,1.8,1563,93.9,15,1,0,4,48.6,1734,100.0,
30057,Montana,Madison,81.9,80.0,83.9,,,,,,,,,,,,,,,,98,233,180,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,12,11,14,8,6,12,,,770,9,750,10,,,,,,,,,,,,,,,,,,,,13,23,12,39,,,,,,,,,,,,,,,,33,31,35,711,14,12,17,132,9,6,12,93,1075:1,,,,,,3.3,,,,,3.1,,,,,56579,49044,64114,,,,,,,,,,44554,34578,54530,55253,50982,59524,33,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,600,15,4,2748,77,69,85,380,12,7,16,73,2620,68,79,8600,15.3,29.5,34,0.4,63,0.7,49,0.6,4,0.0,375,4.4,7957,92.5,126,2,0,3,47.4,7691,100.0,
30059,Montana,Meagher,82.4,79.0,85.9,,,,,,,,,,,,,,,,25,246,143,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,14,13,16,12,7,19,,,220,11,878,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,31,35,106,11,9,13,29,8,5,11,161,621:1,,,,,,,,,,,3.0,,,,,43946,37991,49901,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,200,,0,509,73,63,82,53,8,1,16,62,436,57,67,1862,18.7,31.6,8,0.4,13,0.7,8,0.4,0,0.0,34,1.8,1774,95.3,5,0,0,3,48.8,1891,100.0,
30061,Montana,Mineral,78.7,74.7,82.7,,,,,,,,,,,,,,,,74,400,299,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,15,14,17,11,7,17,,,640,15,913,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,34,37,280,12,10,14,54,7,5,9,114,879:1,,,,,,2.9,,,,,3.0,,,,,43928,38098,49758,,,,,,,,,,,,,,,,43,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1-4,400,,79,1321,74,69,79,169,10,6,15,67,1190,60,73,4397,18.2,29.6,22,0.5,90,2.0,29,0.7,0,0.0,138,3.1,4023,91.5,1,0,0,1,48.8,4223,100.0,
30063,Montana,Missoula,79.8,79.3,80.3,70.8,67.7,73.9,93.7,79.2,108.3,,,,83.4,78.9,87.9,79.9,79.4,80.4,1204,294,276,311,603,445,800,,,,,,,,,,291,274,309,45,50,37,67,,,,,,,,,,,,,,,,40,5,3,6,,,,,,,,,,,,,,,,11,9,12,13,11,15,7,5,8,125,122,11910,10,7224,7,40,11,8,15,,,,,,,,,,,,,,,,108,13,11,16,46,23,83,,,,,,,,,,13,10,16,32,30,34,7838,10,9,12,1048,5,3,6,164,610:1,1039,89,3,1,6,3.3,3.0,,3.0,3.4,3.2,,,3.0,3.2,57279,54033,60525,36607,14511,58703,54243,45984,62502,54622,39859,69385,38125,11916,64334,54741,52344,57138,31,71,27,3,2,4,,,,,,,,,,,,,,,,139,22,19,26,24,,,,,,,,,,,,,,,,106,18,15,22,,,,,,,,,,,,,,,,460,108,10100,56,324,29040,59,58,60,7639,16,14,18,86,42334,85,87,119600,18.6,16.2,535,0.4,3239,2.7,2211,1.8,118,0.1,4094,3.4,106505,89.1,321,0,0,0,50.0,24403,22.3,
30065,Montana,Musselshell,77.4,74.8,80.0,,,,,,,,,,,,,,,,83,390,296,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,16,15,17,9,5,15,,,600,12,507,11,,,,,,,,,,,,,,,,,,,,14,43,24,73,,,,,,,,,,,,,,,,37,35,38,333,13,11,15,66,8,5,10,65,1544:1,,,,,,3.0,,,,,3.0,,,,,48290,43852,52728,28650,6555,50745,,,,,,,,,,45072,36950,53194,55,,8,,,,,,,,,,,,,,,,,,,10,54,25,102,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,400,30,58,1570,72,69,75,255,13,8,18,76,1666,71,81,4633,18.5,27.6,36,0.8,98,2.1,82,1.8,2,0.0,172,3.7,4155,89.7,18,0,0,2,49.4,4538,100.0,
30067,Montana,Park,80.7,79.1,82.3,,,,,,,,,,,,,,,,196,280,236,324,,,,,,,,,,,,,,,,14,119,65,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,13,12,15,8,6,11,11,75,1570,10,1725,11,,,,,,,,,,,,,,,,,,,,21,19,11,28,,,,,,,,,,,,,,,,32,30,34,1135,11,9,13,206,7,5,9,108,923:1,155,92,,,,2.9,,,,,2.8,,,,,51740,45492,57988,,,,,,,,,,,,,,,,41,,19,,,,,,,,,,,,,,,,,,,33,41,28,59,40,,,,,,,,,,,,,,,,21,26,16,39,,,,,,,,,,,,,,,,31,0,1400,22,150,5333,69,65,72,1007,14,10,17,80,6243,77,84,16606,17.1,23.7,58,0.3,197,1.2,73,0.4,8,0.0,549,3.3,15444,93.0,52,0,0,1,49.7,7464,47.7,
30069,Montana,Petroleum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,13,11,14,9,3,17,,,40,9,195,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,30,34,26,9,7,11,10,11,7,14,0,487:0,,,,,,,,,,,,,,,,42081,36015,48147,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,0,,1,152,75,64,85,13,8,0,33,84,172,74,94,487,16.8,25.7,0,0.0,6,1.2,0,0.0,0,0.0,11,2.3,459,94.3,0,0,0,11,45.4,494,100.0,
30071,Montana,Phillips,77.2,74.6,79.7,,,,,,,,,,,,,,,,66,387,291,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,15,14,17,10,7,14,,,480,12,458,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,34,37,371,17,14,20,97,10,7,13,101,989:1,,,,,,2.9,,,,,2.8,,,,,47679,41017,54341,56250,37769,74731,,,,,,,,,,45664,41291,50037,46,,,,,,,,,,,,,,,,,,,,,10,39,17,76,49,,,,,,,,,,,,,,,,10,49,23,90,,,,,,,,,,,,,,,,7,1-4,400,,57,1318,77,71,83,91,6,2,10,71,1208,64,77,3954,23.7,23.2,7,0.2,378,9.6,11,0.3,1,0.0,149,3.8,3268,82.7,0,0,0,1,49.5,4253,100.0,
30073,Montana,Pondera,77.4,75.2,79.5,,,,,,,,,,,,,,,,99,424,339,524,1265,847,1817,,,,,,,,,,318,241,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,15,13,16,15,10,20,,,750,13,1329,22,,,,,,,,,,,,,,,,,,,,12,28,15,49,,,,,,,,,,,,,,,,34,32,35,493,15,13,17,103,7,5,9,169,591:1,,,14,6,22,3.0,,,,,2.8,,,,,48542,42433,54651,37917,23871,51963,,,,,,,,,,53258,46787,59729,54,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1-4,600,,3,1569,75,73,76,168,9,4,13,74,1561,70,78,5911,24.2,20.6,21,0.4,870,14.7,42,0.7,3,0.1,129,2.2,4756,80.5,38,1,0,2,50.7,3575,58.1,
30075,Montana,Powder River,82.7,78.4,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,13,14,13,15,9,5,15,,,160,10,313,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,32,35,134,14,12,16,32,11,7,14,119,841:1,,,,,,,,,,,,,,,,47843,40997,54689,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,100,,34,550,75,68,81,31,5,0,13,78,575,73,83,1682,16.8,27.7,2,0.1,32,1.9,2,0.1,0,0.0,39,2.3,1559,92.7,0,0,0,3,50.1,1743,100.0,
30077,Montana,Powell,78.1,76.0,80.1,,,,,,,,,,,,,,,,102,364,289,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,14,12,15,10,6,16,9,144,750,11,486,7,,,,,,,,,,,,,,,,,,,,12,25,13,43,,,,,,,,,,,,,,,,35,33,37,357,12,10,14,75,7,5,10,87,1148:1,,,,,,3.2,,,,,3.0,,,,,49387,42187,56587,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1-4,500,,29,1627,67,61,73,190,8,4,13,74,1787,69,79,6890,14.5,21.2,85,1.2,371,5.4,31,0.4,4,0.1,200,2.9,6105,88.6,5,0,0,1,37.1,3810,54.2,
30079,Montana,Prairie,,,,,,,,,,,,,,,,,,,24,407,233,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,13,14,12,15,12,7,19,,,130,9,440,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,32,35,59,11,9,12,18,9,6,13,93,1077:1,,,,,,,,,,,,,,,,46663,39897,53429,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,100,,12,435,84,76,92,31,7,0,17,75,388,64,86,1077,18.6,33.5,4,0.4,17,1.6,9,0.8,0,0.0,51,4.7,959,89.0,0,0,0,4,49.5,1179,100.0,
30081,Montana,Ravalli,79.6,78.7,80.5,,,,,,,,,,,,,,,,550,288,260,315,,,,,,,,,,,,,,,,18,55,32,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,14,12,16,8,6,11,18,48,4890,12,786,2,14,11,6,18,,,,,,,,,,,,,,,,47,16,12,21,,,,,,,,,,,,,,,,33,31,35,3807,16,14,18,756,9,7,11,73,1369:1,435,95,,,,,,,,,3.0,,,2.7,3.1,57209,50918,63500,34474,23293,45655,,,,,,,47794,13627,81961,53231,50511,55951,41,,23,,,,,,,,,,,,,,,,,,,70,29,22,38,33,,,,,,,,,,,,,,,,55,26,19,34,,,,,,,,,,,,,,,,101,18,4100,29,50,13239,76,74,78,2260,13,11,16,81,13987,78,83,43806,18.8,26.5,155,0.4,547,1.2,289,0.7,46,0.1,1608,3.7,40584,92.6,16,0,0,0,50.4,34030,84.6,
30083,Montana,Richland,78.3,76.4,80.2,,,,,,,,,,,,,,,,147,388,323,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,13,12,14,9,6,11,,,880,8,912,9,,,,,,,,,,,,,,,,,,,,20,25,15,39,,,,,,,,,,,,,,,,36,34,37,719,11,9,13,235,8,6,11,74,1350:1,148,83,,,,3.2,,,,,3.1,,,,,69095,59381,78809,56514,14223,98805,,,,,,,51750,12677,90823,70944,68037,73851,27,,35,,,,,,,,,,,,,,,,,,,20,37,22,57,36,,,,,,,,,,,,,,,,13,23,12,40,,,,,,,,,,,,,,,,25,1-4,1200,,126,2992,66,63,69,359,8,5,12,78,3542,73,83,10803,25.0,15.4,52,0.5,290,2.7,55,0.5,5,0.0,598,5.5,9599,88.9,121,1,0,2,47.9,4308,44.2,
30085,Montana,Roosevelt,67.7,65.6,69.7,60.9,58.3,63.5,,,,,,,,,,78.5,75.5,81.5,251,819,714,925,1310,1124,1496,,,,,,,,,,284,200,391,19,128,77,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,17,20,18,17,20,19,16,22,,,1710,15,3184,31,,,,,,,,,,,,,,,,,,,,28,36,24,52,,,,,,,,,,,,,,,,39,38,41,1521,26,22,29,433,12,8,15,136,734:1,167,67,19,9,29,2.3,,,,,2.0,,,,,38409,35202,41616,28194,21267,35121,,,,,,,66350,65851,66849,57938,50303,65573,57,,36,13,6,23,,,,,,,,,,,,,,,,14,27,15,46,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,1500,5,60,1981,63,59,67,211,7,4,10,65,2037,61,68,11004,33.5,11.8,47,0.4,6657,60.5,61,0.6,2,0.0,456,4.1,3666,33.3,15,0,0,1,49.9,4142,39.7,
30087,Montana,Rosebud,72.1,69.7,74.5,61.0,57.4,64.6,,,,,,,,,,79.4,76.6,82.2,171,603,506,699,1174,942,1447,,,,,,,,,,310,237,400,15,141,79,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,16,15,17,14,11,17,,,1220,13,903,10,,,,,,,,,,,,,,,,,,,,35,54,38,75,89,55,136,,,,,,,,,,35,19,60,37,36,38,758,15,13,18,235,9,6,11,134,745:1,,,16,7,24,2.6,,,,,,,,,,58139,50770,65508,43438,32325,54551,,,,,,,,,,60417,54394,66440,55,,74,,,,,,,,,,,,,,,,,,,16,39,22,65,35,,,,,,,,,,,,,,,,11,24,12,43,,,,,,,,,,,,,,,,34,1-4,1200,,14,2190,69,66,72,322,11,7,15,58,1837,54,62,8937,28.7,16.5,34,0.4,3551,39.7,91,1.0,4,0.0,481,5.4,4841,54.2,2,0,0,1,49.7,9233,100.0,
30089,Montana,Sanders,78.3,76.3,80.2,,,,,,,,,,,,,,,,235,405,340,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,16,15,18,13,10,16,8,77,1670,15,2489,22,,,,,,,,,,,,,,,,,,,,34,42,29,58,,,,,,,,,,,,,,,,35,34,37,1040,17,15,20,228,11,8,14,50,2019:1,,,,,,,,,,,3.4,,,,,45193,39326,51060,35833,10271,61395,71250,19289,123211,,,,26458,19120,33796,41361,37921,44801,59,,43,,,,,,,,,,,,,,,,,,,14,18,8,35,24,,,,,,,,,,,,,,,,13,22,12,38,,,,,,,,,,,,,,,,33,1-4,1000,,0,3906,78,74,81,631,13,10,17,71,3593,68,75,12113,17.4,32.4,39,0.3,507,4.2,57,0.5,6,0.0,404,3.3,10881,89.8,21,0,0,1,48.9,11413,100.0,
30091,Montana,Sheridan,80.3,77.7,82.9,,,,,,,,,,,,,,,,38,257,176,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,13,12,15,9,6,13,,,300,9,403,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,30,33,226,12,10,14,69,10,6,13,121,827:1,,,,,,3.1,,,,,2.9,,,,,51111,43764,58458,,,,,,,,,,31336,17935,44737,57780,52744,62816,31,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,300,,61,1291,79,75,83,155,10,6,14,83,1366,79,88,3309,20.9,23.3,18,0.5,79,2.4,16,0.5,0,0.0,138,4.2,2989,90.3,6,0,0,2,48.6,3384,100.0,
30093,Montana,Silver Bow,76.5,75.6,77.4,,,,,,,,,,,,,,,,541,420,382,458,855,515,1335,,,,,,,,,,410,372,449,11,39,19,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,14,14,13,16,10,8,14,22,74,4490,13,1398,4,16,15,9,25,,,,,,,,,,,,,,,,34,14,10,20,,,,,,,,,,,,,,,,34,32,35,2243,11,9,13,376,5,4,7,123,812:1,308,86,,,,3.3,,,3.1,3.3,3.1,,,3.0,3.2,49249,43037,55461,8465,744,16186,34139,537,67741,,,,39212,6174,72250,48028,45043,51013,44,,41,,,,,,,,,,,,,,,,,,,65,38,29,49,37,,,,,,,,,,,,,,,,48,28,20,37,,,,,,,,,,,,,,,,167,15,3100,59,219,10308,69,67,71,1870,13,10,16,76,11420,74,78,34915,20.2,19.5,224,0.6,813,2.3,256,0.7,36,0.1,1629,4.7,31476,90.2,107,0,0,1,49.7,3913,11.4,
30095,Montana,Stillwater,82.1,80.4,83.7,,,,,,,,,,,,,,,,108,242,191,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,13,11,14,12,8,16,5,61,700,7,422,5,,,,,,,,,,,,,,,,,,,,18,27,16,43,,,,,,,,,,,,,,,,32,30,33,439,8,7,10,136,6,4,8,41,2411:1,,,,,,,,,,,3.0,,,,,68186,58830,77542,52396,31714,73078,,,,,,,78261,38135,118387,65212,60271,70153,23,,8,,,,,,,,,,,,,,,,,,,10,25,11,47,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1-4,1100,,27,3036,81,78,83,327,9,6,12,81,3051,78,84,9642,21.1,23.5,19,0.2,119,1.2,54,0.6,3,0.0,412,4.3,8906,92.4,5,0,0,1,49.1,9117,100.0,
