,Unnamed: 0,FIPS,State,County,Unreliable,Deaths,Years of Potential Life Lost Rate,95% CI - Low,95% CI - High,Z-Score,YPLL Rate (AIAN),YPLL Rate (AIAN) 95% CI - Low,YPLL Rate (AIAN) 95% CI - High,YPLL Rate (AIAN) Unreliable,YPLL Rate (Asian),YPLL Rate (Asian) 95% CI - Low,YPLL Rate (Asian) 95% CI - High,YPLL Rate (Asian) Unreliable,YPLL Rate (Black),YPLL Rate (Black) 95% CI - Low,YPLL Rate (Black) 95% CI - High,YPLL Rate (Black) Unreliable,YPLL Rate (Hispanic),YPLL Rate (Hispanic) 95% CI - Low,YPLL Rate (Hispanic) 95% CI - High,YPLL Rate (Hispanic) Unreliable,YPLL Rate (White),YPLL Rate (White) 95% CI - Low,YPLL Rate (White) 95% CI - High,YPLL Rate (White) Unreliable,% Fair or Poor Health,95% CI - Low.1,95% CI - High.1,Z-Score.1,Average Number of Physically Unhealthy Days,95% CI - Low.2,95% CI - High.2,Z-Score.2,Average Number of Mentally Unhealthy Days,95% CI - Low.3,95% CI - High.3,Z-Score.3,Unreliable.1,% Low birthweight,95% CI - Low.4,95% CI - High.4,Z-Score.4,% LBW (AIAN),% LBW (AIAN) 95% CI - Low,% LBW (AIAN) 95% CI - High,% LBW (Asian),% LBW (Asian) 95% CI - Low,% LBW (Asian) 95% CI - High,% LBW (Black),% LBW (Black) 95% CI - Low,% LBW (Black) 95% CI - High,% LBW (Hispanic),% LBW (Hispanic) 95% CI - Low,% LBW (Hispanic) 95% CI - High,% LBW (White),% LBW (White) 95% CI - Low,% LBW (White) 95% CI - High,% Smokers,95% CI - Low.5,95% CI - High.5,Z-Score.5,% Adults with Obesity,95% CI - Low.6,95% CI - High.6,Z-Score.6,Food Environment Index,Z-Score.7,% Physically Inactive,95% CI - Low.7,95% CI - High.7,Z-Score.8,% With Access to Exercise Opportunities,Z-Score.9,% Excessive Drinking,95% CI - Low.8,95% CI - High.8,Z-Score.10,# Alcohol-Impaired Driving Deaths,# Driving Deaths,% Driving Deaths with Alcohol Involvement,95% CI - Low.9,95% CI - High.9,Z-Score.11,# Chlamydia Cases,Chlamydia Rate,Z-Score.12,Teen Birth Rate,95% CI - Low.10,95% CI - High.10,Z-Score.13,Teen Birth Rate (AIAN),Teen Birth Rate (AIAN) 95% CI - Low,Teen Birth Rate (AIAN) 95% CI - High,Teen Birth Rate (Asian),Teen Birth Rate (Asian) 95% CI - Low,Teen Birth Rate (Asian) 95% CI - High,Teen Birth Rate (Black),Teen Birth Rate (Black) 95% CI - Low,Teen Birth Rate (Black) 95% CI - High,Teen Birth Rate (Hispanic),Teen Birth Rate (Hispanic) 95% CI - Low,Teen Birth Rate (Hispanic) 95% CI - High,Teen Birth Rate (White),Teen Birth Rate (White) 95% CI - Low,Teen Birth Rate (White) 95% CI - High,# Uninsured,% Uninsured,95% CI - Low.11,95% CI - High.11,Z-Score.14,# Primary Care Physicians,Primary Care Physicians Rate,Primary Care Physicians Ratio,Z-Score.15,# Dentists,Dentist Rate,Dentist Ratio,Z-Score.16,# Mental Health Providers,Mental Health Provider Rate,Mental Health Provider Ratio,Z-Score.17,Preventable Hospitalization Rate,Z-Score.18,Preventable Hosp. Rate (AIAN),Preventable Hosp. Rate (Asian),Preventable Hosp. Rate (Black),Preventable Hosp. Rate (Hispanic),Preventable Hosp. Rate (White),% With Annual Mammogram,Z-Score.19,% Screened (AIAN),% Screened (Asian),% Screened (Black),% Screened (Hispanic),% Screened (White),% Vaccinated,Z-Score.20,% Vaccinated (AIAN),% Vaccinated (Asian),% Vaccinated (Black),% Vaccinated (Hispanic),% Vaccinated (White),# Completed High School,Population,% Completed High School,95% CI - Low.12,95% CI - High.12,Z-Score.21,# Some College,Population.1,% Some College,95% CI - Low.13,95% CI - High.13,Z-Score.22,# Unemployed,Labor Force,% Unemployed,Z-Score.23,% Children in Poverty,95% CI - Low.14,95% CI - High.14,Z-Score.24,% Children in Poverty (AIAN),% Children in Poverty (Asian),% Children in Poverty (Black),% Children in Poverty (Hispanic),% Children in Poverty (White),80th Percentile Income,20th Percentile Income,Income Ratio,Z-Score.25,# Children in Single-Parent Households,# Children in Households,% Children in Single-Parent Households,95% CI - Low.15,95% CI - High.15,Z-Score.26,# Associations,Social Association Rate,Z-Score.27,Annual Average Violent Crimes,Violent Crime Rate,Z-Score.28,# Injury Deaths,Injury Death Rate,95% CI - Low.16,95% CI - High.16,Z-Score.29,Injury Death Rate (AIAN),Injury Death Rate (AIAN) 95% CI - Low,Injury Death Rate (AIAN) 95% CI - High,Injury Death Rate (Asian),Injury Death Rate (Asian) 95% CI - Low,Injury Death Rate (Asian) 95% CI - High,Injury Death Rate (Black),Injury Death Rate (Black) 95% CI - Low,Injury Death Rate (Black) 95% CI - High,Injury Death Rate (Hispanic),Injury Death Rate (Hispanic) 95% CI - Low,Injury Death Rate (Hispanic) 95% CI - High,Injury Death Rate (White),Injury Death Rate (White) 95% CI - Low,Injury Death Rate (White) 95% CI - High,Average Daily PM2.5,Z-Score.30,Presence of Water Violation,Z-Score.31,% Severe Housing Problems,95% CI - Low.17,95% CI - High.17,Severe Housing Cost Burden,Severe Housing Cost Burden 95% CI - Low,Severe Housing Cost Burden 95% CI - High,Overcrowding,Overcrowding 95% CI - Low,Overcrowding 95% CI - High,Inadequate Facilities,Inadequate Facilities 95% CI - Low,Inadequate Facilities 95% CI - High,Z-Score.32,% Drive Alone to Work,95% CI - Low.18,95% CI - High.18,Z-Score.33,% Drive Alone (AIAN),% Drive Alone (AIAN) 95% CI - Low,% Drive Alone (AIAN) 95% CI - High,% Drive Alone (Asian),% Drive Alone (Asian) 95% CI - Low,% Drive Alone (Asian) 95% CI - High,% Drive Alone (Black),% Drive Alone (Black) 95% CI - Low,% Drive Alone (Black) 95% CI - High,% Drive Alone (Hispanic),% Drive Alone (Hispanic) 95% CI - Low,% Drive Alone (Hispanic) 95% CI - High,% Drive Alone (White),% Drive Alone (White) 95% CI - Low,% Drive Alone (White) 95% CI - High,# Workers who Drive Alone,% Long Commute - Drives Alone,95% CI - Low.19,95% CI - High.19,Z-Score.34,Unnamed: 250
10,11,2105,Alaska,Hoonah-Angoon,x,,,,,0.0,,,,,,,,,,,,,,,,,,,,,19,17,21,-0.12,4.6,4.3,4.8,-0.16,4.6,4.3,4.9,0.03,,,,,0.0,,,,,,,,,,,,,,,,24,21,26,-0.07,30,19.0,43.0,-0.43,4.3,0.85,17,11.0,25.0,-1.39,,0.0,21,20,22,1.2,,,,,,0.0,,,0.0,32.0,17.0,55.0,-0.09,,,,,,,,,,,,,,,,354,21,18,24,1.45,,,nan,0.0,0.0,0.0,2148,1.64,6.0,279.0,358,0.43,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,1604,1711,94,90.0,97.0,-0.68,207,471,44,31.0,57.0,0.78,132,1160,11.4,0.75,23,13,34,0.69,20.0,,,17.0,4.0,107023,27000,4.0,-0.5,82,322,25,16,35,0.48,0,0.0,1.08,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,No,-1.2,18,12.0,23.0,5,0,11,4,0,7,9,5,13,-0.64,37,32,43,-0.47,44.0,35.0,53.0,,,,,,,,,,38.0,26.0,50.0,971,8,0,18,0.03,
11,12,2110,Alaska,Juneau,,339.0,7387.0,6293.0,8481.0,-0.7,16404.0,12392.0,21302.0,,,,,,,,,,,,,,6481.0,5197.0,7765.0,,12,11,14,-1.01,3.6,3.3,3.9,-0.94,3.9,3.6,4.2,-0.86,,5.0,4.0,6.0,-0.55,7.0,4.0,9.0,6.0,3.0,10.0,,,,6.0,2.0,9.0,5.0,4.0,6.0,16,14,18,-1.13,26,23.0,31.0,-1.07,8.2,-0.95,18,15.0,21.0,-1.13,100.0,0.0,21,21,22,1.28,5.0,7.0,71.0,58.0,81.0,0.79,153.0,476.7,-0.53,12.0,9.0,15.0,-1.01,26.0,18.0,36.0,,,,,,,,,,7.0,4.0,9.0,2960,11,9,12,-1.86,39.0,121.0,823,-0.19,34.0,106.0,940,-0.74,247.0,773.0,129,-0.42,2330.0,-0.7,5350.0,,,,1985.0,38.0,-0.75,33.0,23.0,,27.0,41.0,46.0,-1.21,42.0,40.0,42.0,38.0,48.0,21743,22561,96,95.0,97.0,-1.2,7026,9292,76,70.0,82.0,-1.48,756,16999,4.4,-1.14,8,5,11,-0.98,36.0,2.0,,12.0,5.0,151379,43170,3.5,-1.1,1181,6902,17,12,22,-0.8,48,14.9,-1.33,236.0,714.0,0.91,144.0,89.0,75.0,104.0,-0.64,122.0,81.0,178.0,,,,,,,,,,95.0,77.0,113.0,6.5,-0.42,Yes,0.8,12,10.0,14.0,8,6,10,4,3,5,1,0,1,-0.97,68,65,71,0.95,68.0,60.0,76.0,52.0,40.0,65.0,,,,59.0,45.0,72.0,70.0,67.0,73.0,17110,8,6,10,0.03,
12,13,2122,Alaska,Kenai Peninsula,,784.0,7779.0,6913.0,8646.0,-0.61,7964.0,5607.0,10977.0,,,,,,,,,,,,,,8268.0,7253.0,9284.0,,16,14,18,-0.56,4.4,4.0,4.8,-0.27,4.6,4.3,5.0,0.04,,5.0,4.0,6.0,-0.8,6.0,4.0,8.0,,,,,,,,,,5.0,4.0,5.0,21,19,24,-0.37,33,29.0,37.0,-0.01,7.6,-0.68,21,19.0,24.0,-0.3,100.0,0.0,20,19,21,0.51,9.0,36.0,25.0,16.0,34.0,-0.92,137.0,233.7,-0.77,19.0,16.0,21.0,-0.7,19.0,13.0,27.0,,,,,,,,,,19.0,16.0,22.0,7305,15,14,17,-0.4,44.0,75.0,1330,0.45,41.0,70.0,1432,0.08,145.0,247.0,405,0.48,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,37674,40651,93,92.0,93.0,-0.48,8568,14311,60,56.0,64.0,-0.36,1778,26161,6.8,-0.5,13,7,18,-0.49,27.0,22.0,19.0,30.0,12.0,126859,26604,4.8,0.57,2558,13223,19,16,23,-0.46,89,15.2,-1.37,,,0.0,270.0,92.0,81.0,103.0,-0.59,89.0,57.0,133.0,,,,,,,,,,98.0,86.0,110.0,,0.0,Yes,0.8,19,17.0,21.0,12,10,13,4,3,5,4,3,5,-0.56,70,68,71,1.02,66.0,59.0,73.0,54.0,43.0,66.0,,,,67.0,56.0,78.0,73.0,71.0,75.0,24671,15,12,17,0.68,
13,14,2130,Alaska,Ketchikan Gateway,,170.0,6371.0,4918.0,7823.0,-0.91,15748.0,10547.0,22617.0,,,,,,,,,,,,,,4658.0,3108.0,6209.0,,16,15,18,-0.48,4.3,4.0,4.6,-0.39,4.2,3.9,4.5,-0.53,,7.0,5.0,8.0,1.32,7.0,4.0,11.0,,,,,,,17.0,7.0,27.0,6.0,4.0,8.0,20,18,23,-0.53,39,33.0,45.0,0.91,8.1,-0.91,20,16.0,25.0,-0.59,100.0,0.0,19,18,20,-0.16,2.0,3.0,67.0,39.0,82.0,0.61,74.0,534.1,-0.48,21.0,16.0,27.0,-0.59,37.0,23.0,56.0,,,,,,,,,,16.0,11.0,24.0,1820,16,14,18,-0.32,15.0,108.0,928,0.0,10.0,72.0,1390,0.03,53.0,381.0,262,0.25,3163.0,-0.11,4991.0,,,,2655.0,39.0,-0.84,45.0,,,22.0,40.0,44.0,-1.07,41.0,43.0,,31.0,45.0,8945,9642,93,92.0,94.0,-0.49,2241,3609,62,57.0,67.0,-0.52,428,6884,6.2,-0.66,12,8,16,-0.54,17.0,5.0,,6.0,14.0,138900,31078,4.5,0.17,691,3022,23,18,28,0.08,19,13.7,-1.12,30.0,358.0,-0.18,60.0,87.0,66.0,112.0,-0.68,223.0,144.0,329.0,,,,,,,,,,64.0,43.0,91.0,,0.0,Yes,0.8,18,15.0,20.0,13,10,15,4,3,6,2,1,3,-0.64,65,62,68,0.8,61.0,53.0,70.0,50.0,36.0,64.0,,,,62.0,48.0,76.0,66.0,63.0,69.0,7104,7,5,9,-0.07,
14,15,2150,Alaska,Kodiak Island,,120.0,5260.0,3979.0,6541.0,-1.15,,,,,,,,,,,,,,,,,,,,,15,14,16,-0.66,3.6,3.3,3.8,-0.96,3.6,3.4,3.8,-1.24,,5.0,4.0,6.0,-0.9,,,,8.0,5.0,12.0,,,,,,,4.0,2.0,5.0,19,17,21,-0.73,28,23.0,34.0,-0.77,8.0,-0.86,25,19.0,30.0,0.53,100.0,0.0,19,18,20,-0.07,,,,,,0.0,56.0,416.4,-0.59,18.0,13.0,24.0,-0.74,41.0,26.0,61.0,,,,,,,,,,10.0,5.0,18.0,2330,20,17,22,0.98,15.0,112.0,890,-0.07,9.0,69.0,1444,0.09,50.0,385.0,260,0.25,2528.0,-0.56,5111.0,,,,2721.0,31.0,-0.13,24.0,17.0,,17.0,36.0,41.0,-0.85,42.0,42.0,,40.0,42.0,8022,8934,90,88.0,92.0,0.09,2798,4320,65,56.0,73.0,-0.71,330,5912,5.6,-0.83,9,5,12,-0.9,51.0,2.0,,,5.0,134570,40809,3.3,-1.38,461,3459,13,8,19,-1.37,19,14.2,-1.21,,,0.0,45.0,67.0,49.0,89.0,-0.98,188.0,112.0,298.0,,,,,,,,,,62.0,39.0,93.0,,0.0,Yes,0.8,24,19.0,29.0,14,10,18,9,5,13,3,0,5,-0.26,64,60,68,0.75,63.0,45.0,81.0,41.0,33.0,50.0,,,,74.0,56.0,93.0,71.0,67.0,75.0,7168,3,1,5,-0.46,
15,16,2158,Alaska,Kusilvak,,137.0,20542.0,16690.0,24395.0,2.11,,,,,,,,,,,,,,,,,,,,,42,38,45,2.99,8.3,7.7,8.9,2.86,6.7,6.3,7.2,2.68,,6.0,5.0,8.0,0.81,,,,,,,,,,,,,,,,45,41,48,2.79,23,15.0,33.0,-1.6,1.6,2.1,27,18.0,36.0,1.0,,0.0,15,14,16,-2.31,3.0,3.0,100.0,,,1.84,,,0.0,84.0,73.0,96.0,2.32,,,,,,,,,,,,,,,,1383,18,15,20,0.34,,,nan,0.0,,,nan,0.0,10.0,120.0,831,0.7,4665.0,0.95,,,,,,4.0,2.25,,,,,,11.0,1.29,10.0,,,,33.0,3163,4010,79,77.0,81.0,2.22,426,2033,21,16.0,26.0,2.42,518,2682,19.3,2.92,36,20,51,2.03,,,,,,70778,16363,4.3,-0.02,1036,3326,31,27,35,1.34,3,3.6,0.5,,,0.0,111.0,271.0,220.0,321.0,2.07,,,,,,,,,,,,,,,,,0.0,Yes,0.8,69,66.0,72.0,9,6,12,49,46,53,36,33,39,2.47,6,2,9,-1.94,,,,,,,,,,,,,,,,2140,0,0,36,-0.77,
16,17,2164,Alaska,Lake and Peninsula,x,,,,,0.0,,,,,,,,,,,,,,,,,,,,,25,23,28,0.72,5.7,5.3,6.1,0.75,5.2,4.8,5.5,0.72,x,6.0,,,0.3,,,,,,,,,,,,,,,,29,26,32,0.67,38,27.0,49.0,0.71,3.5,1.22,27,18.0,36.0,1.0,100.0,0.0,18,17,19,-0.6,,,,,,0.0,10.0,617.3,-0.4,,,,0.0,,,,,,,,,,,,,,,,296,21,18,24,1.28,0.0,0.0,1587,1.5,0.0,0.0,1592,1.64,2.0,126.0,796,0.69,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,808,918,88,86.0,90.0,0.43,216,428,50,37.0,64.0,0.31,70,708,9.9,0.35,25,15,36,0.91,31.0,,,,4.0,91056,20306,4.5,0.19,91,323,28,19,37,0.89,0,0.0,1.08,,,0.0,19.0,240.0,144.0,374.0,1.61,,,,,,,,,,,,,,,,,0.0,Yes,0.8,29,,,6,0,13,10,4,15,18,16,21,0.07,22,18,26,-1.18,31.0,25.0,36.0,,,,,,,,,,15.0,10.0,20.0,627,0,0,32,-0.77,
17,18,2170,Alaska,Matanuska-Susitna,,1150.0,7002.0,6440.0,7565.0,-0.78,11471.0,8932.0,14010.0,,,,,,,,,,7651.0,5199.0,10861.0,,6305.0,5726.0,6884.0,,16,14,18,-0.53,4.1,3.8,4.5,-0.51,4.4,4.0,4.7,-0.3,,6.0,5.0,6.0,-0.04,7.0,6.0,9.0,7.0,4.0,10.0,,,,5.0,3.0,7.0,5.0,5.0,6.0,20,17,23,-0.55,35,32.0,38.0,0.24,7.7,-0.72,20,18.0,22.0,-0.54,100.0,0.0,19,18,20,-0.03,37.0,100.0,37.0,32.0,42.0,-0.48,388.0,364.2,-0.64,17.0,15.0,19.0,-0.78,20.0,15.0,27.0,19.0,10.0,32.0,,,,21.0,14.0,29.0,16.0,14.0,18.0,14078,15,14,16,-0.5,53.0,49.0,2030,0.81,54.0,50.0,2006,0.52,213.0,197.0,509,0.57,2398.0,-0.65,3227.0,,,,2374.0,35.0,-0.49,53.0,25.0,24.0,33.0,35.0,33.0,-0.28,28.0,32.0,20.0,31.0,33.0,63378,68186,93,92.0,94.0,-0.53,16905,29063,58,56.0,61.0,-0.24,3240,46901,6.9,-0.47,13,10,16,-0.46,14.0,27.0,4.0,13.0,12.0,138535,31062,4.5,0.16,4755,28336,17,15,19,-0.85,84,7.8,-0.18,,,0.0,464.0,88.0,80.0,96.0,-0.66,133.0,100.0,172.0,,,,,,,73.0,44.0,113.0,85.0,77.0,94.0,5.7,-0.63,Yes,0.8,20,19.0,21.0,12,11,13,5,5,6,4,4,5,-0.5,74,72,75,1.21,76.0,71.0,82.0,67.0,54.0,81.0,,,,74.0,68.0,80.0,76.0,75.0,78.0,43212,42,39,44,3.38,
18,19,2180,Alaska,Nome,,157.0,15393.0,12506.0,18281.0,1.01,,,,,,,,,,,,,,,,,,,,,28,25,31,1.11,6.1,5.7,6.6,1.1,5.6,5.2,6.0,1.2,,6.0,5.0,7.0,0.37,6.0,4.0,7.0,,,,,,,,,,8.0,4.0,12.0,34,31,37,1.32,40,33.0,48.0,1.15,3.7,1.13,20,15.0,25.0,-0.66,100.0,0.0,18,17,19,-0.88,7.0,8.0,88.0,81.0,91.0,1.38,298.0,3003.7,1.91,57.0,48.0,66.0,1.06,,,,,,,,,,,,,,,,1667,18,16,21,0.53,10.0,100.0,1001,0.11,10.0,100.0,1000,-0.6,91.0,910.0,110,-0.65,6041.0,1.92,,,,,,32.0,-0.22,33.0,,,,35.0,4.0,1.8,2.0,,,,9.0,4668,5520,85,80.0,89.0,1.11,1089,2666,41,36.0,46.0,1.0,440,4036,10.9,0.62,26,17,35,1.0,29.0,,,,1.0,116313,25331,4.6,0.33,940,3402,28,24,32,0.81,3,3.0,0.6,,,0.0,88.0,177.0,142.0,218.0,0.67,,,,,,,,,,,,,,,,,0.0,Yes,0.8,52,49.0,56.0,13,10,16,30,27,33,25,23,27,1.46,25,23,28,-1.03,15.0,12.0,18.0,,,,,,,,,,46.0,37.0,56.0,3638,0,0,4,-0.76,
19,20,2185,Alaska,North Slope,,104.0,9955.0,7491.0,12419.0,-0.15,,,,,,,,,,,,,,,,,,,,,20,18,21,-0.05,4.7,4.4,5.0,-0.06,4.3,4.0,4.6,-0.37,,6.0,5.0,8.0,0.61,,,,,,,,,,,,,,,,25,23,28,0.15,44,36.0,53.0,1.75,7.1,-0.44,33,26.0,41.0,2.5,100.0,0.0,21,20,22,1.18,1.0,3.0,33.0,4.0,64.0,-0.62,94.0,960.9,-0.06,56.0,45.0,67.0,1.02,,,,,,,,,,,,,,,,1399,15,13,17,-0.44,2.0,20.0,4936,1.22,8.0,81.0,1229,-0.18,10.0,102.0,983,0.73,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,5837,6505,90,87.0,92.0,0.1,1464,2893,51,44.0,57.0,0.3,224,3485,6.4,-0.6,15,9,21,-0.18,19.0,1.0,,,60.0,145375,31863,4.6,0.29,665,2522,26,20,33,0.62,4,4.1,0.43,79.0,809.0,1.2,55.0,113.0,85.0,147.0,-0.29,,,,,,,,,,,,,,,,,0.0,No,-1.2,44,40.0,48.0,8,5,12,31,27,35,13,10,16,0.98,19,16,23,-1.32,25.0,21.0,30.0,28.0,20.0,36.0,,,,45.0,22.0,68.0,19.0,15.0,22.0,5338,3,0,6,-0.47,
20,21,2188,Alaska,Northwest Arctic,,124.0,17239.0,13737.0,20740.0,1.41,,,,,,,,,,,,,,,,,,,,,30,27,33,1.33,6.4,6.0,6.9,1.37,5.6,5.2,6.0,1.28,,7.0,6.0,9.0,1.57,,,,,,,,,,,,,,,,34,31,37,1.37,45,36.0,55.0,1.94,3.6,1.18,24,17.0,32.0,0.41,100.0,0.0,17,17,18,-1.01,0.0,1.0,0.0,0.0,66.0,-1.84,234.0,3045.3,1.95,71.0,60.0,82.0,1.7,,,,,,,,,,,,,,,,1248,18,15,20,0.33,6.0,78.0,1279,0.41,2.0,26.0,3811,1.05,78.0,1023.0,98,-0.85,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,3474,4209,83,81.0,85.0,1.5,608,2022,30,23.0,37.0,1.77,411,2934,14.0,1.47,30,21,38,1.4,36.0,,,8.0,14.0,132500,23702,5.6,1.65,829,2716,31,25,36,1.25,5,6.5,0.03,,,0.0,89.0,232.0,186.0,285.0,1.49,,,,,,,,,,,,,,,,,0.0,Yes,0.8,51,46.0,55.0,9,6,11,37,33,41,18,16,21,1.37,19,15,22,-1.34,18.0,14.0,22.0,,,,,,,,,,16.0,8.0,23.0,2528,0,0,10,-0.77,
21,22,2195,Alaska,Petersburg,x,,,,,0.0,,,,,,,,,,,,,,,,,,,,,15,13,17,-0.66,3.9,3.6,4.3,-0.67,4.1,3.7,4.4,-0.66,,,,,0.0,,,,,,,,,,,,,,,,20,17,23,-0.58,26,16.0,37.0,-1.21,8.0,-0.86,23,16.0,32.0,0.2,,0.0,22,21,23,1.66,,,,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,,,,418,16,14,18,-0.2,6.0,186.0,537,-1.1,3.0,92.0,1089,-0.42,14.0,429.0,233,0.17,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,1968,2195,90,84.0,95.0,0.11,385,631,61,52.0,70.0,-0.44,121,1388,8.7,0.03,9,5,12,-0.92,20.0,,,11.0,2.0,136750,32362,4.2,-0.15,149,649,23,16,30,0.1,3,9.3,-0.42,13.0,411.0,-0.02,10.0,62.0,30.0,114.0,-1.05,,,,,,,,,,,,,,,,,0.0,No,-1.2,16,12.0,20.0,11,6,15,2,1,4,4,2,6,-0.71,50,43,57,0.11,,,,,,,,,,,,,,,,1586,3,0,9,-0.43,
22,23,2198,Alaska,Prince of Wales-Hyder,,113.0,13693.0,9846.0,17540.0,0.65,,,,,,,,,,,,,,,,,,,,,21,19,23,0.17,5.1,4.8,5.5,0.3,5.0,4.7,5.3,0.44,x,5.0,,,-1.21,,,,,,,,,,,,,,,,27,24,29,0.38,40,30.0,52.0,1.12,6.0,0.06,19,13.0,27.0,-0.73,,0.0,20,19,20,0.25,3.0,6.0,50.0,28.0,67.0,0.0,,,0.0,17.0,11.0,26.0,-0.76,,,,,,,,,,,,,,,,1073,20,18,23,1.11,6.0,93.0,1070,0.2,3.0,48.0,2068,0.56,10.0,161.0,620,0.63,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,4047,4457,91,89.0,93.0,-0.11,747,1470,51,44.0,57.0,0.29,289,2851,10.1,0.41,23,15,32,0.69,29.0,29.0,,23.0,24.0,100545,22229,4.5,0.24,361,1500,24,18,30,0.26,8,12.5,-0.93,,,0.0,42.0,132.0,95.0,179.0,0.0,155.0,97.0,235.0,,,,,,,,,,103.0,59.0,168.0,,0.0,No,-1.2,18,15.0,21.0,7,5,9,6,4,8,7,5,10,-0.62,49,46,53,0.09,57.0,51.0,63.0,,,,,,,,,,46.0,41.0,51.0,2606,13,9,17,0.5,
23,24,2220,Alaska,Sitka,,94.0,5733.0,4096.0,7807.0,-1.05,,,,,,,,,,,,,,,,,,,,,14,13,16,-0.76,3.8,3.5,4.0,-0.8,4.2,3.9,4.4,-0.53,,5.0,3.0,7.0,-0.94,,,,,,,,,,,,,,,,18,15,20,-0.9,26,19.0,34.0,-1.18,8.3,-1.0,18,12.0,25.0,-1.04,100.0,0.0,19,18,20,0.1,,,,,,0.0,19.0,218.7,-0.78,11.0,7.0,18.0,-1.04,,,,,,,,,,,,,,,,1119,15,13,18,-0.39,17.0,197.0,509,-1.24,12.0,141.0,708,-1.52,178.0,2096.0,48,-2.69,4090.0,0.54,6647.0,,,,2602.0,33.0,-0.31,34.0,,,25.0,34.0,39.0,-0.71,36.0,21.0,,20.0,41.0,5821,6146,95,93.0,97.0,-0.87,1704,2484,69,60.0,77.0,-0.98,181,4336,4.2,-1.21,9,6,13,-0.84,48.0,12.0,,26.0,1.0,122674,33045,3.7,-0.83,453,1835,25,17,32,0.36,15,17.3,-1.71,9.0,101.0,-0.97,35.0,80.0,56.0,112.0,-0.77,,,,,,,,,,,,,,,,,0.0,No,-1.2,16,12.0,19.0,12,9,16,3,1,4,2,1,4,-0.76,62,57,67,0.66,63.0,51.0,74.0,62.0,49.0,74.0,,,,67.0,52.0,82.0,61.0,56.0,66.0,4660,1,0,2,-0.66,
24,25,2230,Alaska,Skagway,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,,3.4,3.1,3.8,,3.8,3.4,4.2,,,,,,,,,,,,,,,,,,,,,,17,14,20,,26,16.0,36.0,,8.2,,18,10.0,27.0,,,,22,21,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,14,12,16,,0.0,0.0,1148,,0.0,0.0,1183,,1.0,85.0,1183,,2726.0,,1418.0,,,,2384.0,39.0,,44.0,,,,38.0,33.0,,40.0,,,,30.0,821,867,95,89.0,100.0,,239,393,61,46.0,76.0,,76,822,9.2,,7,4,11,,,,,,,117917,45714,2.6,,46,158,29,18,41,,0,0.0,,4.0,372.0,,,,,,,,,,,,,,,,,,,,,,,,No,,11,7.0,14.0,4,0,12,4,0,9,3,0,6,,35,27,44,,,,,,,,,,,,,,,,,723,1,0,17,,
25,26,2240,Alaska,Southeast Fairbanks,,89.0,8096.0,5670.0,11208.0,-0.54,,,,,,,,,,,,,,,,,,,,,16,14,18,-0.51,4.0,3.6,4.3,-0.65,4.2,3.9,4.6,-0.43,,4.0,2.0,5.0,-2.33,,,,,,,,,,,,,,,,22,20,25,-0.25,33,28.0,38.0,-0.08,6.2,-0.03,19,15.0,24.0,-0.73,100.0,0.0,20,19,21,0.7,2.0,6.0,33.0,11.0,55.0,-0.62,15.0,217.8,-0.78,32.0,23.0,42.0,-0.11,,,,,,,,,,,,,,,,1182,20,18,23,1.11,6.0,87.0,1153,0.29,4.0,58.0,1723,0.34,11.0,160.0,627,0.63,,0.0,,,,,,26.0,0.31,32.0,,,,24.0,25.0,0.29,27.0,,,,24.0,4060,4518,90,87.0,93.0,0.07,880,1751,50,42.0,59.0,0.33,252,2810,9.0,0.09,16,9,23,-0.13,40.0,,,17.0,10.0,123125,26563,4.6,0.39,255,1842,14,7,21,-1.29,3,4.3,0.38,,,0.0,33.0,96.0,66.0,135.0,-0.54,,,,,,,,,,,,,,,,,0.0,No,-1.2,22,18.0,27.0,9,5,13,8,5,11,8,6,10,-0.36,68,61,74,0.93,64.0,34.0,94.0,,,,,,,,,,63.0,58.0,69.0,2759,11,5,16,0.27,
