,FIPS,State,County,Life Expectancy,95% CI - Low,95% CI - High,Life Expectancy (AIAN),Life Expectancy (AIAN) 95% CI - Low,Life Expectancy (AIAN) 95% CI - High,Life Expectancy (Asian),Life Expectancy (Asian) 95% CI - Low,Life Expectancy (Asian) 95% CI - High,Life Expectancy (Black),Life Expectancy (Black) 95% CI - Low,Life Expectancy (Black) 95% CI - High,Life Expectancy (Hispanic),Life Expectancy (Hispanic) 95% CI - Low,Life Expectancy (Hispanic) 95% CI - High,Life Expectancy (White),Life Expectancy (White) 95% CI - Low,Life Expectancy (White) 95% CI - High,# Deaths,Age-Adjusted Death Rate,95% CI - Low,95% CI - High,Age-Adjusted Mortality (AIAN),Age-Adjusted Mortality (AIAN) 95% CI - Low,Age-Adjusted Mortality (AIAN) 95% CI - High,Age-Adjusted Mortality (Asian),Age-Adjusted Mortality (Asian) 95% CI - Low,Age-Adjusted Mortality (Asian) 95% CI - High,Age-Adjusted Mortality (Black),Age-Adjusted Mortality (Black) 95% CI - Low,Age-Adjusted Mortality (Black) 95% CI - High,Age-Adjusted Mortality (Hispanic),Age-Adjusted Mortality (Hispanic) 95% CI - Low,Age-Adjusted Mortality (Hispanic) 95% CI - High,Age-Adjusted Mortality (White),Age-Adjusted Mortality (White) 95% CI - Low,Age-Adjusted Mortality (White) 95% CI - High,# Deaths,Child Mortality Rate,95% CI - Low,95% CI - High,Child Mortality Rate (AIAN),Child Mortality Rate (AIAN) 95% CI - Low,Child Mortality Rate (AIAN) 95% CI - High,Child Mortality Rate (Asian),Child Mortality Rate (Asian) 95% CI - Low,Child Mortality Rate (Asian) 95% CI - High,Child Mortality Rate (Black),Child Mortality Rate (Black) 95% CI - Low,Child Mortality Rate (Black) 95% CI - High,Child Mortality Rate (Hispanic),Child Mortality Rate (Hispanic) 95% CI - Low,Child Mortality Rate (Hispanic) 95% CI - High,Child Mortality Rate (White),Child Mortality Rate (White) 95% CI - Low,Child Mortality Rate (White) 95% CI - High,# Deaths,Infant Mortality Rate,95% CI - Low,95% CI - High,Infant Mortality Rate (AIAN),Infant Mortality Rate (AIAN) 95% CI - Low,Infant Mortality Rate (AIAN) 95% CI - High,Infant Mortality Rate (Asian),Infant Mortality Rate (Asian) 95% CI - Low,Infant Mortality Rate (Asian) 95% CI - High,Infant Mortality Rate (Black),Infant Mortality Rate (Black) 95% CI - Low,Infant Mortality Rate (Black) 95% CI - High,Infant Mortality Rate (Hispanic),Infant Mortality Rate (Hispanic) 95% CI - Low,Infant Mortality Rate (Hispanic) 95% CI - High,Infant Mortality Rate (White),Infant Mortality Rate (White) 95% CI - Low,Infant Mortality Rate (White) 95% CI - High,% Frequent Physical Distress,95% CI - Low,95% CI - High,% Frequent Mental Distress,95% CI - Low,95% CI - High,% Adults with Diabetes,95% CI - Low,95% CI - High,# HIV Cases,HIV Prevalence Rate,# Food Insecure,% Food Insecure,# Limited Access,% Limited Access to Healthy Foods,# Drug Overdose Deaths,Drug Overdose Mortality Rate,95% CI - Low,95% CI - High,Drug Overdose Mortality Rate (AIAN),Drug Overdose Mortality Rate (AIAN) 95% CI - Low,Drug Overdose Mortality Rate (AIAN) 95% CI - High,Drug Overdose Mortality Rate (Asian),Drug Overdose Mortality Rate (Asian) 95% CI - Low,Drug Overdose Mortality Rate (Asian) 95% CI - High,Drug Overdose Mortality Rate (Black),Drug Overdose Mortality Rate (Black) 95% CI - Low,Drug Overdose Mortality Rate (Black) 95% CI - High,Drug Overdose Mortality Rate (Hispanic),Drug Overdose Mortality Rate (Hispanic) 95% CI - Low,Drug Overdose Mortality Rate (Hispanic) 95% CI - High,Drug Overdose Mortality Rate (White),Drug Overdose Mortality Rate (White) 95% CI - Low,Drug Overdose Mortality Rate (White) 95% CI - High,# Motor Vehicle Deaths,Motor Vehicle Mortality Rate,95% CI - Low,95% CI - High,MV Mortality Rate (AIAN),MV Mortality Rate (AIAN) 95% CI - Low,MV Mortality Rate (AIAN) 95% CI - High,MV Mortality Rate (Asian),MV Mortality Rate (Asian) 95% CI - Low,MV Mortality Rate (Asian) 95% CI - High,MV Mortality Rate (Black),MV Mortality Rate (Black) 95% CI - Low,MV Mortality Rate (Black) 95% CI - High,MV Mortality Rate (Hispanic),MV Mortality Rate (Hispanic) 95% CI - Low,MV Mortality Rate (Hispanic) 95% CI - High,MV Mortality Rate (White),MV Mortality Rate (White) 95% CI - Low,MV Mortality Rate (White) 95% CI - High,% Insufficient Sleep,95% CI - Low,95% CI - High,# Uninsured (Adults),% Uninsured (Adults),95% CI - Low (Adults),95% CI - High (Adults),# Uninsured (Children),% Uninsured (Children),95% CI - Low (Children),95% CI - High (Children),Other Primary Care Provider Rate,Other Primary Care Provider Ratio,Cohort Size,High School Graduation Rate,% Disconnected Youth,95% CI - Low,95% CI - High,Average Grade Performance (Math),Average Grade Performance (Asian) (Math),Average Grade Performance (Black) (Math),Average Grade Performance (Hispanic) (Math),Average Grade Performance (White) (Math),Average Grade Performance (Reading),Average Grade Performance (Asian) (Reading),Average Grade Performance (Black) (Reading),Average Grade Performance (Hispanic) (Reading),Average Grade Performance (White) (Reading),Median Household Income,95% CI - Low,95% CI - High,Household Income (AIAN),Household Income (AIAN) 95% CI - Low,Household Income (AIAN) 95% CI - High,Household Income (Asian),Household Income (Asian) 95% CI - Low,Household Income (Asian) 95% CI - High,Household Income (Black),Household Income (Black) 95% CI - Low,Household Income (Black) 95% CI - High,Household Income (Hispanic),Household Income (Hispanic) 95% CI - Low,Household Income (Hispanic) 95% CI - High,Household Income (White),Household Income (White) 95% CI - Low,Household Income (White) 95% CI - High,% Enrolled in Free or Reduced Lunch,Segregation index,Segregation Index,Homicide Rate,95% CI - Low,95% CI - High,Homicide Rate (AIAN),Homicide Rate (AIAN) 95% CI - Low,Homicide Rate (AIAN) 95% CI - High,Homicide Rate (Asian),Homicide Rate (Asian) 95% CI - Low,Homicide Rate (Asian) 95% CI - High,Homicide Rate (Black),Homicide Rate (Black) 95% CI - Low,Homicide Rate (Black) 95% CI - High,Homicide Rate (Hispanic),Homicide Rate (Hispanic) 95% CI - Low,Homicide Rate (Hispanic) 95% CI - High,Homicide Rate (White),Homicide Rate (White) 95% CI - Low,Homicide Rate (White) 95% CI - High,# Deaths,Suicide Rate (Age-Adjusted),95% CI - Low,95% CI - High,Crude Rate,Suicide Rate (AIAN),Suicide Rate (AIAN) 95% CI - Low,Suicide Rate (AIAN) 95% CI - High,Suicide Rate (Asian),Suicide Rate (Asian) 95% CI - Low,Suicide Rate (Asian) 95% CI - High,Suicide Rate (Black),Suicide Rate (Black) 95% CI - Low,Suicide Rate (Black) 95% CI - High,Suicide Rate (Hispanic),Suicide Rate (Hispanic) 95% CI - Low,Suicide Rate (Hispanic) 95% CI - High,Suicide Rate (White),Suicide Rate (White) 95% CI - Low,Suicide Rate (White) 95% CI - High,# Firearm Fatalities,Firearm Fatalities Rate,95% CI - Low,95% CI - High,Firearm Fatalities Rate (AIAN),Firearm Fatalities Rate (AIAN) 95% CI - Low,Firearm Fatalities Rate (AIAN) 95% CI - High,Firearm Fatalities Rate (Asian),Firearm Fatalities Rate (Asian) 95% CI - Low,Firearm Fatalities Rate (Asian) 95% CI - High,Firearm Fatalities Rate (Black),Firearm Fatalities Rate (Black) 95% CI - Low,Firearm Fatalities Rate (Black) 95% CI - High,Firearm Fatalities Rate (Hispanic),Firearm Fatalities Rate (Hispanic) 95% CI - Low,Firearm Fatalities Rate (Hispanic) 95% CI - High,Firearm Fatalities Rate (White),Firearm Fatalities Rate (White) 95% CI - Low,Firearm Fatalities Rate (White) 95% CI - High,Non-Petitioned Cases,Petitioned Cases,Denominator,Juvenile Arrest Rate,Traffic Volume,# Homeowners,% Homeowners,95% CI - Low,95% CI - High,# Households with Severe Cost Burden,% Severe Housing Cost Burden,95% CI - Low,95% CI - High,% Broadband Access,Numerator,95% CI - Low,95% CI - High,Population,% Less Than 18 Years of Age,% 65 and Over,# Black,% Black,# American Indian & Alaska Native,% American Indian & Alaska Native,# Asian,% Asian,# Native Hawaiian/Other Pacific Islander,% Native Hawaiian/Other Pacific Islander,# Hispanic,% Hispanic,# Non-Hispanic White,% Non-Hispanic White,# Not Proficient in English,% Not Proficient in English,95% CI - Low,95% CI - High,% Female,# Rural,% Rural,
11,29019,Missouri,Boone,79.8,79.3,80.2,,,,86.0,81.5,90.6,72.6,70.7,74.4,110.7,77.1,144.4,80.3,79.8,80.8,1599,301,286,316,,,,123,77,187,635,558,712,,,,280,264,296,83,57,46,71,,,,,,,116,76,168,,,,48,36,63,81,5,4,7,,,,,,,12,8,18,,,,4,3,6,12,11,13,14,12,15,7,5,9,228,149,21290,12,13664,8,85,16,13,20,,,,,,,17,8,32,,,,17,13,22,100,8,7,10,,,,,,,16,10,25,,,,7,6,9,32,31,34,13993,12,11,14,2182,6,4,7,172,582:1,1759,89,3,1,4,3.0,,2.0,2.7,3.3,2.9,3.6,1.9,2.8,3.2,58029,53261,62797,47500,3250,91750,50196,42669,57723,32173,26578,37768,36624,18703,54545,60251,57133,63369,42,37,28,5,4,6,,,,,,,32,23,43,,,,2,1,3,109,12,10,15,12,,,,,,,,,,,,,,,,108,12,10,14,,,,,,,39,28,54,,,,10,7,12,269,137,13900,29,351,39269,56,55,57,10233,15,13,16,83,58928,82,85,180463,20.4,12.8,17407,9.6,816,0.5,9068,5.0,173,0.1,6387,3.5,141515,78.4,2057,1,1,2,51.5,30554,18.8,
12,29021,Missouri,Buchanan,76.6,76.0,77.2,,,,,,,74.0,71.0,76.9,98.3,78.1,118.6,76.5,75.8,77.1,1328,432,408,456,,,,,,,583,456,734,280,192,395,437,411,462,46,58,42,77,,,,,,,163,81,291,,,,41,27,60,61,8,6,10,,,,,,,,,,,,,,,,15,13,16,16,15,18,14,11,17,137,185,12450,14,6064,7,41,15,11,21,,,,,,,,,,,,,,,,60,10,7,12,,,,,,,,,,,,,,,,38,36,39,7543,15,13,17,1120,6,4,7,136,734:1,861,82,8,5,10,3.0,,2.5,2.6,3.1,2.8,2.6,2.1,2.5,2.9,49216,43846,54586,25347,4922,45772,,,,31207,19924,42490,40724,23220,58228,53442,51204,55680,65,45,34,8,6,10,,,,,,,24,12,44,,,,6,4,9,85,19,15,23,19,,,,,,,,,,,,,,,,65,15,11,19,,,,,,,,,,,,,,,,283,60,7800,44,308,20888,62,61,64,3559,11,10,12,76,25510,75,78,87364,22.4,16.7,4961,5.7,668,0.8,1305,1.5,430,0.5,5991,6.9,72226,82.7,1242,2,1,2,49.4,11928,13.4,
13,29023,Missouri,Butler,74.1,73.2,74.9,,,,,,,69.5,65.3,73.8,,,,74.2,73.3,75.0,864,554,515,593,,,,,,,818,619,1060,,,,550,510,591,25,62,40,92,,,,,,,,,,,,,,,,27,7,5,10,,,,,,,,,,,,,,,,17,15,19,18,16,20,15,10,20,44,124,7800,18,3390,8,35,27,19,38,,,,,,,,,,,,,,,,60,20,15,26,,,,,,,,,,,,,,,,38,37,40,3844,16,14,18,619,6,4,8,172,582:1,494,93,9,4,13,3.3,,3.3,,3.3,3.3,,3.2,,3.3,41327,36890,45764,,,,49205,22883,75527,24766,3463,46069,26434,14784,38084,40836,37612,44060,79,59,46,7,4,10,,,,,,,,,,,,,,,,39,18,13,25,18,,,,,,,,,,,,,,,,41,19,14,26,,,,,,,,,,,,,,,,162,34,3900,50,116,10439,64,61,66,1835,12,10,14,73,11885,70,75,42478,23.3,19.2,2313,5.4,323,0.8,385,0.9,15,0.0,938,2.2,37535,88.4,58,0,0,1,51.4,22331,52.2,
14,29025,Missouri,Caldwell,76.3,74.3,78.3,,,,,,,,,,,,,,,,152,458,380,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,17,17,15,18,13,8,20,25,328,1210,13,760,8,,,,,,,,,,,,,,,,,,,,21,33,20,51,,,,,,,,,,,,,,,,36,34,38,735,15,13,17,164,7,5,9,22,4510:1,,,,,,3.0,,,,,2.8,,,,,52872,46947,58797,,,,,,,,,,85446,25633,145259,49417,44457,54377,53,,29,,,,,,,,,,,,,,,,,,,10,23,11,44,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,6,900,36,8,2770,76,73,79,347,10,7,13,72,2632,69,76,9020,23.2,20.1,63,0.7,70,0.8,30,0.3,4,0.0,224,2.5,8469,93.9,34,0,0,1,49.2,9424,100.0,
15,29027,Missouri,Callaway,77.7,76.9,78.5,,,,,,,72.7,68.7,76.6,,,,77.8,76.9,78.7,622,387,356,419,,,,,,,543,366,775,,,,387,354,420,20,53,32,82,,,,,,,,,,,,,,,,20,6,4,9,,,,,,,,,,,,,,,,13,11,14,15,13,17,15,11,21,76,199,5260,12,2842,6,21,16,10,24,,,,,,,,,,,,,,,,58,18,14,24,,,,,,,,,,,,,,,,33,32,35,3495,14,12,16,610,6,5,8,31,3196:1,389,91,,,,3.1,,,,,3.1,,,,,58720,53421,64019,,,,46944,12873,81015,25700,19952,31448,64125,45214,83036,58333,54256,62410,50,41,29,3,2,6,,,,,,,,,,,,,,,,38,17,12,23,17,,,,,,,,,,,,,,,,31,14,9,20,,,,,,,,,,,,,,,,97,42,3800,37,99,11582,73,71,74,1207,8,6,10,75,11990,73,78,44743,20.9,16.7,2029,4.5,246,0.5,353,0.8,25,0.1,973,2.2,40266,90.0,113,0,0,1,48.8,27498,62.0,
16,29029,Missouri,Camden,80.2,79.2,81.2,,,,,,,,,,,,,,,,744,341,311,370,,,,,,,,,,,,,,,,17,52,30,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,15,15,14,17,12,8,16,40,100,6380,14,2635,6,24,17,11,26,,,,,,,,,,,,,,,,56,18,13,23,,,,,,,,,,,,,,,,35,33,37,4455,18,16,20,635,8,5,10,65,1544:1,416,90,,,,3.1,,,3.0,3.2,3.0,,,3.1,3.0,51460,46259,56661,90741,51838,129644,,,,,,,37344,10172,64516,53790,50802,56778,60,51,35,3,2,6,,,,,,,,,,,,,,,,47,19,13,26,21,,,,,,,,,,,,,,,,36,16,11,22,,,,,,,,,,,,,,,,64,6,3400,21,55,12938,81,80,82,1787,12,9,14,78,12518,76,80,46305,17.4,28.9,281,0.6,322,0.7,318,0.7,31,0.1,1320,2.9,43509,94.0,119,0,0,1,50.4,32662,74.2,
17,29031,Missouri,Cape Girardeau,77.5,76.8,78.1,,,,,,,73.7,70.0,77.3,81.1,72.5,89.8,77.9,77.2,78.5,1037,395,370,420,,,,,,,524,412,657,,,,384,358,410,43,64,46,86,,,,,,,181,105,289,,,,41,26,62,44,7,5,9,,,,,,,,,,,,,,,,13,12,15,15,13,16,12,9,16,71,107,9730,12,5685,8,45,19,14,26,,,,,,,,,,,,,,,,77,14,11,18,,,,,,,37,21,59,,,,13,10,16,35,34,37,6221,14,12,15,982,6,4,7,207,484:1,693,92,,,,3.1,,2.7,2.7,3.2,2.9,,2.3,2.7,3.0,57618,51765,63471,,,,,,,32548,15492,49604,51220,28281,74159,56127,52518,59736,63,44,36,6,4,9,,,,,,,39,23,61,,,,3,2,5,74,19,15,24,19,,,,,,,,,,,,,,,,66,17,13,21,,,,,,,51,30,81,,,,14,11,19,220,42,6700,39,144,19229,65,63,67,3590,13,11,14,84,24745,82,85,78871,21.3,17.1,6103,7.7,306,0.4,1534,1.9,36,0.0,1947,2.5,67441,85.5,345,0,0,1,51.6,23083,30.5,
18,29033,Missouri,Carroll,76.9,75.0,78.8,,,,,,,,,,,,,,,,142,415,342,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,17,17,15,18,22,15,32,7,96,1200,14,570,6,,,,,,,,,,,,,,,,,,,,17,27,16,44,,,,,,,,,,,,,,,,36,35,38,738,15,13,18,140,7,5,9,81,1240:1,,,,,,3.5,,,,,3.1,,,,,50628,44351,56905,,,,,,,,,,19007,14472,23542,51536,48270,54802,51,28,25,,,,,,,,,,,,,,,,,,,11,19,9,36,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,800,11,8,2601,74,72,77,215,7,4,9,70,2465,67,74,8679,22.5,22.1,151,1.7,32,0.4,16,0.2,13,0.1,142,1.6,8199,94.5,44,1,0,2,51.5,5999,64.5,
19,29035,Missouri,Carter,73.2,70.8,75.6,,,,,,,,,,,,,,,,139,567,467,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,17,17,15,19,7,3,13,,,1030,17,1735,28,,,,,,,,,,,,,,,,,,,,16,37,21,60,,,,,,,,,,,,,,,,35,33,37,646,19,16,22,111,8,5,10,134,748:1,,,,,,3.3,,,,,3.2,,,,,36383,31256,41510,,,,,,,,,,44375,19859,68891,39656,32401,46911,66,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,33,16,60,,,,,,,,,,,,,,,,16,1-4,600,,19,1806,77,74,80,172,8,3,12,66,1537,59,73,5982,23.1,20.9,30,0.5,75,1.3,9,0.2,1,0.0,172,2.9,5588,93.4,0,0,0,1,51.5,6265,100.0,
20,29037,Missouri,Cass,78.5,77.9,79.0,,,,,,,77.2,74.0,80.5,80.1,75.8,84.3,78.4,77.8,79.0,1299,348,328,368,,,,,,,401,301,525,291,188,430,352,331,373,49,48,36,64,,,,,,,,,,,,,,,,45,5,4,7,,,,,,,,,,,,,,,,12,11,13,14,13,16,10,7,13,91,105,10930,11,8915,9,49,16,12,21,,,,,,,,,,,,,,,,93,13,10,16,,,,,,,,,,,,,,,,34,33,36,7429,12,10,14,1580,6,4,8,43,2300:1,1335,92,5,3,7,3.1,,2.7,2.9,3.1,3.0,,2.5,2.9,3.0,73882,66945,80819,64005,27433,100577,53529,19477,87581,72674,48855,96493,82604,48762,116446,69773,67479,72067,36,46,33,3,2,5,,,,,,,,,,,,,,,,121,24,19,28,23,,,,,,,,,,,,,,,,107,21,17,25,,,,,,,,,,,,,,,,209,78,10400,28,127,30425,77,75,78,3453,9,8,10,84,33477,83,85,105780,23.8,17.3,4605,4.4,755,0.7,929,0.9,125,0.1,4842,4.6,92317,87.3,492,1,0,1,51.2,32233,32.4,
21,29039,Missouri,Cedar,75.2,73.7,76.7,,,,,,,,,,,,,,,,268,475,413,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,18,17,16,19,8,4,14,6,51,2150,16,879,6,,,,,,,,,,,,,,,,,,,,30,30,21,44,,,,,,,,,,,,,,,,36,34,38,1386,19,16,21,256,7,5,10,56,1794:1,177,93,,,,2.9,,,,,3.0,,,,,38427,34758,42096,,,,,,,,,,30313,20115,40511,39964,36426,43502,55,,31,,,,,,,,,,,,,,,,,,,19,25,14,40,27,,,,,,,,,,,,,,,,12,17,9,30,,,,,,,,,,,,,,,,36,1-4,1300,,6,4131,71,68,74,474,9,5,12,74,4345,70,79,14349,24.1,23.7,59,0.4,136,0.9,64,0.4,7,0.0,353,2.5,13512,94.2,0,0,0,1,50.2,10528,75.3,
22,29041,Missouri,Chariton,80.1,78.1,82.1,,,,,,,,,,,,,,,,108,340,271,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,15,16,14,17,14,9,20,5,80,930,12,296,4,,,,,,,,,,,,,,,,,,,,14,27,15,45,,,,,,,,,,,,,,,,36,34,37,580,15,13,17,136,8,5,10,81,1238:1,,,,,,3.2,,,,,3.1,,,,,50589,43653,57525,,,,,,,28646,25879,31413,,,,47585,44711,50459,45,48,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1-4,700,,16,2102,78,76,81,218,8,5,12,73,1957,70,76,7426,22.8,24.3,175,2.4,35,0.5,25,0.3,0,0.0,65,0.9,7037,94.8,0,0,0,1,50.1,7831,100.0,
23,29043,Missouri,Christian,79.2,78.6,79.8,,,,,,,,,,84.9,80.1,89.7,79.0,78.4,79.6,919,307,286,327,,,,,,,,,,,,,,,,39,44,32,61,,,,,,,,,,,,,,,,37,5,4,7,,,,,,,,,,,,,,,,13,11,14,15,13,16,14,9,19,74,104,9120,11,5503,7,40,15,11,21,,,,,,,,,,,,,,,,78,13,10,16,,,,,,,,,,,,,,,,33,31,34,7040,14,12,15,1199,5,4,7,47,2109:1,1063,94,,,,3.3,,,3.2,3.3,3.3,,,3.1,3.3,63400,57883,68917,33639,28354,38924,50347,22228,78466,,,,43011,21546,64476,60730,58600,62860,36,74,27,3,2,5,,,,,,,,,,,,,,,,89,21,17,26,21,,,,,,,,,,,,,,,,69,16,13,20,,,,,,,,,,,,,,,,231,54,9000,32,101,23496,74,73,76,2642,9,7,10,83,26163,81,84,88595,25.1,16.1,721,0.8,654,0.7,637,0.7,51,0.1,2763,3.1,82314,92.9,418,1,0,1,51.0,34682,44.8,
24,29045,Missouri,Clark,79.5,77.4,81.6,,,,,,,,,,,,,,,,94,335,267,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,16,17,15,18,13,8,22,,,870,13,382,5,,,,,,,,,,,,,,,,,,,,12,25,13,44,,,,,,,,,,,,,,,,35,33,37,645,17,14,19,147,9,6,12,29,3399:1,65,98,,,,2.9,,,,,2.9,,,,,46001,39430,52572,,,,,,,,,,,,,,,,52,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,600,,11,1989,75,70,79,156,6,3,9,69,1828,65,72,6797,22.5,21.5,28,0.4,16,0.2,29,0.4,1,0.0,59,0.9,6580,96.8,44,1,0,2,48.8,7139,100.0,
25,29047,Missouri,Clay,79.6,79.2,80.0,,,,94.3,80.4,108.1,76.4,74.7,78.1,85.1,82.6,87.5,79.6,79.2,80.0,2574,311,298,323,,,,183,123,261,400,334,466,189,147,240,313,299,326,107,45,37,54,,,,,,,94,59,142,,,,42,33,53,106,5,4,6,,,,,,,11,7,16,,,,4,3,5,11,10,13,13,12,15,11,9,13,394,193,23800,10,14376,6,97,13,11,16,,,,,,,,,,,,,,,,171,10,9,12,,,,,,,10,5,18,,,,10,9,12,31,30,33,16172,11,9,12,2981,5,4,6,77,1302:1,3022,96,6,4,8,3.3,3.3,2.7,3.1,3.4,3.3,3.5,2.8,3.1,3.4,70705,67245,74165,54199,32073,76325,85444,71873,99015,46413,39408,53418,62211,56660,67762,73445,71235,75655,35,36,32,4,3,5,,,,,,,20,13,30,,,,2,2,3,254,20,18,23,21,,,,,,,,,,15,8,26,22,19,25,192,16,14,18,,,,,,,23,14,36,14,7,25,15,13,18,380,46,23900,18,390,62636,69,68,70,7878,9,8,10,88,80529,87,89,249948,23.9,14.4,17388,7.0,1590,0.6,6287,2.5,898,0.4,17661,7.1,200315,80.1,2750,1,1,1,50.9,21785,9.8,
26,29049,Missouri,Clinton,77.4,76.3,78.4,,,,,,,,,,,,,,,,305,385,340,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,15,14,17,13,8,20,15,88,2300,11,642,3,,,,,,,,,,,,,,,,,,,,11,8,4,14,,,,,,,,,,,,,,,,34,32,35,1332,11,9,13,303,6,4,8,69,1456:1,303,95,,,,3.1,,,,,3.0,,,,,64541,58208,70874,57202,42823,71581,,,,61250,10135,112365,50729,19427,82031,62850,60051,65649,41,29,20,,,,,,,,,,,,,,,,,,,25,23,15,34,24,,,,,,,,,,,,,,,,18,18,10,28,,,,,,,,,,,,,,,,42,13,2000,28,53,6249,76,73,80,638,8,5,11,79,6491,77,82,20387,23.2,18.2,267,1.3,153,0.8,102,0.5,13,0.1,472,2.3,19030,93.3,34,0,0,1,50.0,15808,76.2,
27,29051,Missouri,Cole,79.1,78.4,79.8,,,,,,,74.9,71.9,77.8,86.1,73.0,99.3,79.5,78.8,80.2,916,338,315,361,,,,,,,558,449,667,,,,323,299,347,32,47,32,66,,,,,,,101,50,180,,,,38,23,58,31,5,3,7,,,,,,,,,,,,,,,,12,11,14,14,12,15,11,7,15,98,152,8400,11,6349,8,27,12,8,17,,,,,,,,,,,,,,,,59,11,8,14,,,,,,,,,,,,,,,,34,33,36,4935,12,10,13,1036,6,4,8,107,936:1,1090,73,,,,3.0,3.6,2.3,2.6,3.3,2.9,4.1,2.1,2.5,3.1,61847,57516,66178,31708,2667,60749,67472,56438,78506,39936,32683,47189,57944,46476,69412,63822,61015,66629,49,43,40,6,4,8,,,,,,,25,15,40,,,,3,2,5,59,15,11,20,15,,,,,,,,,,,,,,,,65,17,13,22,,,,,,,33,19,53,,,,14,10,19,138,86,6900,32,273,19990,66,64,68,2286,8,6,9,71,21488,69,73,76745,22.1,17.3,9184,12.0,332,0.4,1082,1.4,53,0.1,2251,2.9,62442,81.4,363,1,0,1,49.5,22094,29.1,
28,29053,Missouri,Cooper,78.2,76.9,79.5,,,,,,,,,,,,,,,,241,378,328,428,,,,,,,607,354,972,,,,370,318,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,15,14,17,7,4,13,40,267,2220,13,1479,8,,,,,,,,,,,,,,,,,,,,20,16,10,25,,,,,,,,,,,,,,,,36,34,37,1221,13,11,15,284,7,5,10,34,2952:1,201,93,,,,2.7,,,,,2.6,,,,,56957,50822,63092,,,,61513,51396,71630,48607,43196,54018,59712,18786,100638,53017,50360,55674,67,43,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,10,1600,59,110,4642,73,69,76,589,10,7,12,75,4802,72,78,17709,21.6,18.3,1228,6.9,107,0.6,117,0.7,14,0.1,374,2.1,15524,87.7,33,0,0,1,47.9,9364,53.2,
29,29055,Missouri,Crawford,74.6,73.4,75.7,,,,,,,,,,,,,,,,463,502,453,551,,,,,,,,,,,,,,,,12,54,28,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15,19,19,17,20,17,12,24,26,129,4000,17,719,3,22,31,19,46,,,,,,,,,,,,,,,,37,22,15,30,,,,,,,,,,,,,,,,36,35,38,2426,18,15,20,377,7,5,9,46,2175:1,235,95,,,,3.3,,,,,3.2,,,,,48315,44922,51708,,,,,,,,,,41771,15693,67849,45122,39789,50455,60,,31,11,7,17,,,,,,,,,,,,,,,,35,30,20,42,29,,,,,,,,,,,,,,,,26,22,14,32,,,,,,,,,,,,,,,,41,5,2300,20,80,6842,71,69,74,1188,13,10,16,70,6718,67,73,23920,22.5,20.1,116,0.5,166,0.7,76,0.3,24,0.1,506,2.1,22722,95.0,64,0,0,1,50.3,18104,73.3,
30,29057,Missouri,Dade,74.3,71.9,76.7,,,,,,,,,,,,,,,,154,519,428,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,18,18,16,19,13,7,20,7,108,1170,15,252,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,34,38,744,18,15,20,135,9,6,11,53,1890:1,,,,,,2.9,,,,,3.1,,,,,42421,37089,47753,23516,21405,25627,16182,15822,16542,,,,35139,23710,46568,41356,38184,44528,61,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1-4,700,,0,2356,77,74,80,272,9,6,13,72,2198,68,75,7561,20.8,23.9,33,0.4,73,1.0,45,0.6,3,0.0,173,2.3,7045,93.2,18,0,0,1,48.9,7883,100.0,
